"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"06/16/2024 00:05:00","CAPITL",61757,25.74,0.99,0.00
"06/16/2024 00:05:00","CENTRL",61754,24.52,-0.22,0.00
"06/16/2024 00:05:00","DUNWOD",61760,25.96,1.21,0.00
"06/16/2024 00:05:00","GENESE",61753,23.93,-0.82,0.00
"06/16/2024 00:05:00","H Q",61844,24.70,-0.05,0.00
"06/16/2024 00:05:00","HUD VL",61758,25.74,0.99,0.00
"06/16/2024 00:05:00","LONGIL",61762,26.48,1.73,0.00
"06/16/2024 00:05:00","MHK VL",61756,25.34,0.59,0.00
"06/16/2024 00:05:00","MILLWD",61759,25.84,1.09,0.00
"06/16/2024 00:05:00","N.Y.C.",61761,26.01,1.26,0.00
"06/16/2024 00:05:00","NORTH",61755,25.07,0.32,0.00
"06/16/2024 00:05:00","NPX",61845,25.54,0.79,0.00
"06/16/2024 00:05:00","O H",61846,23.24,-1.51,0.00
"06/16/2024 00:05:00","PJM",61847,13.38,-0.15,11.22
"06/16/2024 00:05:00","WEST",61752,23.71,-1.04,0.00
"06/16/2024 00:10:00","CAPITL",61757,25.56,1.03,0.00
"06/16/2024 00:10:00","CENTRL",61754,24.33,-0.20,0.00
"06/16/2024 00:10:00","DUNWOD",61760,25.73,1.20,0.00
"06/16/2024 00:10:00","GENESE",61753,23.79,-0.74,0.00
"06/16/2024 00:10:00","H Q",61844,24.45,-0.07,0.00
"06/16/2024 00:10:00","HUD VL",61758,25.53,1.01,0.00
"06/16/2024 00:10:00","LONGIL",61762,26.17,1.64,0.00
"06/16/2024 00:10:00","MHK VL",61756,25.11,0.59,0.00
"06/16/2024 00:10:00","MILLWD",61759,25.63,1.10,0.00
"06/16/2024 00:10:00","N.Y.C.",61761,25.78,1.25,0.00
"06/16/2024 00:10:00","NORTH",61755,24.77,0.25,0.00
"06/16/2024 00:10:00","NPX",61845,25.33,0.81,0.00
