"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"12/01/2023 00:02:34","CAPITL",61757,19.63,0.70,0.00
"12/01/2023 00:02:34","CENTRL",61754,18.49,-0.43,0.00
"12/01/2023 00:02:34","DUNWOD",61760,19.86,0.93,0.00
"12/01/2023 00:02:34","GENESE",61753,17.96,-0.96,0.00
"12/01/2023 00:02:34","H Q",61844,19.02,0.10,0.00
"12/01/2023 00:02:34","HUD VL",61758,19.76,0.83,0.00
"12/01/2023 00:02:34","LONGIL",61762,20.84,1.27,-0.64
"12/01/2023 00:02:34","MHK VL",61756,19.82,0.11,-0.77
"12/01/2023 00:02:34","MILLWD",61759,19.84,0.91,0.00
"12/01/2023 00:02:34","N.Y.C.",61761,19.89,0.96,0.00
"12/01/2023 00:02:34","NORTH",61755,11.43,0.04,7.54
"12/01/2023 00:02:34","NPX",61845,20.40,0.79,-0.67
"12/01/2023 00:02:34","O H",61846,17.26,-1.67,0.00
"12/01/2023 00:02:34","PJM",61847,18.74,-0.19,0.00
"12/01/2023 00:02:34","WEST",61752,17.72,-1.21,0.00
"12/01/2023 00:04:04","CAPITL",61757,22.81,0.83,0.00
"12/01/2023 00:04:04","CENTRL",61754,21.53,-0.44,0.00
"12/01/2023 00:04:04","DUNWOD",61760,23.01,1.03,0.00
"12/01/2023 00:04:04","GENESE",61753,20.99,-0.99,0.00
"12/01/2023 00:04:04","H Q",61844,22.06,0.09,0.00
"12/01/2023 00:04:04","HUD VL",61758,22.90,0.92,0.00
"12/01/2023 00:04:04","LONGIL",61762,23.68,1.43,-0.28
"12/01/2023 00:04:04","MHK VL",61756,22.13,0.15,0.00
"12/01/2023 00:04:04","MILLWD",61759,22.96,0.99,0.00
"12/01/2023 00:04:04","N.Y.C.",61761,23.05,1.08,0.00
"12/01/2023 00:04:04","NORTH",61755,13.73,0.00,8.24
"12/01/2023 00:04:04","NPX",61845,23.57,0.92,-0.67
"12/01/2023 00:04:04","O H",61846,20.26,-1.71,0.00
"12/01/2023 00:04:04","PJM",61847,21.80,-0.18,0.00
"12/01/2023 00:04:04","WEST",61752,20.77,-1.21,0.00
"12/01/2023 00:05:00","CAPITL",61757,22.64,0.83,0.00
"12/01/2023 00:05:00","CENTRL",61754,21.35,-0.46,0.00
"12/01/2023 00:05:00","DUNWOD",61760,22.84,1.03,0.00
"12/01/2023 00:05:00","GENESE",61753,20.83,-0.98,0.00
"12/01/2023 00:05:00","H Q",61844,21.90,0.09,0.00
"12/01/2023 00:05:00","HUD VL",61758,22.73,0.92,0.00
"12/01/2023 00:05:00","LONGIL",61762,23.51,1.40,-0.30
"12/01/2023 00:05:00","MHK VL",61756,21.94,0.13,0.00
"12/01/2023 00:05:00","MILLWD",61759,22.79,0.98,0.00
"12/01/2023 00:05:00","N.Y.C.",61761,22.88,1.07,0.00
"12/01/2023 00:05:00","NORTH",61755,13.62,0.02,8.21
"12/01/2023 00:05:00","NPX",61845,23.40,0.92,-0.67
"12/01/2023 00:05:00","O H",61846,20.13,-1.68,0.00
"12/01/2023 00:05:00","PJM",61847,21.61,-0.20,0.00
"12/01/2023 00:05:00","WEST",61752,20.61,-1.20,0.00
"12/01/2023 00:10:00","CAPITL",61757,22.64,0.83,0.00
"12/01/2023 00:10:00","CENTRL",61754,21.35,-0.46,0.00
"12/01/2023 00:10:00","DUNWOD",61760,22.84,1.03,0.00
"12/01/2023 00:10:00","GENESE",61753,20.83,-0.98,0.00
"12/01/2023 00:10:00","H Q",61844,21.90,0.09,0.00
"12/01/2023 00:10:00","HUD VL",61758,22.73,0.92,0.00
"12/01/2023 00:10:00","LONGIL",61762,23.51,1.40,-0.30
"12/01/2023 00:10:00","MHK VL",61756,21.94,0.13,0.00
"12/01/2023 00:10:00","MILLWD",61759,22.79,0.98,0.00
"12/01/2023 00:10:00","N.Y.C.",61761,22.88,1.07,0.00
"12/01/2023 00:10:00","NORTH",61755,13.62,0.02,8.21
"12/01/2023 00:10:00","NPX",61845,23.40,0.92,-0.67
"12/01/2023 00:10:00","O H",61846,20.13,-1.68,0.00
"12/01/2023 00:10:00","PJM",61847,21.61,-0.20,0.00
"12/01/2023 00:10:00","WEST",61752,20.61,-1.20,0.00
"12/01/2023 00:15:00","CAPITL",61757,19.69,0.70,0.00
"12/01/2023 00:15:00","CENTRL",61754,18.62,-0.36,0.00
"12/01/2023 00:15:00","DUNWOD",61760,19.86,0.87,0.00
"12/01/2023 00:15:00","GENESE",61753,18.21,-0.78,0.00
"12/01/2023 00:15:00","H Q",61844,19.04,0.06,0.00
"12/01/2023 00:15:00","HUD VL",61758,19.78,0.80,0.00
"12/01/2023 00:15:00","LONGIL",61762,20.20,1.22,0.00
"12/01/2023 00:15:00","MHK VL",61756,19.10,0.11,0.00
"12/01/2023 00:15:00","MILLWD",61759,19.84,0.86,0.00
"12/01/2023 00:15:00","N.Y.C.",61761,19.92,0.93,0.00
"12/01/2023 00:15:00","NORTH",61755,11.29,-0.02,7.67
"12/01/2023 00:15:00","NPX",61845,20.45,0.80,-0.67
"12/01/2023 00:15:00","O H",61846,17.64,-1.35,0.00
"12/01/2023 00:15:00","PJM",61847,18.85,-0.13,0.00
"12/01/2023 00:15:00","WEST",61752,18.06,-0.93,0.00
"12/01/2023 00:20:00","CAPITL",61757,19.65,0.66,0.00
"12/01/2023 00:20:00","CENTRL",61754,18.72,-0.27,0.00
"12/01/2023 00:20:00","DUNWOD",61760,19.86,0.87,0.00
"12/01/2023 00:20:00","GENESE",61753,18.32,-0.67,0.00
"12/01/2023 00:20:00","H Q",61844,19.02,0.04,0.00
