"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"04/30/2024 00:05:00","CAPITL",61757,16.78,0.54,0.00
"04/30/2024 00:05:00","CENTRL",61754,16.40,0.16,0.00
"04/30/2024 00:05:00","DUNWOD",61760,17.31,1.07,0.00
"04/30/2024 00:05:00","GENESE",61753,16.16,-0.08,0.00
"04/30/2024 00:05:00","H Q",61844,16.11,-0.13,0.00
"04/30/2024 00:05:00","HUD VL",61758,17.21,0.97,0.00
"04/30/2024 00:05:00","LONGIL",61762,21.25,1.31,-3.70
"04/30/2024 00:05:00","MHK VL",61756,16.58,0.34,0.00
"04/30/2024 00:05:00","MILLWD",61759,17.25,1.01,0.00
"04/30/2024 00:05:00","N.Y.C.",61761,17.35,1.10,0.00
"04/30/2024 00:05:00","NORTH",61755,15.98,-0.26,0.00
"04/30/2024 00:05:00","NPX",61845,17.81,0.75,-0.82
"04/30/2024 00:05:00","O H",61846,15.96,-0.28,0.00
"04/30/2024 00:05:00","PJM",61847,16.73,0.49,0.00
"04/30/2024 00:05:00","WEST",61752,16.31,0.07,0.00
"04/30/2024 00:10:00","CAPITL",61757,16.81,0.55,0.00
"04/30/2024 00:10:00","CENTRL",61754,16.43,0.18,0.00
"04/30/2024 00:10:00","DUNWOD",61760,17.34,1.09,0.00
"04/30/2024 00:10:00","GENESE",61753,16.16,-0.10,0.00
"04/30/2024 00:10:00","H Q",61844,16.12,-0.13,0.00
"04/30/2024 00:10:00","HUD VL",61758,17.23,0.98,0.00
"04/30/2024 00:10:00","LONGIL",61762,21.42,1.35,-3.82
"04/30/2024 00:10:00","MHK VL",61756,16.61,0.36,0.00
"04/30/2024 00:10:00","MILLWD",61759,17.26,1.01,0.00
"04/30/2024 00:10:00","N.Y.C.",61761,17.38,1.12,0.00
"04/30/2024 00:10:00","NORTH",61755,16.03,-0.23,0.00
"04/30/2024 00:10:00","NPX",61845,17.81,0.73,-0.82
"04/30/2024 00:10:00","O H",61846,15.96,-0.29,0.00
"04/30/2024 00:10:00","PJM",61847,16.76,0.50,0.00
"04/30/2024 00:10:00","WEST",61752,16.32,0.07,0.00
"04/30/2024 00:15:00","CAPITL",61757,18.59,0.61,0.00
"04/30/2024 00:15:00","CENTRL",61754,18.14,0.16,0.00
"04/30/2024 00:15:00","DUNWOD",61760,19.13,1.15,0.00
"04/30/2024 00:15:00","GENESE",61753,17.77,-0.21,0.00
"04/30/2024 00:15:00","H Q",61844,17.86,-0.12,0.00
"04/30/2024 00:15:00","HUD VL",61758,19.04,1.06,0.00
"04/30/2024 00:15:00","LONGIL",61762,22.65,1.47,-3.19
"04/30/2024 00:15:00","MHK VL",61756,18.34,0.36,0.00
"04/30/2024 00:15:00","MILLWD",61759,19.06,1.08,0.00
"04/30/2024 00:15:00","N.Y.C.",61761,19.17,1.19,0.00
"04/30/2024 00:15:00","NORTH",61755,17.78,-0.20,0.00
"04/30/2024 00:15:00","NPX",61845,19.63,0.83,-0.82
"04/30/2024 00:15:00","O H",61846,17.53,-0.45,0.00
"04/30/2024 00:15:00","PJM",61847,18.47,0.49,0.00
"04/30/2024 00:15:00","WEST",61752,17.93,-0.05,0.00
"04/30/2024 00:20:00","CAPITL",61757,20.51,0.67,0.00
"04/30/2024 00:20:00","CENTRL",61754,19.98,0.14,0.00
"04/30/2024 00:20:00","DUNWOD",61760,21.09,1.25,0.00
"04/30/2024 00:20:00","GENESE",61753,19.58,-0.26,0.00
"04/30/2024 00:20:00","H Q",61844,19.72,-0.12,0.00
"04/30/2024 00:20:00","HUD VL",61758,20.99,1.15,0.00
"04/30/2024 00:20:00","LONGIL",61762,23.96,1.59,-2.53
"04/30/2024 00:20:00","MHK VL",61756,20.23,0.40,0.00
"04/30/2024 00:20:00","MILLWD",61759,21.01,1.17,0.00
"04/30/2024 00:20:00","N.Y.C.",61761,21.11,1.27,0.00
"04/30/2024 00:20:00","NORTH",61755,19.62,-0.22,0.00
"04/30/2024 00:20:00","NPX",61845,20.77,0.93,0.00
"04/30/2024 00:20:00","O H",61846,19.30,-0.53,0.00
"04/30/2024 00:20:00","PJM",61847,20.33,0.50,0.00
"04/30/2024 00:20:00","WEST",61752,19.74,-0.10,0.00
"04/30/2024 00:25:00","CAPITL",61757,19.98,0.66,0.00
"04/30/2024 00:25:00","CENTRL",61754,19.52,0.19,0.00
"04/30/2024 00:25:00","DUNWOD",61760,20.52,1.20,0.00
"04/30/2024 00:25:00","GENESE",61753,19.09,-0.23,0.00
"04/30/2024 00:25:00","H Q",61844,19.19,-0.13,0.00
"04/30/2024 00:25:00","HUD VL",61758,20.43,1.10,0.00
"04/30/2024 00:25:00","LONGIL",61762,23.58,1.53,-2.72
"04/30/2024 00:25:00","MHK VL",61756,19.75,0.42,0.00
"04/30/2024 00:25:00","MILLWD",61759,20.45,1.12,0.00
"04/30/2024 00:25:00","N.Y.C.",61761,20.52,1.20,0.00
"04/30/2024 00:25:00","NORTH",61755,19.09,-0.23,0.00
"04/30/2024 00:25:00","NPX",61845,20.23,0.91,0.00
"04/30/2024 00:25:00","O H",61846,18.84,-0.48,0.00
"04/30/2024 00:25:00","PJM",61847,19.85,0.52,0.00
"04/30/2024 00:25:00","WEST",61752,19.29,-0.04,0.00
"04/30/2024 00:30:00","CAPITL",61757,18.61,0.63,0.00
"04/30/2024 00:30:00","CENTRL",61754,18.12,0.14,0.00
"04/30/2024 00:30:00","DUNWOD",61760,19.13,1.15,0.00
"04/30/2024 00:30:00","GENESE",61753,17.75,-0.23,0.00
"04/30/2024 00:30:00","H Q",61844,17.86,-0.12,0.00
"04/30/2024 00:30:00","HUD VL",61758,19.02,1.04,0.00
"04/30/2024 00:30:00","LONGIL",61762,22.64,1.46,-3.20
"04/30/2024 00:30:00","MHK VL",61756,18.32,0.34,0.00
"04/30/2024 00:30:00","MILLWD",61759,19.06,1.08,0.00
"04/30/2024 00:30:00","N.Y.C.",61761,19.17,1.19,0.00
"04/30/2024 00:30:00","NORTH",61755,17.78,-0.20,0.00
"04/30/2024 00:30:00","NPX",61845,18.84,0.86,0.00
"04/30/2024 00:30:00","O H",61846,17.50,-0.48,0.00
"04/30/2024 00:30:00","PJM",61847,18.45,0.47,0.00
"04/30/2024 00:30:00","WEST",61752,17.89,-0.09,0.00
