"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"01/27/2024 00:05:00","CAPITL",61757,31.59,0.89,0.00
"01/27/2024 00:05:00","CENTRL",61754,30.36,-0.34,0.00
"01/27/2024 00:05:00","DUNWOD",61760,31.80,1.10,0.00
"01/27/2024 00:05:00","GENESE",61753,29.81,-0.89,0.00
"01/27/2024 00:05:00","H Q",61844,31.07,0.37,0.00
"01/27/2024 00:05:00","HUD VL",61758,31.65,0.95,0.00
"01/27/2024 00:05:00","LONGIL",61762,75.35,1.60,-43.06
"01/27/2024 00:05:00","MHK VL",61756,31.55,0.86,0.00
"01/27/2024 00:05:00","MILLWD",61759,31.68,0.98,0.00
"01/27/2024 00:05:00","N.Y.C.",61761,31.96,1.26,0.00
"01/27/2024 00:05:00","NORTH",61755,31.86,1.17,0.00
"01/27/2024 00:05:00","NPX",61845,31.37,0.67,0.00
"01/27/2024 00:05:00","O H",61846,29.16,-1.53,0.00
"01/27/2024 00:05:00","PJM",61847,30.60,-0.09,0.00
"01/27/2024 00:05:00","WEST",61752,30.14,-0.55,0.00
"01/27/2024 00:10:00","CAPITL",61757,31.55,0.83,0.00
"01/27/2024 00:10:00","CENTRL",61754,30.39,-0.34,0.00
"01/27/2024 00:10:00","DUNWOD",61760,31.80,1.07,0.00
"01/27/2024 00:10:00","GENESE",61753,29.93,-0.80,0.00
"01/27/2024 00:10:00","H Q",61844,31.12,0.40,0.00
"01/27/2024 00:10:00","HUD VL",61758,31.65,0.92,0.00
"01/27/2024 00:10:00","LONGIL",61762,80.75,1.51,-48.52
"01/27/2024 00:10:00","MHK VL",61756,31.58,0.86,0.00
"01/27/2024 00:10:00","MILLWD",61759,31.68,0.95,0.00
"01/27/2024 00:10:00","N.Y.C.",61761,31.96,1.23,0.00
"01/27/2024 00:10:00","NORTH",61755,31.92,1.20,0.00
"01/27/2024 00:10:00","NPX",61845,31.37,0.65,0.00
"01/27/2024 00:10:00","O H",61846,29.40,-1.32,0.00
"01/27/2024 00:10:00","PJM",61847,30.63,-0.09,0.00
"01/27/2024 00:10:00","WEST",61752,30.32,-0.40,0.00
"01/27/2024 00:15:00","CAPITL",61757,31.59,0.83,0.00
"01/27/2024 00:15:00","CENTRL",61754,30.39,-0.37,0.00
"01/27/2024 00:15:00","DUNWOD",61760,31.80,1.05,0.00
"01/27/2024 00:15:00","GENESE",61753,29.99,-0.77,0.00
"01/27/2024 00:15:00","H Q",61844,31.16,0.40,0.00
"01/27/2024 00:15:00","HUD VL",61758,31.68,0.92,0.00
"01/27/2024 00:15:00","LONGIL",61762,91.28,1.60,-58.93
"01/27/2024 00:15:00","MHK VL",61756,31.62,0.86,0.00
"01/27/2024 00:15:00","MILLWD",61759,31.71,0.95,0.00
"01/27/2024 00:15:00","N.Y.C.",61761,31.95,1.20,0.00
"01/27/2024 00:15:00","NORTH",61755,32.02,1.26,0.00
"01/27/2024 00:15:00","NPX",61845,31.40,0.65,0.00
"01/27/2024 00:15:00","O H",61846,29.47,-1.29,0.00
"01/27/2024 00:15:00","PJM",61847,30.63,-0.12,0.00
"01/27/2024 00:15:00","WEST",61752,30.35,-0.40,0.00
"01/27/2024 00:20:00","CAPITL",61757,30.80,0.78,0.00
"01/27/2024 00:20:00","CENTRL",61754,29.72,-0.30,0.00
"01/27/2024 00:20:00","DUNWOD",61760,31.04,1.02,0.00
"01/27/2024 00:20:00","GENESE",61753,29.18,-0.84,0.00
"01/27/2024 00:20:00","H Q",61844,30.41,0.39,0.00
"01/27/2024 00:20:00","HUD VL",61758,30.89,0.87,0.00
"01/27/2024 00:20:00","LONGIL",61762,91.18,1.53,-59.63
"01/27/2024 00:20:00","MHK VL",61756,30.86,0.84,0.00
"01/27/2024 00:20:00","MILLWD",61759,30.95,0.93,0.00
"01/27/2024 00:20:00","N.Y.C.",61761,31.16,1.14,0.00
"01/27/2024 00:20:00","NORTH",61755,31.25,1.23,0.00
"01/27/2024 00:20:00","NPX",61845,30.62,0.60,0.00
"01/27/2024 00:20:00","O H",61846,28.64,-1.38,0.00
"01/27/2024 00:20:00","PJM",61847,29.90,-0.12,0.00
"01/27/2024 00:20:00","WEST",61752,29.57,-0.45,0.00
"01/27/2024 00:25:00","CAPITL",61757,27.53,0.70,0.00
"01/27/2024 00:25:00","CENTRL",61754,26.57,-0.27,0.00
"01/27/2024 00:25:00","DUNWOD",61760,27.69,0.86,0.00
"01/27/2024 00:25:00","GENESE",61753,26.11,-0.72,0.00
"01/27/2024 00:25:00","H Q",61844,27.21,0.38,0.00
"01/27/2024 00:25:00","HUD VL",61758,27.59,0.75,0.00
"01/27/2024 00:25:00","LONGIL",61762,91.18,1.31,-63.03
"01/27/2024 00:25:00","MHK VL",61756,27.59,0.75,0.00
"01/27/2024 00:25:00","MILLWD",61759,27.61,0.78,0.00
"01/27/2024 00:25:00","N.Y.C.",61761,27.83,0.99,0.00
"01/27/2024 00:25:00","NORTH",61755,27.99,1.15,0.00
"01/27/2024 00:25:00","NPX",61845,27.34,0.51,0.00
"01/27/2024 00:25:00","O H",61846,25.63,-1.21,0.00
"01/27/2024 00:25:00","PJM",61847,26.70,-0.13,0.00
"01/27/2024 00:25:00","WEST",61752,26.46,-0.38,0.00
"01/27/2024 00:30:00","CAPITL",61757,27.48,0.70,0.00
"01/27/2024 00:30:00","CENTRL",61754,26.51,-0.27,0.00
"01/27/2024 00:30:00","DUNWOD",61760,27.69,0.91,0.00
"01/27/2024 00:30:00","GENESE",61753,26.01,-0.78,0.00
"01/27/2024 00:30:00","H Q",61844,27.16,0.37,0.00
"01/27/2024 00:30:00","HUD VL",61758,27.59,0.80,0.00
"01/27/2024 00:30:00","LONGIL",61762,153.02,1.37,-124.87
"01/27/2024 00:30:00","MHK VL",61756,27.53,0.75,0.00
"01/27/2024 00:30:00","MILLWD",61759,27.61,0.83,0.00
"01/27/2024 00:30:00","N.Y.C.",61761,27.80,1.02,0.00
"01/27/2024 00:30:00","NORTH",61755,27.93,1.15,0.00
"01/27/2024 00:30:00","NPX",61845,27.32,0.54,0.00
"01/27/2024 00:30:00","O H",61846,25.55,-1.23,0.00
"01/27/2024 00:30:00","PJM",61847,26.70,-0.08,0.00
"01/27/2024 00:30:00","WEST",61752,26.35,-0.43,0.00
"01/27/2024 00:35:00","CAPITL",61757,32.81,0.86,0.00
"01/27/2024 00:35:00","CENTRL",61754,31.56,-0.38,0.00
"01/27/2024 00:35:00","DUNWOD",61760,33.09,1.15,0.00
"01/27/2024 00:35:00","GENESE",61753,30.82,-1.12,0.00
"01/27/2024 00:35:00","H Q",61844,32.39,0.45,0.00
"01/27/2024 00:35:00","HUD VL",61758,32.93,0.99,0.00
"01/27/2024 00:35:00","LONGIL",61762,71.46,1.69,-37.82
"01/27/2024 00:35:00","MHK VL",61756,32.84,0.89,0.00
"01/27/2024 00:35:00","MILLWD",61759,33.00,1.05,0.00
"01/27/2024 00:35:00","N.Y.C.",61761,33.25,1.31,0.00
