Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
02/16/2024 00:00,CAPITL,61757,25.73,1.13,-2.52
02/16/2024 00:00,CENTRL,61754,22.28,-0.18,-0.38
02/16/2024 00:00,DUNWOD,61760,25.73,1.61,-2.03
02/16/2024 00:00,GENESE,61753,21.26,-1.10,-0.28
02/16/2024 00:00,H Q,61844,21.73,-0.35,0.00
02/16/2024 00:00,HUD VL,61758,25.44,1.37,-1.98
02/16/2024 00:00,LONGIL,61762,32.09,2.17,-7.84
02/16/2024 00:00,MHK VL,61756,23.34,0.75,-0.50
02/16/2024 00:00,MILLWD,61759,25.67,1.55,-2.04
02/16/2024 00:00,N.Y.C.,61761,25.87,1.74,-2.04
02/16/2024 00:00,NORTH,61755,21.80,-0.29,0.00
02/16/2024 00:00,NPX,61845,35.00,1.35,-11.57
02/16/2024 00:00,O H,61846,20.50,-1.90,-0.31
02/16/2024 00:00,PJM,61847,23.12,-0.18,-1.22
02/16/2024 00:00,WEST,61752,20.41,-2.01,-0.33
02/16/2024 01:00,CAPITL,61757,21.97,1.09,-0.27
02/16/2024 01:00,CENTRL,61754,20.53,-0.12,-0.04
02/16/2024 01:00,DUNWOD,61760,22.31,1.48,-0.21
02/16/2024 01:00,GENESE,61753,19.49,-1.15,-0.03
02/16/2024 01:00,H Q,61844,20.28,-0.33,0.00
02/16/2024 01:00,HUD VL,61758,22.12,1.30,-0.21
02/16/2024 01:00,LONGIL,61762,28.40,2.00,-5.79
02/16/2024 01:00,MHK VL,61756,21.34,0.68,-0.05
02/16/2024 01:00,MILLWD,61759,22.27,1.44,-0.22
02/16/2024 01:00,N.Y.C.,61761,22.42,1.59,-0.22
02/16/2024 01:00,NORTH,61755,20.37,-0.25,0.00
02/16/2024 01:00,NPX,61845,32.00,1.28,-10.11
02/16/2024 01:00,O H,61846,18.87,-1.77,-0.03
02/16/2024 01:00,PJM,61847,20.72,-0.02,-0.13
02/16/2024 01:00,WEST,61752,19.04,-1.61,-0.04
02/16/2024 02:00,CAPITL,61757,21.60,1.05,-0.28
02/16/2024 02:00,CENTRL,61754,20.06,-0.24,-0.04
02/16/2024 02:00,DUNWOD,61760,21.91,1.42,-0.23
02/16/2024 02:00,GENESE,61753,18.98,-1.32,-0.03
02/16/2024 02:00,H Q,61844,20.00,-0.26,0.00
02/16/2024 02:00,HUD VL,61758,21.72,1.24,-0.22
02/16/2024 02:00,LONGIL,61762,28.54,1.93,-6.35
02/16/2024 02:00,MHK VL,61756,20.97,0.65,-0.06
02/16/2024 02:00,MILLWD,61759,21.87,1.38,-0.23
02/16/2024 02:00,N.Y.C.,61761,21.99,1.50,-0.23
02/16/2024 02:00,NORTH,61755,20.10,-0.16,0.00
02/16/2024 02:00,NPX,61845,31.29,1.22,-9.81
02/16/2024 02:00,O H,61846,18.23,-2.07,-0.04
02/16/2024 02:00,PJM,61847,20.18,-0.22,-0.14
02/16/2024 02:00,WEST,61752,18.23,-2.07,-0.04
02/16/2024 03:00,CAPITL,61757,21.98,1.11,-0.27
02/16/2024 03:00,CENTRL,61754,20.52,-0.12,-0.04
02/16/2024 03:00,DUNWOD,61760,22.28,1.46,-0.21
02/16/2024 03:00,GENESE,61753,19.58,-1.05,-0.03
02/16/2024 03:00,H Q,61844,20.25,-0.35,0.00
02/16/2024 03:00,HUD VL,61758,22.09,1.28,-0.21
02/16/2024 03:00,LONGIL,61762,28.00,2.00,-5.40
02/16/2024 03:00,MHK VL,61756,21.36,0.70,-0.05
02/16/2024 03:00,MILLWD,61759,22.24,1.42,-0.22
02/16/2024 03:00,N.Y.C.,61761,22.36,1.55,-0.21
02/16/2024 03:00,NORTH,61755,20.30,-0.31,0.00
02/16/2024 03:00,NPX,61845,31.67,1.26,-9.81
02/16/2024 03:00,O H,61846,18.93,-1.71,-0.03
02/16/2024 03:00,PJM,61847,20.65,-0.08,-0.13
02/16/2024 03:00,WEST,61752,18.93,-1.71,-0.04
02/16/2024 04:00,CAPITL,61757,21.87,1.12,0.00
02/16/2024 04:00,CENTRL,61754,20.75,0.00,0.00
02/16/2024 04:00,DUNWOD,61760,22.22,1.47,0.00
02/16/2024 04:00,GENESE,61753,19.81,-0.93,0.00
02/16/2024 04:00,H Q,61844,20.35,-0.39,0.00
02/16/2024 04:00,HUD VL,61758,22.03,1.29,0.00
02/16/2024 04:00,LONGIL,61762,29.32,2.01,-6.56
02/16/2024 04:00,MHK VL,61756,21.47,0.73,0.00
02/16/2024 04:00,MILLWD,61759,22.14,1.39,0.00
02/16/2024 04:00,N.Y.C.,61761,22.30,1.56,0.00
02/16/2024 04:00,NORTH,61755,20.29,-0.46,0.00
02/16/2024 04:00,NPX,61845,33.00,1.27,-10.99
02/16/2024 04:00,O H,61846,19.29,-1.45,0.00
02/16/2024 04:00,PJM,61847,20.83,0.08,0.00
02/16/2024 04:00,WEST,61752,19.46,-1.29,0.00
02/16/2024 05:00,CAPITL,61757,24.68,1.23,-0.60
02/16/2024 05:00,CENTRL,61754,22.82,-0.11,-0.09
02/16/2024 05:00,DUNWOD,61760,24.95,1.62,-0.49
02/16/2024 05:00,GENESE,61753,21.84,-1.07,-0.07
02/16/2024 05:00,H Q,61844,22.43,-0.41,0.00
02/16/2024 05:00,HUD VL,61758,24.71,1.39,-0.48
02/16/2024 05:00,LONGIL,61762,33.04,2.22,-7.99
02/16/2024 05:00,MHK VL,61756,23.78,0.82,-0.12
02/16/2024 05:00,MILLWD,61759,24.86,1.53,-0.49
02/16/2024 05:00,N.Y.C.,61761,25.04,1.71,-0.49
02/16/2024 05:00,NORTH,61755,22.39,-0.46,0.00
02/16/2024 05:00,NPX,61845,36.51,1.39,-12.27
02/16/2024 05:00,O H,61846,21.00,-1.92,-0.08
02/16/2024 05:00,PJM,61847,22.95,-0.18,-0.29
02/16/2024 05:00,WEST,61752,20.91,-2.01,-0.08
02/16/2024 06:00,CAPITL,61757,34.32,1.46,-6.30
02/16/2024 06:00,CENTRL,61754,27.55,0.05,-0.94
02/16/2024 06:00,DUNWOD,61760,33.71,2.07,-5.08
02/16/2024 06:00,GENESE,61753,26.26,-1.01,-0.71
02/16/2024 06:00,H Q,61844,26.01,-0.56,0.00
02/16/2024 06:00,HUD VL,61758,33.33,1.81,-4.96
02/16/2024 06:00,LONGIL,61762,42.59,2.81,-13.21
02/16/2024 06:00,MHK VL,61756,28.91,1.14,-1.21
02/16/2024 06:00,MILLWD,61759,33.65,1.99,-5.09
02/16/2024 06:00,N.Y.C.,61761,33.93,2.28,-5.08
02/16/2024 06:00,NORTH,61755,26.06,-0.51,0.00
02/16/2024 06:00,NPX,61845,40.30,1.73,-12.01
02/16/2024 06:00,O H,61846,25.20,-2.15,-0.79
02/16/2024 06:00,PJM,61847,29.60,0.00,-3.04
02/16/2024 06:00,WEST,61752,25.19,-2.20,-0.83
02/16/2024 07:00,CAPITL,61757,38.95,1.44,-10.85
02/16/2024 07:00,CENTRL,61754,28.36,0.08,-1.62
02/16/2024 07:00,DUNWOD,61760,37.73,2.29,-8.77
02/16/2024 07:00,GENESE,61753,26.82,-1.07,-1.22
02/16/2024 07:00,H Q,61844,26.10,-0.56,0.00
02/16/2024 07:00,HUD VL,61758,37.10,1.87,-8.57
02/16/2024 07:00,LONGIL,61762,43.77,3.01,-14.09
02/16/2024 07:00,MHK VL,61756,29.90,1.23,-2.01
02/16/2024 07:00,MILLWD,61759,37.65,2.19,-8.80
02/16/2024 07:00,N.Y.C.,61761,37.96,2.51,-8.79
02/16/2024 07:00,NORTH,61755,26.19,-0.48,0.00
02/16/2024 07:00,NPX,61845,40.84,1.79,-12.39
02/16/2024 07:00,O H,61846,25.65,-2.37,-1.36
02/16/2024 07:00,PJM,61847,31.92,0.00,-5.25
02/16/2024 07:00,WEST,61752,25.76,-2.35,-1.44
02/16/2024 08:00,CAPITL,61757,34.91,1.46,-6.81
02/16/2024 08:00,CENTRL,61754,27.74,0.08,-1.02
02/16/2024 08:00,DUNWOD,61760,34.59,2.42,-5.53
02/16/2024 08:00,GENESE,61753,26.53,-0.88,-0.77
02/16/2024 08:00,H Q,61844,26.00,-0.64,0.00
02/16/2024 08:00,HUD VL,61758,33.94,1.92,-5.38
02/16/2024 08:00,LONGIL,61762,41.48,3.09,-11.75
02/16/2024 08:00,MHK VL,61756,29.15,1.25,-1.26
02/16/2024 08:00,MILLWD,61759,34.45,2.29,-5.52
02/16/2024 08:00,N.Y.C.,61761,36.32,2.64,-7.04
02/16/2024 08:00,NORTH,61755,26.05,-0.59,0.00
02/16/2024 08:00,NPX,61845,38.26,1.89,-9.73
02/16/2024 08:00,O H,61846,25.39,-2.11,-0.85
02/16/2024 08:00,PJM,61847,30.19,0.13,-3.41
02/16/2024 08:00,WEST,61752,25.49,-2.05,-0.91
02/16/2024 09:00,CAPITL,61757,27.03,1.36,0.00
02/16/2024 09:00,CENTRL,61754,25.75,0.08,0.00
02/16/2024 09:00,DUNWOD,61760,27.96,2.28,-0.01
02/16/2024 09:00,GENESE,61753,24.62,-1.05,0.00
02/16/2024 09:00,H Q,61844,25.11,-0.56,0.00
02/16/2024 09:00,HUD VL,61758,27.50,1.82,0.00
02/16/2024 09:00,LONGIL,61762,33.50,2.87,-4.95
02/16/2024 09:00,MHK VL,61756,26.86,1.18,0.00
02/16/2024 09:00,MILLWD,61759,27.83,2.16,0.00
02/16/2024 09:00,N.Y.C.,61761,28.63,2.52,-0.44
02/16/2024 09:00,NORTH,61755,25.11,-0.56,0.00
02/16/2024 09:00,NPX,61845,33.15,1.80,-5.68
02/16/2024 09:00,O H,61846,23.67,-2.00,0.00
02/16/2024 09:00,PJM,61847,25.99,0.28,-0.03
02/16/2024 09:00,WEST,61752,24.08,-1.59,0.00
02/16/2024 10:00,CAPITL,61757,25.15,1.24,0.00
02/16/2024 10:00,CENTRL,61754,23.95,0.05,0.00
02/16/2024 10:00,DUNWOD,61760,26.09,2.18,-0.01
02/16/2024 10:00,GENESE,61753,22.95,-0.96,0.00
02/16/2024 10:00,H Q,61844,23.38,-0.53,0.00
02/16/2024 10:00,HUD VL,61758,25.60,1.70,0.00
02/16/2024 10:00,LONGIL,61762,32.66,2.77,-5.99
02/16/2024 10:00,MHK VL,61756,24.96,1.05,0.00
02/16/2024 10:00,MILLWD,61759,25.96,2.06,0.00
02/16/2024 10:00,N.Y.C.,61761,27.05,2.39,-0.76
02/16/2024 10:00,NORTH,61755,23.36,-0.55,0.00
02/16/2024 10:00,NPX,61845,30.10,1.70,-4.50
02/16/2024 10:00,O H,61846,22.04,-1.86,0.00
02/16/2024 10:00,PJM,61847,24.25,0.29,-0.06
02/16/2024 10:00,WEST,61752,22.45,-1.46,0.00
02/16/2024 11:00,CAPITL,61757,24.67,1.20,0.00
02/16/2024 11:00,CENTRL,61754,23.47,0.00,0.00
02/16/2024 11:00,DUNWOD,61760,25.56,2.09,-0.01
02/16/2024 11:00,GENESE,61753,22.48,-0.98,0.00
02/16/2024 11:00,H Q,61844,23.00,-0.47,0.00
02/16/2024 11:00,HUD VL,61758,25.09,1.62,0.00
02/16/2024 11:00,LONGIL,61762,32.20,2.67,-6.06
02/16/2024 11:00,MHK VL,61756,24.50,1.03,0.00
02/16/2024 11:00,MILLWD,61759,25.42,1.95,0.00
02/16/2024 11:00,N.Y.C.,61761,26.21,2.30,-0.44
02/16/2024 11:00,NORTH,61755,22.88,-0.59,0.00
02/16/2024 11:00,NPX,61845,28.80,1.62,-3.71
02/16/2024 11:00,O H,61846,21.64,-1.83,0.00
