Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
05/12/2024 00:00,CAPITL,61757,22.49,0.74,0.00
05/12/2024 00:00,CENTRL,61754,21.95,0.20,0.00
05/12/2024 00:00,DUNWOD,61760,23.10,1.35,0.00
05/12/2024 00:00,GENESE,61753,21.51,-0.24,0.00
05/12/2024 00:00,H Q,61844,21.42,-0.20,0.14
05/12/2024 00:00,HUD VL,61758,23.01,1.26,0.00
05/12/2024 00:00,LONGIL,61762,25.63,1.68,-2.21
05/12/2024 00:00,MHK VL,61756,22.49,0.74,0.00
05/12/2024 00:00,MILLWD,61759,23.06,1.31,0.00
05/12/2024 00:00,N.Y.C.,61761,23.30,1.54,0.00
05/12/2024 00:00,NORTH,61755,21.60,-0.15,0.00
05/12/2024 00:00,NPX,61845,22.60,0.85,0.00
05/12/2024 00:00,O H,61846,21.40,-0.35,0.00
05/12/2024 00:00,PJM,61847,22.38,0.63,0.00
05/12/2024 00:00,WEST,61752,21.86,0.11,0.00
05/12/2024 01:00,CAPITL,61757,21.62,0.73,0.00
05/12/2024 01:00,CENTRL,61754,20.93,0.04,0.00
05/12/2024 01:00,DUNWOD,61760,21.93,1.04,0.00
05/12/2024 01:00,GENESE,61753,20.51,-0.38,0.00
05/12/2024 01:00,H Q,61844,20.94,-0.08,-0.14
05/12/2024 01:00,HUD VL,61758,21.89,1.00,0.00
05/12/2024 01:00,LONGIL,61762,23.09,1.25,-0.94
05/12/2024 01:00,MHK VL,61756,21.52,0.63,0.00
05/12/2024 01:00,MILLWD,61759,21.91,1.02,0.00
05/12/2024 01:00,N.Y.C.,61761,22.10,1.21,0.00
05/12/2024 01:00,NORTH,61755,20.91,0.02,0.00
05/12/2024 01:00,NPX,61845,21.60,0.71,0.00
05/12/2024 01:00,O H,61846,20.37,-0.52,0.00
05/12/2024 01:00,PJM,61847,21.29,0.40,0.00
