Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
02/17/2024 00:00,CAPITL,61757,25.77,1.18,0.00
02/17/2024 00:00,CENTRL,61754,24.79,0.20,0.00
02/17/2024 00:00,DUNWOD,61760,26.46,1.87,0.00
02/17/2024 00:00,GENESE,61753,23.88,-0.71,0.00
02/17/2024 00:00,H Q,61844,24.17,-0.42,0.00
02/17/2024 00:00,HUD VL,61758,26.21,1.62,0.00
02/17/2024 00:00,LONGIL,61762,27.15,2.53,-0.03
02/17/2024 00:00,MHK VL,61756,25.72,1.13,0.00
02/17/2024 00:00,MILLWD,61759,26.38,1.79,0.00
02/17/2024 00:00,N.Y.C.,61761,26.66,2.07,0.00
02/17/2024 00:00,NORTH,61755,24.47,-0.12,0.00
02/17/2024 00:00,NPX,61845,26.04,1.45,0.00
02/17/2024 00:00,O H,61846,23.34,-1.25,0.00
02/17/2024 00:00,PJM,61847,25.06,0.47,0.00
02/17/2024 00:00,WEST,61752,24.03,-0.56,0.00
02/17/2024 01:00,CAPITL,61757,24.00,0.99,0.00
02/17/2024 01:00,CENTRL,61754,23.15,0.14,0.00
02/17/2024 01:00,DUNWOD,61760,24.62,1.61,0.00
02/17/2024 01:00,GENESE,61753,22.32,-0.69,0.00
02/17/2024 01:00,H Q,61844,22.71,-0.30,0.00
02/17/2024 01:00,HUD VL,61758,24.42,1.40,0.00
02/17/2024 01:00,LONGIL,61762,25.20,2.19,0.00
02/17/2024 01:00,MHK VL,61756,24.02,1.01,0.00
02/17/2024 01:00,MILLWD,61759,24.55,1.54,0.00
02/17/2024 01:00,N.Y.C.,61761,24.76,1.75,0.00
02/17/2024 01:00,NORTH,61755,23.01,0.00,0.00
02/17/2024 01:00,NPX,61845,24.25,1.24,0.00
02/17/2024 01:00,O H,61846,21.88,-1.13,0.00
02/17/2024 01:00,PJM,61847,23.40,0.39,0.00
02/17/2024 01:00,WEST,61752,22.55,-0.46,0.00
02/17/2024 02:00,CAPITL,61757,22.87,0.94,0.00
02/17/2024 02:00,CENTRL,61754,22.10,0.17,0.00
02/17/2024 02:00,DUNWOD,61760,23.41,1.49,0.00
02/17/2024 02:00,GENESE,61753,21.38,-0.55,0.00
02/17/2024 02:00,H Q,61844,21.64,-0.29,0.00
02/17/2024 02:00,HUD VL,61758,23.22,1.29,0.00
02/17/2024 02:00,LONGIL,61762,23.98,2.06,0.00
02/17/2024 02:00,MHK VL,61756,22.91,0.99,0.00
02/17/2024 02:00,MILLWD,61759,23.37,1.45,0.00
02/17/2024 02:00,N.Y.C.,61761,23.53,1.60,0.00
