Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
10/17/2024 00:00,CAPITL,61757,35.63,1.07,0.00
10/17/2024 00:00,CENTRL,61754,34.69,0.14,0.00
10/17/2024 00:00,DUNWOD,61760,35.87,1.31,0.00
10/17/2024 00:00,GENESE,61753,34.28,-0.28,0.00
10/17/2024 00:00,H Q,61844,34.62,0.07,0.00
10/17/2024 00:00,HUD VL,61758,35.49,0.93,0.00
10/17/2024 00:00,LONGIL,61762,36.18,1.62,0.00
10/17/2024 00:00,MHK VL,61756,35.83,1.28,0.00
10/17/2024 00:00,MILLWD,61759,35.83,1.28,0.00
10/17/2024 00:00,N.Y.C.,61761,36.11,1.56,0.00
10/17/2024 00:00,NORTH,61755,35.00,0.45,0.00
10/17/2024 00:00,NPX,61845,35.35,0.80,0.00
10/17/2024 00:00,O H,61846,33.79,-0.76,0.00
10/17/2024 00:00,PJM,61847,34.59,0.03,0.00
10/17/2024 00:00,WEST,61752,34.52,-0.03,0.00
10/17/2024 01:00,CAPITL,61757,34.99,1.15,0.00
10/17/2024 01:00,CENTRL,61754,33.87,0.03,0.00
10/17/2024 01:00,DUNWOD,61760,35.15,1.32,0.00
10/17/2024 01:00,GENESE,61753,33.29,-0.54,0.00
10/17/2024 01:00,H Q,61844,33.94,0.10,0.00
10/17/2024 01:00,HUD VL,61758,34.82,0.98,0.00
10/17/2024 01:00,LONGIL,61762,35.39,1.56,0.00
10/17/2024 01:00,MHK VL,61756,34.99,1.15,0.00
10/17/2024 01:00,MILLWD,61759,35.12,1.29,0.00
10/17/2024 01:00,N.Y.C.,61761,35.36,1.52,0.00
10/17/2024 01:00,NORTH,61755,34.27,0.44,0.00
10/17/2024 01:00,NPX,61845,34.75,0.91,0.00
10/17/2024 01:00,O H,61846,32.79,-1.05,0.00
10/17/2024 01:00,PJM,61847,33.73,-0.10,0.00
10/17/2024 01:00,WEST,61752,33.46,-0.37,0.00
10/17/2024 02:00,CAPITL,61757,32.96,0.90,0.00
10/17/2024 02:00,CENTRL,61754,32.06,0.00,0.00
10/17/2024 02:00,DUNWOD,61760,33.05,0.99,0.00
10/17/2024 02:00,GENESE,61753,31.54,-0.51,0.00
10/17/2024 02:00,H Q,61844,32.25,0.19,0.00
10/17/2024 02:00,HUD VL,61758,32.83,0.77,0.00
10/17/2024 02:00,LONGIL,61762,33.25,1.19,0.00
10/17/2024 02:00,MHK VL,61756,33.15,1.09,0.00
10/17/2024 02:00,MILLWD,61759,33.05,0.99,0.00
10/17/2024 02:00,N.Y.C.,61761,33.25,1.19,0.00
10/17/2024 02:00,NORTH,61755,32.64,0.58,0.00
10/17/2024 02:00,NPX,61845,32.70,0.64,0.00
10/17/2024 02:00,O H,61846,31.10,-0.96,0.00
10/17/2024 02:00,PJM,61847,31.90,-0.16,0.00
10/17/2024 02:00,WEST,61752,31.77,-0.29,0.00
10/17/2024 03:00,CAPITL,61757,33.00,0.96,0.00
10/17/2024 03:00,CENTRL,61754,32.07,0.03,0.00
10/17/2024 03:00,DUNWOD,61760,32.97,0.93,0.00
10/17/2024 03:00,GENESE,61753,31.56,-0.48,0.00
10/17/2024 03:00,H Q,61844,32.24,0.19,0.00
10/17/2024 03:00,HUD VL,61758,32.75,0.70,0.00
10/17/2024 03:00,LONGIL,61762,32.97,0.93,0.00
