Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
10/12/2024 00:00,CAPITL,61757,23.76,1.07,0.00
10/12/2024 00:00,CENTRL,61754,22.49,-0.20,0.00
10/12/2024 00:00,DUNWOD,61760,24.15,1.45,0.00
10/12/2024 00:00,GENESE,61753,22.33,-0.36,0.00
10/12/2024 00:00,H Q,61844,20.41,-0.16,2.12
10/12/2024 00:00,HUD VL,61758,23.83,1.13,0.00
10/12/2024 00:00,LONGIL,61762,24.58,1.88,0.00
10/12/2024 00:00,MHK VL,61756,21.93,0.50,1.26
10/12/2024 00:00,MILLWD,61759,24.08,1.38,0.00
10/12/2024 00:00,N.Y.C.,61761,24.33,1.63,0.00
10/12/2024 00:00,NORTH,61755,2.00,-0.70,19.99
10/12/2024 00:00,NPX,61845,27.90,1.00,-4.21
10/12/2024 00:00,O H,61846,21.33,-1.36,0.00
10/12/2024 00:00,PJM,61847,22.65,-0.05,0.00
10/12/2024 00:00,WEST,61752,21.49,-1.20,0.00
10/12/2024 01:00,CAPITL,61757,22.67,1.06,0.00
10/12/2024 01:00,CENTRL,61754,21.39,-0.22,0.00
10/12/2024 01:00,DUNWOD,61760,23.01,1.40,0.00
10/12/2024 01:00,GENESE,61753,21.26,-0.35,0.00
10/12/2024 01:00,H Q,61844,19.46,-0.15,1.99
10/12/2024 01:00,HUD VL,61758,22.71,1.10,0.00
10/12/2024 01:00,LONGIL,61762,23.25,1.64,0.00
10/12/2024 01:00,MHK VL,61756,20.88,0.45,1.18
10/12/2024 01:00,MILLWD,61759,22.93,1.32,0.00
10/12/2024 01:00,N.Y.C.,61761,23.17,1.56,0.00
10/12/2024 01:00,NORTH,61755,2.06,-0.67,18.88
10/12/2024 01:00,NPX,61845,26.06,0.97,-3.48
10/12/2024 01:00,O H,61846,20.35,-1.25,0.00
10/12/2024 01:00,PJM,61847,21.56,-0.04,0.00
10/12/2024 01:00,WEST,61752,20.51,-1.10,0.00
10/12/2024 02:00,CAPITL,61757,22.07,1.01,0.00
10/12/2024 02:00,CENTRL,61754,20.78,-0.27,0.00
10/12/2024 02:00,DUNWOD,61760,22.32,1.26,0.00
10/12/2024 02:00,GENESE,61753,20.53,-0.53,0.00
10/12/2024 02:00,H Q,61844,18.97,-0.15,1.94
10/12/2024 02:00,HUD VL,61758,22.07,1.01,0.00
10/12/2024 02:00,LONGIL,61762,22.55,1.50,0.00
10/12/2024 02:00,MHK VL,61756,20.37,0.46,1.15
10/12/2024 02:00,MILLWD,61759,22.28,1.22,0.00
10/12/2024 02:00,N.Y.C.,61761,22.47,1.41,0.00
10/12/2024 02:00,NORTH,61755,2.01,-0.65,18.39
