Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
12/17/2023 00:00,CAPITL,61757,23.97,0.88,0.00
12/17/2023 00:00,CENTRL,61754,23.07,-0.02,0.00
12/17/2023 00:00,DUNWOD,61760,24.39,1.29,0.00
12/17/2023 00:00,GENESE,61753,22.24,-0.85,0.00
12/17/2023 00:00,H Q,61844,23.02,-0.07,0.00
12/17/2023 00:00,HUD VL,61758,24.20,1.11,0.00
12/17/2023 00:00,LONGIL,61762,25.01,1.92,0.00
12/17/2023 00:00,MHK VL,61756,23.79,0.69,0.00
12/17/2023 00:00,MILLWD,61759,24.34,1.25,0.00
12/17/2023 00:00,N.Y.C.,61761,24.53,1.43,0.00
12/17/2023 00:00,NORTH,61755,23.21,0.12,0.00
12/17/2023 00:00,NPX,61845,23.92,0.83,0.00
12/17/2023 00:00,O H,61846,21.52,-1.57,0.00
12/17/2023 00:00,PJM,61847,23.16,0.07,0.00
12/17/2023 00:00,WEST,61752,21.99,-1.11,0.00
12/17/2023 01:00,CAPITL,61757,21.72,0.86,0.00
12/17/2023 01:00,CENTRL,61754,20.78,-0.08,0.00
12/17/2023 01:00,DUNWOD,61760,22.07,1.21,0.00
12/17/2023 01:00,GENESE,61753,19.94,-0.92,0.00
12/17/2023 01:00,H Q,61844,20.78,-0.08,0.00
12/17/2023 01:00,HUD VL,61758,21.90,1.04,0.00
12/17/2023 01:00,LONGIL,61762,22.61,1.75,0.00
12/17/2023 01:00,MHK VL,61756,21.46,0.61,0.00
12/17/2023 01:00,MILLWD,61759,22.03,1.17,0.00
12/17/2023 01:00,N.Y.C.,61761,22.20,1.34,0.00
12/17/2023 01:00,NORTH,61755,20.88,0.02,0.00
12/17/2023 01:00,NPX,61845,21.67,0.81,0.00
12/17/2023 01:00,O H,61846,19.27,-1.59,0.00
12/17/2023 01:00,PJM,61847,20.88,0.02,0.00
12/17/2023 01:00,WEST,61752,19.65,-1.21,0.00
12/17/2023 02:00,CAPITL,61757,20.97,0.83,0.00
12/17/2023 02:00,CENTRL,61754,20.04,-0.10,0.00
12/17/2023 02:00,DUNWOD,61760,21.25,1.11,0.00
12/17/2023 02:00,GENESE,61753,19.22,-0.93,0.00
12/17/2023 02:00,H Q,61844,20.06,-0.08,0.00
12/17/2023 02:00,HUD VL,61758,21.11,0.97,0.00
12/17/2023 02:00,LONGIL,61762,21.73,1.59,0.00
12/17/2023 02:00,MHK VL,61756,20.71,0.56,0.00
12/17/2023 02:00,MILLWD,61759,21.21,1.07,0.00
12/17/2023 02:00,N.Y.C.,61761,21.40,1.25,0.00
12/17/2023 02:00,NORTH,61755,20.16,0.02,0.00
12/17/2023 02:00,NPX,61845,20.93,0.78,0.00
12/17/2023 02:00,O H,61846,18.57,-1.57,0.00
12/17/2023 02:00,PJM,61847,20.12,-0.02,0.00
12/17/2023 02:00,WEST,61752,18.94,-1.21,0.00
12/17/2023 03:00,CAPITL,61757,20.73,0.82,0.00
12/17/2023 03:00,CENTRL,61754,19.79,-0.12,0.00
12/17/2023 03:00,DUNWOD,61760,21.07,1.15,0.00
12/17/2023 03:00,GENESE,61753,18.96,-0.96,0.00
12/17/2023 03:00,H Q,61844,19.83,-0.08,0.00
12/17/2023 03:00,HUD VL,61758,20.91,1.00,0.00
12/17/2023 03:00,LONGIL,61762,21.53,1.61,0.00
12/17/2023 03:00,MHK VL,61756,20.47,0.56,0.00
12/17/2023 03:00,MILLWD,61759,21.03,1.11,0.00
12/17/2023 03:00,N.Y.C.,61761,21.21,1.29,0.00
12/17/2023 03:00,NORTH,61755,19.87,-0.04,0.00
12/17/2023 03:00,NPX,61845,20.71,0.80,0.00
12/17/2023 03:00,O H,61846,18.30,-1.61,0.00
12/17/2023 03:00,PJM,61847,19.91,0.00,0.00
12/17/2023 03:00,WEST,61752,18.66,-1.25,0.00
12/17/2023 04:00,CAPITL,61757,20.58,0.79,0.00
12/17/2023 04:00,CENTRL,61754,19.67,-0.12,0.00
12/17/2023 04:00,DUNWOD,61760,20.92,1.13,0.00
12/17/2023 04:00,GENESE,61753,18.84,-0.95,0.00
12/17/2023 04:00,H Q,61844,19.71,-0.08,0.00
12/17/2023 04:00,HUD VL,61758,20.78,0.99,0.00
12/17/2023 04:00,LONGIL,61762,21.39,1.60,0.00
12/17/2023 04:00,MHK VL,61756,20.34,0.55,0.00
12/17/2023 04:00,MILLWD,61759,20.88,1.09,0.00
12/17/2023 04:00,N.Y.C.,61761,21.06,1.27,0.00
12/17/2023 04:00,NORTH,61755,19.77,-0.02,0.00
12/17/2023 04:00,NPX,61845,20.58,0.79,0.00
12/17/2023 04:00,O H,61846,18.19,-1.60,0.00
12/17/2023 04:00,PJM,61847,19.79,0.00,0.00
12/17/2023 04:00,WEST,61752,18.54,-1.25,0.00
12/17/2023 05:00,CAPITL,61757,20.81,0.80,0.00
12/17/2023 05:00,CENTRL,61754,19.95,-0.06,0.00
12/17/2023 05:00,DUNWOD,61760,21.11,1.10,0.00
12/17/2023 05:00,GENESE,61753,19.13,-0.88,0.00
12/17/2023 05:00,H Q,61844,19.93,-0.08,0.00
12/17/2023 05:00,HUD VL,61758,20.99,0.98,0.00
12/17/2023 05:00,LONGIL,61762,21.57,1.56,0.00
12/17/2023 05:00,MHK VL,61756,20.57,0.56,0.00
12/17/2023 05:00,MILLWD,61759,21.07,1.06,0.00
12/17/2023 05:00,N.Y.C.,61761,21.21,1.20,0.00
12/17/2023 05:00,NORTH,61755,20.01,0.00,0.00
12/17/2023 05:00,NPX,61845,20.77,0.76,0.00
12/17/2023 05:00,O H,61846,18.51,-1.50,0.00
12/17/2023 05:00,PJM,61847,20.03,0.02,0.00
12/17/2023 05:00,WEST,61752,18.87,-1.14,0.00
12/17/2023 06:00,CAPITL,61757,21.08,0.79,0.00
12/17/2023 06:00,CENTRL,61754,20.29,0.00,0.00
12/17/2023 06:00,DUNWOD,61760,21.42,1.14,0.00
12/17/2023 06:00,GENESE,61753,19.52,-0.77,0.00
12/17/2023 06:00,H Q,61844,20.21,-0.08,0.00
12/17/2023 06:00,HUD VL,61758,21.28,0.99,0.00
12/17/2023 06:00,LONGIL,61762,21.95,1.66,0.00
12/17/2023 06:00,MHK VL,61756,20.90,0.61,0.00
12/17/2023 06:00,MILLWD,61759,21.36,1.07,0.00
12/17/2023 06:00,N.Y.C.,61761,21.51,1.22,0.00
12/17/2023 06:00,NORTH,61755,20.27,-0.02,0.00
12/17/2023 06:00,NPX,61845,21.06,0.77,0.00
12/17/2023 06:00,O H,61846,18.91,-1.38,0.00
