Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
02/18/2024 00:00,CAPITL,61757,26.16,1.32,0.00
02/18/2024 00:00,CENTRL,61754,24.77,-0.07,0.00
02/18/2024 00:00,DUNWOD,61760,26.98,2.14,0.00
02/18/2024 00:00,GENESE,61753,23.53,-1.32,0.00
02/18/2024 00:00,H Q,61844,24.42,-0.42,0.00
02/18/2024 00:00,HUD VL,61758,26.71,1.86,0.00
02/18/2024 00:00,LONGIL,61762,33.06,2.73,-5.48
02/18/2024 00:00,MHK VL,61756,25.94,1.09,0.00
02/18/2024 00:00,MILLWD,61759,26.91,2.06,0.00
02/18/2024 00:00,N.Y.C.,61761,27.21,2.36,0.00
02/18/2024 00:00,NORTH,61755,24.60,-0.25,0.00
02/18/2024 00:00,NPX,61845,26.46,1.61,0.00
02/18/2024 00:00,O H,61846,22.61,-2.24,0.00
02/18/2024 00:00,PJM,61847,25.07,0.22,0.00
02/18/2024 00:00,WEST,61752,23.11,-1.74,0.00
02/18/2024 01:00,CAPITL,61757,23.99,1.23,0.00
02/18/2024 01:00,CENTRL,61754,22.58,-0.18,0.00
02/18/2024 01:00,DUNWOD,61760,24.59,1.82,0.00
02/18/2024 01:00,GENESE,61753,21.37,-1.39,0.00
02/18/2024 01:00,H Q,61844,22.47,-0.30,0.00
02/18/2024 01:00,HUD VL,61758,24.33,1.57,0.00
02/18/2024 01:00,LONGIL,61762,31.48,2.37,-6.35
02/18/2024 01:00,MHK VL,61756,23.70,0.93,0.00
02/18/2024 01:00,MILLWD,61759,24.49,1.73,0.00
02/18/2024 01:00,N.Y.C.,61761,24.75,1.98,0.00
02/18/2024 01:00,NORTH,61755,22.65,-0.11,0.00
02/18/2024 01:00,NPX,61845,25.71,1.41,-1.53
02/18/2024 01:00,O H,61846,20.51,-2.25,0.00
02/18/2024 01:00,PJM,61847,22.81,0.05,0.00
02/18/2024 01:00,WEST,61752,20.97,-1.80,0.00
02/18/2024 02:00,CAPITL,61757,23.86,1.22,0.00
02/18/2024 02:00,CENTRL,61754,22.50,-0.13,0.00
02/18/2024 02:00,DUNWOD,61760,24.40,1.77,0.00
02/18/2024 02:00,GENESE,61753,21.37,-1.27,0.00
02/18/2024 02:00,H Q,61844,22.32,-0.32,0.00
02/18/2024 02:00,HUD VL,61758,24.19,1.56,0.00
02/18/2024 02:00,LONGIL,61762,27.50,2.33,-2.53
02/18/2024 02:00,MHK VL,61756,23.56,0.93,0.00
02/18/2024 02:00,MILLWD,61759,24.33,1.70,0.00
02/18/2024 02:00,N.Y.C.,61761,24.56,1.92,0.00
02/18/2024 02:00,NORTH,61755,22.50,-0.13,0.00
02/18/2024 02:00,NPX,61845,25.56,1.40,-1.52
02/18/2024 02:00,O H,61846,20.62,-2.01,0.00
02/18/2024 02:00,PJM,61847,22.77,0.14,0.00
02/18/2024 02:00,WEST,61752,21.05,-1.58,0.00
02/18/2024 03:00,CAPITL,61757,23.38,1.24,0.00
