Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
01/03/2024 00:00,CAPITL,61757,30.04,1.38,0.00
01/03/2024 00:00,CENTRL,61754,28.40,-0.26,0.00
01/03/2024 00:00,DUNWOD,61760,30.47,1.81,0.00
01/03/2024 00:00,GENESE,61753,27.40,-1.26,0.00
01/03/2024 00:00,H Q,61844,28.49,-0.17,0.00
01/03/2024 00:00,HUD VL,61758,30.21,1.55,0.00
01/03/2024 00:00,LONGIL,61762,33.14,2.55,-1.93
01/03/2024 00:00,MHK VL,61756,29.46,0.80,0.00
01/03/2024 00:00,MILLWD,61759,30.41,1.75,0.00
01/03/2024 00:00,N.Y.C.,61761,30.73,2.06,0.00
01/03/2024 00:00,NORTH,61755,28.32,-0.34,0.00
01/03/2024 00:00,NPX,61845,32.00,1.43,-1.90
01/03/2024 00:00,O H,61846,26.63,-2.03,0.00
01/03/2024 00:00,PJM,61847,28.52,-0.14,0.00
01/03/2024 00:00,WEST,61752,27.23,-1.43,0.00
01/03/2024 01:00,CAPITL,61757,28.00,1.28,0.00
01/03/2024 01:00,CENTRL,61754,26.50,-0.21,0.00
01/03/2024 01:00,DUNWOD,61760,28.37,1.66,0.00
01/03/2024 01:00,GENESE,61753,25.60,-1.12,0.00
01/03/2024 01:00,H Q,61844,26.58,-0.13,0.00
01/03/2024 01:00,HUD VL,61758,28.11,1.39,0.00
01/03/2024 01:00,LONGIL,61762,29.04,2.32,0.00
01/03/2024 01:00,MHK VL,61756,27.46,0.75,0.00
01/03/2024 01:00,MILLWD,61759,28.29,1.58,0.00
01/03/2024 01:00,N.Y.C.,61761,28.56,1.84,0.00
01/03/2024 01:00,NORTH,61755,26.48,-0.24,0.00
01/03/2024 01:00,NPX,61845,30.36,1.31,-2.33
01/03/2024 01:00,O H,61846,24.98,-1.74,0.00
01/03/2024 01:00,PJM,61847,26.64,-0.08,0.00
01/03/2024 01:00,WEST,61752,25.54,-1.17,0.00
01/03/2024 02:00,CAPITL,61757,27.37,1.23,0.00
01/03/2024 02:00,CENTRL,61754,25.93,-0.21,0.00
01/03/2024 02:00,DUNWOD,61760,27.66,1.52,0.00
01/03/2024 02:00,GENESE,61753,24.99,-1.15,0.00
01/03/2024 02:00,H Q,61844,26.04,-0.10,0.00
01/03/2024 02:00,HUD VL,61758,27.43,1.28,0.00
01/03/2024 02:00,LONGIL,61762,29.04,2.27,-0.62
01/03/2024 02:00,MHK VL,61756,26.82,0.68,0.00
01/03/2024 02:00,MILLWD,61759,27.61,1.46,0.00
01/03/2024 02:00,N.Y.C.,61761,27.84,1.70,0.00
01/03/2024 02:00,NORTH,61755,26.07,-0.08,0.00
01/03/2024 02:00,NPX,61845,29.39,1.23,-2.02
01/03/2024 02:00,O H,61846,24.42,-1.73,0.00
01/03/2024 02:00,PJM,61847,26.01,-0.13,0.00
01/03/2024 02:00,WEST,61752,24.94,-1.20,0.00
01/03/2024 03:00,CAPITL,61757,26.62,1.22,0.00
01/03/2024 03:00,CENTRL,61754,25.17,-0.23,0.00
01/03/2024 03:00,DUNWOD,61760,26.90,1.50,0.00
01/03/2024 03:00,GENESE,61753,24.23,-1.17,0.00
01/03/2024 03:00,H Q,61844,25.30,-0.10,0.00
01/03/2024 03:00,HUD VL,61758,26.67,1.27,0.00
01/03/2024 03:00,LONGIL,61762,28.71,2.21,-1.10
01/03/2024 03:00,MHK VL,61756,26.06,0.66,0.00
01/03/2024 03:00,MILLWD,61759,26.85,1.45,0.00
01/03/2024 03:00,N.Y.C.,61761,27.05,1.65,0.00
01/03/2024 03:00,NORTH,61755,25.32,-0.08,0.00
01/03/2024 03:00,NPX,61845,28.85,1.22,-2.23
01/03/2024 03:00,O H,61846,23.67,-1.73,0.00
01/03/2024 03:00,PJM,61847,25.27,-0.13,0.00
01/03/2024 03:00,WEST,61752,24.21,-1.19,0.00
01/03/2024 04:00,CAPITL,61757,27.90,1.28,0.00
01/03/2024 04:00,CENTRL,61754,26.41,-0.21,0.00
01/03/2024 04:00,DUNWOD,61760,28.14,1.52,0.00
01/03/2024 04:00,GENESE,61753,25.45,-1.17,0.00
01/03/2024 04:00,H Q,61844,26.55,-0.08,0.00
01/03/2024 04:00,HUD VL,61758,27.93,1.30,0.00
01/03/2024 04:00,LONGIL,61762,29.88,2.29,-0.96
01/03/2024 04:00,MHK VL,61756,27.34,0.72,0.00
01/03/2024 04:00,MILLWD,61759,28.06,1.44,0.00
01/03/2024 04:00,N.Y.C.,61761,28.33,1.71,0.00
01/03/2024 04:00,NORTH,61755,26.63,0.00,0.00
01/03/2024 04:00,NPX,61845,30.53,1.25,-2.65
01/03/2024 04:00,O H,61846,24.81,-1.81,0.00
01/03/2024 04:00,PJM,61847,26.49,-0.13,0.00
01/03/2024 04:00,WEST,61752,25.40,-1.22,0.00
01/03/2024 05:00,CAPITL,61757,29.29,1.42,0.00
01/03/2024 05:00,CENTRL,61754,27.73,-0.14,0.00
01/03/2024 05:00,DUNWOD,61760,29.43,1.56,0.00
01/03/2024 05:00,GENESE,61753,26.84,-1.03,0.00
