Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
06/08/2024 00:00,CAPITL,61757,23.84,1.22,0.00
06/08/2024 00:00,CENTRL,61754,22.62,0.00,0.00
06/08/2024 00:00,DUNWOD,61760,24.49,1.88,0.00
06/08/2024 00:00,GENESE,61753,22.12,-0.50,0.00
06/08/2024 00:00,H Q,61844,21.22,-0.45,0.95
06/08/2024 00:00,HUD VL,61758,24.11,1.49,0.00
06/08/2024 00:00,LONGIL,61762,27.55,2.49,-2.44
06/08/2024 00:00,MHK VL,61756,23.10,0.75,0.26
06/08/2024 00:00,MILLWD,61759,24.29,1.67,0.00
06/08/2024 00:00,N.Y.C.,61761,24.68,2.06,0.00
06/08/2024 00:00,NORTH,61755,17.92,-0.70,4.00
06/08/2024 00:00,NPX,61845,24.00,1.38,0.00
06/08/2024 00:00,O H,61846,21.60,-1.02,0.00
06/08/2024 00:00,PJM,61847,22.98,0.36,0.00
06/08/2024 00:00,WEST,61752,21.92,-0.70,0.00
06/08/2024 01:00,CAPITL,61757,20.46,1.14,0.00
06/08/2024 01:00,CENTRL,61754,19.26,-0.06,0.00
06/08/2024 01:00,DUNWOD,61760,20.84,1.53,0.00
06/08/2024 01:00,GENESE,61753,18.76,-0.56,0.00
06/08/2024 01:00,H Q,61844,18.77,-0.39,0.17
06/08/2024 01:00,HUD VL,61758,20.56,1.24,0.00
06/08/2024 01:00,LONGIL,61762,21.63,2.07,-0.24
06/08/2024 01:00,MHK VL,61756,19.87,0.60,0.05
06/08/2024 01:00,MILLWD,61759,20.71,1.39,0.00
06/08/2024 01:00,N.Y.C.,61761,20.98,1.66,0.00
06/08/2024 01:00,NORTH,61755,18.02,-0.60,0.70
06/08/2024 01:00,NPX,61845,20.54,1.22,0.00
06/08/2024 01:00,O H,61846,18.29,-1.02,0.00
06/08/2024 01:00,PJM,61847,19.55,0.23,0.00
06/08/2024 01:00,WEST,61752,18.57,-0.75,0.00
06/08/2024 02:00,CAPITL,61757,19.68,1.09,-0.07
06/08/2024 02:00,CENTRL,61754,18.41,-0.11,0.00
06/08/2024 02:00,DUNWOD,61760,19.95,1.43,-0.01
06/08/2024 02:00,GENESE,61753,17.91,-0.61,0.00
06/08/2024 02:00,H Q,61844,18.15,-0.37,0.00
06/08/2024 02:00,HUD VL,61758,19.66,1.13,-0.01
06/08/2024 02:00,LONGIL,61762,20.43,1.91,-0.01
06/08/2024 02:00,MHK VL,61756,19.08,0.56,0.00
06/08/2024 02:00,MILLWD,61759,19.82,1.30,-0.01
06/08/2024 02:00,N.Y.C.,61761,20.07,1.54,-0.01
06/08/2024 02:00,NORTH,61755,17.97,-0.54,0.01
06/08/2024 02:00,NPX,61845,19.74,1.19,-0.03
06/08/2024 02:00,O H,61846,17.46,-1.05,0.00
06/08/2024 02:00,PJM,61847,18.69,0.17,0.00
06/08/2024 02:00,WEST,61752,17.72,-0.80,0.00
06/08/2024 03:00,CAPITL,61757,18.12,0.99,0.00
06/08/2024 03:00,CENTRL,61754,17.04,-0.09,0.00
06/08/2024 03:00,DUNWOD,61760,18.38,1.25,0.00
06/08/2024 03:00,GENESE,61753,16.60,-0.53,0.00
06/08/2024 03:00,H Q,61844,16.80,-0.33,0.00
06/08/2024 03:00,HUD VL,61758,18.14,1.01,0.00
06/08/2024 03:00,LONGIL,61762,18.74,1.61,0.00
06/08/2024 03:00,MHK VL,61756,17.62,0.50,0.00
06/08/2024 03:00,MILLWD,61759,18.24,1.11,0.00
06/08/2024 03:00,N.Y.C.,61761,18.48,1.35,0.00
06/08/2024 03:00,NORTH,61755,16.72,-0.41,0.00
06/08/2024 03:00,NPX,61845,18.19,1.06,0.00
06/08/2024 03:00,O H,61846,16.20,-0.93,0.00
06/08/2024 03:00,PJM,61847,17.28,0.15,0.00
06/08/2024 03:00,WEST,61752,16.44,-0.69,0.00
06/08/2024 04:00,CAPITL,61757,17.69,0.95,0.00
06/08/2024 04:00,CENTRL,61754,16.65,-0.08,0.00
