Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
09/19/2024 00:00,CAPITL,61757,29.61,1.22,0.00
09/19/2024 00:00,CENTRL,61754,28.39,0.00,0.00
09/19/2024 00:00,DUNWOD,61760,29.92,1.53,0.00
09/19/2024 00:00,GENESE,61753,27.42,-0.97,0.00
09/19/2024 00:00,H Q,61844,28.22,-0.17,0.00
09/19/2024 00:00,HUD VL,61758,29.61,1.22,0.00
09/19/2024 00:00,LONGIL,61762,35.60,1.70,-5.51
09/19/2024 00:00,MHK VL,61756,29.47,1.08,0.00
09/19/2024 00:00,MILLWD,61759,29.81,1.42,0.00
09/19/2024 00:00,N.Y.C.,61761,30.15,1.76,0.00
09/19/2024 00:00,NORTH,61755,28.64,0.25,0.00
09/19/2024 00:00,NPX,61845,29.47,1.08,0.00
09/19/2024 00:00,O H,61846,26.85,-1.53,0.00
09/19/2024 00:00,PJM,61847,27.39,0.06,1.05
09/19/2024 00:00,WEST,61752,27.79,-0.60,0.00
09/19/2024 01:00,CAPITL,61757,29.53,1.19,0.00
09/19/2024 01:00,CENTRL,61754,28.38,0.06,0.02
09/19/2024 01:00,DUNWOD,61760,29.84,1.50,0.00
09/19/2024 01:00,GENESE,61753,27.42,-0.88,0.04
09/19/2024 01:00,H Q,61844,28.23,-0.11,0.00
09/19/2024 01:00,HUD VL,61758,29.53,1.19,0.00
09/19/2024 01:00,LONGIL,61762,34.90,1.59,-4.97
09/19/2024 01:00,MHK VL,61756,29.42,1.08,0.00
09/19/2024 01:00,MILLWD,61759,29.70,1.36,0.00
09/19/2024 01:00,N.Y.C.,61761,30.10,1.76,0.00
09/19/2024 01:00,NORTH,61755,28.74,0.40,0.00
09/19/2024 01:00,NPX,61845,29.39,1.05,0.00
09/19/2024 01:00,O H,61846,26.83,-1.47,0.04
09/19/2024 01:00,PJM,61847,25.30,0.06,3.10
09/19/2024 01:00,WEST,61752,27.71,-0.60,0.03
09/19/2024 02:00,CAPITL,61757,27.44,1.06,0.00
09/19/2024 02:00,CENTRL,61754,26.41,0.03,0.00
09/19/2024 02:00,DUNWOD,61760,27.75,1.37,0.00
09/19/2024 02:00,GENESE,61753,25.48,-0.90,0.00
09/19/2024 02:00,H Q,61844,26.27,-0.11,0.00
09/19/2024 02:00,HUD VL,61758,27.46,1.08,0.00
09/19/2024 02:00,LONGIL,61762,29.75,1.48,-1.89
09/19/2024 02:00,MHK VL,61756,27.33,0.95,0.00
09/19/2024 02:00,MILLWD,61759,27.65,1.27,0.00
09/19/2024 02:00,N.Y.C.,61761,27.99,1.61,0.00
09/19/2024 02:00,NORTH,61755,26.72,0.34,0.00
09/19/2024 02:00,NPX,61845,27.36,0.98,0.00
09/19/2024 02:00,O H,61846,25.01,-1.37,0.00
09/19/2024 02:00,PJM,61847,22.70,0.05,3.73
09/19/2024 02:00,WEST,61752,25.82,-0.56,0.00
09/19/2024 03:00,CAPITL,61757,26.48,0.99,0.00
09/19/2024 03:00,CENTRL,61754,25.51,0.03,0.00
09/19/2024 03:00,DUNWOD,61760,26.76,1.27,0.00
09/19/2024 03:00,GENESE,61753,24.59,-0.89,0.00
09/19/2024 03:00,H Q,61844,25.39,-0.10,0.00
09/19/2024 03:00,HUD VL,61758,26.51,1.02,0.00
