Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
10/19/2024 00:00,CAPITL,61757,31.20,0.91,0.00
10/19/2024 00:00,CENTRL,61754,29.99,-0.30,0.00
10/19/2024 00:00,DUNWOD,61760,31.81,1.51,0.00
10/19/2024 00:00,GENESE,61753,29.23,-1.06,0.00
10/19/2024 00:00,H Q,61844,30.38,0.09,0.00
10/19/2024 00:00,HUD VL,61758,31.47,1.18,0.00
10/19/2024 00:00,LONGIL,61762,32.29,2.00,0.00
10/19/2024 00:00,MHK VL,61756,31.26,0.97,0.00
10/19/2024 00:00,MILLWD,61759,31.72,1.42,0.00
10/19/2024 00:00,N.Y.C.,61761,32.02,1.73,0.00
10/19/2024 00:00,NORTH,61755,30.75,0.46,0.00
10/19/2024 00:00,NPX,61845,31.20,0.91,0.00
10/19/2024 00:00,O H,61846,28.44,-1.85,0.00
10/19/2024 00:00,PJM,61847,29.99,-0.30,0.00
10/19/2024 00:00,WEST,61752,28.96,-1.33,0.00
10/19/2024 01:00,CAPITL,61757,27.23,0.79,0.00
10/19/2024 01:00,CENTRL,61754,26.23,-0.21,0.00
10/19/2024 01:00,DUNWOD,61760,27.63,1.19,0.00
10/19/2024 01:00,GENESE,61753,25.62,-0.82,0.00
10/19/2024 01:00,H Q,61844,26.55,0.11,0.00
10/19/2024 01:00,HUD VL,61758,27.37,0.92,0.00
10/19/2024 01:00,LONGIL,61762,27.97,1.53,0.00
10/19/2024 01:00,MHK VL,61756,27.26,0.82,0.00
10/19/2024 01:00,MILLWD,61759,27.58,1.14,0.00
10/19/2024 01:00,N.Y.C.,61761,27.82,1.37,0.00
10/19/2024 01:00,NORTH,61755,26.89,0.45,0.00
10/19/2024 01:00,NPX,61845,27.70,0.79,-0.47
10/19/2024 01:00,O H,61846,25.12,-1.32,0.00
10/19/2024 01:00,PJM,61847,26.19,-0.18,0.06
10/19/2024 01:00,WEST,61752,25.62,-0.82,0.00
10/19/2024 02:00,CAPITL,61757,27.15,0.77,0.00
10/19/2024 02:00,CENTRL,61754,26.17,-0.21,0.00
10/19/2024 02:00,DUNWOD,61760,27.62,1.24,0.00
10/19/2024 02:00,GENESE,61753,25.54,-0.85,0.00
10/19/2024 02:00,H Q,61844,26.49,0.11,0.00
10/19/2024 02:00,HUD VL,61758,27.36,0.98,0.00
10/19/2024 02:00,LONGIL,61762,27.80,1.42,0.00
10/19/2024 02:00,MHK VL,61756,27.17,0.79,0.00
10/19/2024 02:00,MILLWD,61759,27.57,1.19,0.00
10/19/2024 02:00,N.Y.C.,61761,27.81,1.42,0.00
10/19/2024 02:00,NORTH,61755,26.80,0.42,0.00
10/19/2024 02:00,NPX,61845,27.20,0.82,0.00
10/19/2024 02:00,O H,61846,25.06,-1.32,0.00
10/19/2024 02:00,PJM,61847,26.22,-0.16,0.00
10/19/2024 02:00,WEST,61752,25.54,-0.85,0.00
10/19/2024 03:00,CAPITL,61757,26.15,0.74,0.00
10/19/2024 03:00,CENTRL,61754,25.21,-0.20,0.00
10/19/2024 03:00,DUNWOD,61760,26.59,1.17,0.00
10/19/2024 03:00,GENESE,61753,24.63,-0.79,0.00
10/19/2024 03:00,H Q,61844,25.52,0.10,0.00
10/19/2024 03:00,HUD VL,61758,26.36,0.94,0.00
10/19/2024 03:00,LONGIL,61762,26.71,1.30,0.00
10/19/2024 03:00,MHK VL,61756,26.20,0.79,0.00
10/19/2024 03:00,MILLWD,61759,26.53,1.12,0.00
10/19/2024 03:00,N.Y.C.,61761,26.77,1.35,0.00
10/19/2024 03:00,NORTH,61755,25.85,0.43,0.00
10/19/2024 03:00,NPX,61845,26.48,0.76,-0.31
10/19/2024 03:00,O H,61846,24.17,-1.24,0.00
10/19/2024 03:00,PJM,61847,25.29,-0.13,0.00
10/19/2024 03:00,WEST,61752,24.66,-0.76,0.00
