"Forecast Date","Vintage Date","Vintage","Station ID","Max Temp","Min Temp","Max Wet Bulb","Min Wet Bulb"
"03/03/2024","02/29/2024","Actual","ALB",31,22,25,19
"03/03/2024","02/29/2024","Actual","ART",25,17,20,14
"03/03/2024","02/29/2024","Actual","BGM",27,20,22,17
"03/03/2024","02/29/2024","Actual","BUF",29,21,25,18
"03/03/2024","02/29/2024","Actual","ELM",32,18,25,17
"03/03/2024","02/29/2024","Actual","ELZ",26,20,21,17
"03/03/2024","02/29/2024","Actual","FOK",41,30,39,25
"03/03/2024","02/29/2024","Actual","FRG",45,31,39,25
"03/03/2024","02/29/2024","Actual","GFL",28,20,25,16
"03/03/2024","02/29/2024","Actual","HPN",40,29,34,24
"03/03/2024","02/29/2024","Actual","IAG",28,21,23,18
"03/03/2024","02/29/2024","Actual","ISP",43,30,39,24
"03/03/2024","02/29/2024","Actual","ITH",27,21,22,18
"03/03/2024","02/29/2024","Actual","JFK",44,31,37,25
"03/03/2024","02/29/2024","Actual","LGA",44,32,36,26
"03/03/2024","02/29/2024","Actual","MSS",20,11,16,9
"03/03/2024","02/29/2024","Actual","MSV",30,20,25,18
"03/03/2024","02/29/2024","Actual","NYC",45,30,37,24
"03/03/2024","02/29/2024","Actual","PLB",26,12,23,9
"03/03/2024","02/29/2024","Actual","POU",38,28,32,23
"03/03/2024","02/29/2024","Actual","ROC",27,22,22,19
"03/03/2024","02/29/2024","Actual","SLK",17,6,16,5
"03/03/2024","02/29/2024","Actual","SWF",36,27,31,23
"03/03/2024","02/29/2024","Actual","SYR",26,21,24,19
"03/03/2024","02/29/2024","Actual","UCA",23,18,21,16
"03/03/2024","03/01/2024","Actual","ALB",47,20,37,18
"03/03/2024","03/01/2024","Actual","ART",46,20,36,17
"03/03/2024","03/01/2024","Actual","BGM",46,18,36,16
"03/03/2024","03/01/2024","Actual","BUF",52,26,40,23
"03/03/2024","03/01/2024","Actual","ELM",51,16,38,15
"03/03/2024","03/01/2024","Actual","ELZ",48,20,37,17
"03/03/2024","03/01/2024","Actual","FOK",40,26,34,22
"03/03/2024","03/01/2024","Actual","FRG",41,28,37,24
"03/03/2024","03/01/2024","Actual","GFL",43,16,35,14
"03/03/2024","03/01/2024","Actual","HPN",43,24,35,21
"03/03/2024","03/01/2024","Actual","IAG",53,27,40,24
"03/03/2024","03/01/2024","Actual","ISP",39,27,36,23
"03/03/2024","03/01/2024","Actual","ITH",49,16,38,15
"03/03/2024","03/01/2024","Actual","JFK",41,29,38,24
"03/03/2024","03/01/2024","Actual","LGA",43,31,37,25
"03/03/2024","03/01/2024","Actual","MSS",44,9,36,7
"03/03/2024","03/01/2024","Actual","MSV",45,15,36,14
"03/03/2024","03/01/2024","Actual","NYC",47,30,38,24
"03/03/2024","03/01/2024","Actual","PLB",39,11,32,8
"03/03/2024","03/01/2024","Actual","POU",47,21,36,19
