"Forecast Date","Vintage Date","Vintage","Station ID","Max Temp","Min Temp","Max Wet Bulb","Min Wet Bulb"
"11/15/2023","11/12/2023","Actual","ALB",42,28,34,26
"11/15/2023","11/12/2023","Actual","ART",40,21,33,20
"11/15/2023","11/12/2023","Actual","BGM",36,29,32,27
"11/15/2023","11/12/2023","Actual","BUF",44,32,37,29
"11/15/2023","11/12/2023","Actual","ELM",43,24,36,23
"11/15/2023","11/12/2023","Actual","ELZ",41,28,34,26
"11/15/2023","11/12/2023","Actual","FOK",43,29,37,28
"11/15/2023","11/12/2023","Actual","FRG",45,34,38,31
"11/15/2023","11/12/2023","Actual","GFL",37,22,32,21
"11/15/2023","11/12/2023","Actual","HPN",44,30,36,27
"11/15/2023","11/12/2023","Actual","IAG",45,32,38,29
"11/15/2023","11/12/2023","Actual","ISP",44,29,37,28
"11/15/2023","11/12/2023","Actual","ITH",37,22,33,21
"11/15/2023","11/12/2023","Actual","JFK",46,36,38,32
"11/15/2023","11/12/2023","Actual","LGA",45,38,37,33
"11/15/2023","11/12/2023","Actual","MSS",38,20,32,19
"11/15/2023","11/12/2023","Actual","MSV",42,23,36,23
"11/15/2023","11/12/2023","Actual","NYC",44,37,37,32
"11/15/2023","11/12/2023","Actual","PLB",34,23,30,22
"11/15/2023","11/12/2023","Actual","POU",44,26,36,25
"11/15/2023","11/12/2023","Actual","ROC",43,32,36,29
"11/15/2023","11/12/2023","Actual","SLK",32,13,27,12
"11/15/2023","11/12/2023","Actual","SWF",41,28,35,27
"11/15/2023","11/12/2023","Actual","SYR",41,29,34,26
"11/15/2023","11/12/2023","Actual","UCA",38,25,33,24
"11/15/2023","11/13/2023","Actual","ALB",41,22,35,21
"11/15/2023","11/13/2023","Actual","ART",47,19,40,18
"11/15/2023","11/13/2023","Actual","BGM",43,24,37,23
"11/15/2023","11/13/2023","Actual","BUF",52,32,47,29
"11/15/2023","11/13/2023","Actual","ELM",53,20,43,19
"11/15/2023","11/13/2023","Actual","ELZ",51,27,42,25
"11/15/2023","11/13/2023","Actual","FOK",45,28,39,27
"11/15/2023","11/13/2023","Actual","FRG",47,31,40,29
"11/15/2023","11/13/2023","Actual","GFL",35,18,32,17
"11/15/2023","11/13/2023","Actual","HPN",46,28,39,26
"11/15/2023","11/13/2023","Actual","IAG",58,30,49,28
"11/15/2023","11/13/2023","Actual","ISP",46,28,40,27
"11/15/2023","11/13/2023","Actual","ITH",46,21,41,20
"11/15/2023","11/13/2023","Actual","JFK",46,32,41,29
"11/15/2023","11/13/2023","Actual","LGA",48,37,41,32
"11/15/2023","11/13/2023","Actual","MSS",33,16,31,15
"11/15/2023","11/13/2023","Actual","MSV",45,17,38,17
"11/15/2023","11/13/2023","Actual","NYC",48,36,40,31
"11/15/2023","11/13/2023","Actual","PLB",34,21,31,20
"11/15/2023","11/13/2023","Actual","POU",47,21,38,20
"11/15/2023","11/13/2023","Actual","ROC",55,26,47,25
"11/15/2023","11/13/2023","Actual","SLK",32,9,31,8
"11/15/2023","11/13/2023","Actual","SWF",46,23,38,22
"11/15/2023","11/13/2023","Actual","SYR",48,24,40,22
"11/15/2023","11/13/2023","Actual","UCA",40,22,36,21
"11/15/2023","11/14/2023","Actual","ALB",49,31,42,30
"11/15/2023","11/14/2023","Actual","ART",43,35,41,33
"11/15/2023","11/14/2023","Actual","BGM",41,33,38,30
"11/15/2023","11/14/2023","Actual","BUF",47,36,41,34
"11/15/2023","11/14/2023","Actual","ELM",48,26,40,25
"11/15/2023","11/14/2023","Actual","ELZ",45,32,38,30
"11/15/2023","11/14/2023","Actual","FOK",52,34,45,32
"11/15/2023","11/14/2023","Actual","FRG",54,38,44,35
"11/15/2023","11/14/2023","Actual","GFL",40,26,38,26
"11/15/2023","11/14/2023","Actual","HPN",53,38,43,34
"11/15/2023","11/14/2023","Actual","IAG",49,35,41,33
"11/15/2023","11/14/2023","Actual","ISP",54,34,44,33
"11/15/2023","11/14/2023","Actual","ITH",44,26,41,25
"11/15/2023","11/14/2023","Actual","JFK",54,42,44,37
"11/15/2023","11/14/2023","Actual","LGA",53,45,43,39
"11/15/2023","11/14/2023","Actual","MSS",40,32,37,31
"11/15/2023","11/14/2023","Actual","MSV",43,25,39,25
"11/15/2023","11/14/2023","Actual","NYC",53,43,43,37
"11/15/2023","11/14/2023","Actual","PLB",39,33,36,32
"11/15/2023","11/14/2023","Actual","POU",53,29,43,28
"11/15/2023","11/14/2023","Actual","ROC",46,31,41,29
"11/15/2023","11/14/2023","Actual","SLK",33,30,32,29
"11/15/2023","11/14/2023","Actual","SWF",50,34,43,32
"11/15/2023","11/14/2023","Actual","SYR",45,33,42,31
"11/15/2023","11/14/2023","Actual","UCA",41,30,38,30
"11/15/2023","11/15/2023","Forecast","ALB",49,32,41,30
"11/15/2023","11/15/2023","Forecast","ART",51,34,43,32
"11/15/2023","11/15/2023","Forecast","BGM",51,28,42,27
"11/15/2023","11/15/2023","Forecast","BUF",55,35,45,33
"11/15/2023","11/15/2023","Forecast","ELM",56,22,45,21
"11/15/2023","11/15/2023","Forecast","ELZ",54,30,42,28
"11/15/2023","11/15/2023","Forecast","FOK",49,30,44,29
"11/15/2023","11/15/2023","Forecast","FRG",51,33,45,31
"11/15/2023","11/15/2023","Forecast","GFL",45,26,39,26
"11/15/2023","11/15/2023","Forecast","HPN",50,30,42,29
"11/15/2023","11/15/2023","Forecast","IAG",56,34,45,32
"11/15/2023","11/15/2023","Forecast","ISP",51,33,44,32
"11/15/2023","11/15/2023","Forecast","ITH",51,24,42,23
"11/15/2023","11/15/2023","Forecast","JFK",51,37,44,35
"11/15/2023","11/15/2023","Forecast","LGA",53,40,44,36
"11/15/2023","11/15/2023","Forecast","MSS",49,27,41,26
"11/15/2023","11/15/2023","Forecast","MSV",50,21,42,21
"11/15/2023","11/15/2023","Forecast","NYC",52,39,43,35
"11/15/2023","11/15/2023","Forecast","PLB",46,33,41,32
"11/15/2023","11/15/2023","Forecast","POU",52,25,43,25
"11/15/2023","11/15/2023","Forecast","ROC",59,32,46,30
"11/15/2023","11/15/2023","Forecast","SLK",46,26,38,25
"11/15/2023","11/15/2023","Forecast","SWF",51,28,43,28
"11/15/2023","11/15/2023","Forecast","SYR",54,30,45,28
"11/15/2023","11/15/2023","Forecast","UCA",48,26,42,26
"11/15/2023","11/16/2023","Forecast","ALB",55,35,47,33
"11/15/2023","11/16/2023","Forecast","ART",52,38,46,37
"11/15/2023","11/16/2023","Forecast","BGM",55,36,46,33
"11/15/2023","11/16/2023","Forecast","BUF",56,42,48,40
"11/15/2023","11/16/2023","Forecast","ELM",61,35,50,33
"11/15/2023","11/16/2023","Forecast","ELZ",57,38,47,34
"11/15/2023","11/16/2023","Forecast","FOK",58,41,49,40
"11/15/2023","11/16/2023","Forecast","FRG",60,43,49,41
"11/15/2023","11/16/2023","Forecast","GFL",50,31,44,30
"11/15/2023","11/16/2023","Forecast","HPN",59,39,48,37
"11/15/2023","11/16/2023","Forecast","IAG",57,41,49,39
"11/15/2023","11/16/2023","Forecast","ISP",59,41,49,40
"11/15/2023","11/16/2023","Forecast","ITH",56,37,47,34
"11/15/2023","11/16/2023","Forecast","JFK",58,44,49,41
"11/15/2023","11/16/2023","Forecast","LGA",61,45,49,41
"11/15/2023","11/16/2023","Forecast","MSS",49,35,43,34
"11/15/2023","11/16/2023","Forecast","MSV",56,31,47,31
"11/15/2023","11/16/2023","Forecast","NYC",60,44,48,40
"11/15/2023","11/16/2023","Forecast","PLB",49,36,43,35
"11/15/2023","11/16/2023","Forecast","POU",58,35,48,34
"11/15/2023","11/16/2023","Forecast","ROC",58,40,49,37
"11/15/2023","11/16/2023","Forecast","SLK",46,33,39,32
"11/15/2023","11/16/2023","Forecast","SWF",58,37,49,35
"11/15/2023","11/16/2023","Forecast","SYR",56,40,48,37
"11/15/2023","11/16/2023","Forecast","UCA",51,33,45,32
