"Forecast Date","Vintage Date","Vintage","Station ID","Max Temp","Min Temp","Max Wet Bulb","Min Wet Bulb"
"06/05/2024","06/02/2024","Actual","ALB",83,52,63,49
"06/05/2024","06/02/2024","Actual","ART",77,46,63,44
"06/05/2024","06/02/2024","Actual","BGM",75,54,63,49
"06/05/2024","06/02/2024","Actual","BUF",70,61,63,53
"06/05/2024","06/02/2024","Actual","ELM",80,50,66,49
"06/05/2024","06/02/2024","Actual","ELZ",66,54,60,48
"06/05/2024","06/02/2024","Actual","FOK",78,57,66,53
"06/05/2024","06/02/2024","Actual","FRG",80,63,66,55
"06/05/2024","06/02/2024","Actual","GFL",81,47,64,47
"06/05/2024","06/02/2024","Actual","HPN",81,57,65,52
"06/05/2024","06/02/2024","Actual","IAG",70,59,63,53
"06/05/2024","06/02/2024","Actual","ISP",80,58,66,54
"06/05/2024","06/02/2024","Actual","ITH",80,54,65,48
"06/05/2024","06/02/2024","Actual","JFK",78,62,67,56
"06/05/2024","06/02/2024","Actual","LGA",82,70,64,55
"06/05/2024","06/02/2024","Actual","MSS",79,46,66,45
"06/05/2024","06/02/2024","Actual","MSV",78,45,63,45
"06/05/2024","06/02/2024","Actual","NYC",80,67,66,56
"06/05/2024","06/02/2024","Actual","PLB",81,52,63,50
"06/05/2024","06/02/2024","Actual","POU",83,50,65,49
"06/05/2024","06/02/2024","Actual","ROC",75,58,63,53
"06/05/2024","06/02/2024","Actual","SLK",77,37,58,37
"06/05/2024","06/02/2024","Actual","SWF",82,54,63,52
"06/05/2024","06/02/2024","Actual","SYR",80,53,66,50
"06/05/2024","06/02/2024","Actual","UCA",79,47,63,46
"06/05/2024","06/03/2024","Actual","ALB",85,66,64,60
"06/05/2024","06/03/2024","Actual","ART",78,52,67,51
"06/05/2024","06/03/2024","Actual","BGM",74,60,65,59
"06/05/2024","06/03/2024","Actual","BUF",78,63,67,62
"06/05/2024","06/03/2024","Actual","ELM",80,63,67,60
"06/05/2024","06/03/2024","Actual","ELZ",74,58,63,58
"06/05/2024","06/03/2024","Actual","FOK",82,64,69,63
"06/05/2024","06/03/2024","Actual","FRG",85,68,68,64
"06/05/2024","06/03/2024","Actual","GFL",83,55,66,53
"06/05/2024","06/03/2024","Actual","HPN",82,66,67,61
"06/05/2024","06/03/2024","Actual","IAG",77,65,68,63
"06/05/2024","06/03/2024","Actual","ISP",83,67,68,64
"06/05/2024","06/03/2024","Actual","ITH",77,58,67,58
"06/05/2024","06/03/2024","Actual","JFK",82,67,69,65
"06/05/2024","06/03/2024","Actual","LGA",85,73,65,62
"06/05/2024","06/03/2024","Actual","MSS",84,49,64,48
"06/05/2024","06/03/2024","Actual","MSV",79,57,66,57
"06/05/2024","06/03/2024","Actual","NYC",86,72,67,63
"06/05/2024","06/03/2024","Actual","PLB",86,56,66,52
"06/05/2024","06/03/2024","Actual","POU",85,62,66,59
"06/05/2024","06/03/2024","Actual","ROC",78,63,68,60
"06/05/2024","06/03/2024","Actual","SLK",80,42,61,41
"06/05/2024","06/03/2024","Actual","SWF",84,63,66,59
"06/05/2024","06/03/2024","Actual","SYR",81,63,66,60
"06/05/2024","06/03/2024","Actual","UCA",78,59,67,58
"06/05/2024","06/04/2024","Actual","ALB",88,59,68,56
"06/05/2024","06/04/2024","Actual","ART",84,56,70,54
"06/05/2024","06/04/2024","Actual","BGM",80,58,67,58
"06/05/2024","06/04/2024","Actual","BUF",86,61,69,59
"06/05/2024","06/04/2024","Actual","ELM",86,56,69,55
"06/05/2024","06/04/2024","Actual","ELZ",80,57,64,56
"06/05/2024","06/04/2024","Actual","FOK",73,59,63,58
"06/05/2024","06/04/2024","Actual","FRG",76,62,66,61
"06/05/2024","06/04/2024","Actual","GFL",84,52,68,52
"06/05/2024","06/04/2024","Actual","HPN",78,61,68,58
"06/05/2024","06/04/2024","Actual","IAG",87,60,69,58
"06/05/2024","06/04/2024","Actual","ISP",74,62,64,60
"06/05/2024","06/04/2024","Actual","ITH",85,59,69,58
"06/05/2024","06/04/2024","Actual","JFK",77,66,67,63
"06/05/2024","06/04/2024","Actual","LGA",80,64,65,61
"06/05/2024","06/04/2024","Actual","MSS",85,54,69,53
"06/05/2024","06/04/2024","Actual","MSV",83,56,66,55
"06/05/2024","06/04/2024","Actual","NYC",79,67,68,63
"06/05/2024","06/04/2024","Actual","PLB",86,57,67,52
"06/05/2024","06/04/2024","Actual","POU",85,59,68,57
"06/05/2024","06/04/2024","Actual","ROC",85,61,68,59
"06/05/2024","06/04/2024","Actual","SLK",82,43,64,42
"06/05/2024","06/04/2024","Actual","SWF",82,63,70,59
"06/05/2024","06/04/2024","Actual","SYR",88,61,70,59
"06/05/2024","06/04/2024","Actual","UCA",84,58,68,57
"06/05/2024","06/05/2024","Forecast","ALB",88,68,69,61
"06/05/2024","06/05/2024","Forecast","ART",86,61,71,59
"06/05/2024","06/05/2024","Forecast","BGM",76,63,68,59
"06/05/2024","06/05/2024","Forecast","BUF",80,69,71,62
"06/05/2024","06/05/2024","Forecast","ELM",80,59,70,57
"06/05/2024","06/05/2024","Forecast","ELZ",72,62,67,59
"06/05/2024","06/05/2024","Forecast","FOK",74,60,67,59
"06/05/2024","06/05/2024","Forecast","FRG",76,64,68,61
"06/05/2024","06/05/2024","Forecast","GFL",85,62,68,61
"06/05/2024","06/05/2024","Forecast","HPN",77,59,68,57
"06/05/2024","06/05/2024","Forecast","IAG",81,67,71,61
"06/05/2024","06/05/2024","Forecast","ISP",76,61,68,60
"06/05/2024","06/05/2024","Forecast","ITH",80,62,70,59
"06/05/2024","06/05/2024","Forecast","JFK",75,65,69,64
"06/05/2024","06/05/2024","Forecast","LGA",77,66,69,62
"06/05/2024","06/05/2024","Forecast","MSS",86,59,71,58
"06/05/2024","06/05/2024","Forecast","MSV",78,52,68,51
"06/05/2024","06/05/2024","Forecast","NYC",77,65,69,64
"06/05/2024","06/05/2024","Forecast","PLB",85,60,70,59
"06/05/2024","06/05/2024","Forecast","POU",83,60,69,58
"06/05/2024","06/05/2024","Forecast","ROC",83,64,71,61
"06/05/2024","06/05/2024","Forecast","SLK",82,53,66,52
"06/05/2024","06/05/2024","Forecast","SWF",82,60,69,58
"06/05/2024","06/05/2024","Forecast","SYR",87,69,72,61
"06/05/2024","06/05/2024","Forecast","UCA",85,65,70,59
"06/05/2024","06/06/2024","Forecast","ALB",78,69,71,65
"06/05/2024","06/06/2024","Forecast","ART",74,62,69,59
"06/05/2024","06/06/2024","Forecast","BGM",73,63,68,59
"06/05/2024","06/06/2024","Forecast","BUF",74,65,68,59
"06/05/2024","06/06/2024","Forecast","ELM",80,63,69,58
"06/05/2024","06/06/2024","Forecast","ELZ",71,58,64,54
"06/05/2024","06/06/2024","Forecast","FOK",75,66,69,65
"06/05/2024","06/06/2024","Forecast","FRG",77,68,71,66
"06/05/2024","06/06/2024","Forecast","GFL",74,64,69,63
"06/05/2024","06/06/2024","Forecast","HPN",78,67,72,66
"06/05/2024","06/06/2024","Forecast","IAG",75,65,68,59
"06/05/2024","06/06/2024","Forecast","ISP",76,67,70,66
"06/05/2024","06/06/2024","Forecast","ITH",76,60,68,58
"06/05/2024","06/06/2024","Forecast","JFK",78,69,71,67
"06/05/2024","06/06/2024","Forecast","LGA",81,70,72,68
"06/05/2024","06/06/2024","Forecast","MSS",75,64,69,61
"06/05/2024","06/06/2024","Forecast","MSV",76,62,70,61
"06/05/2024","06/06/2024","Forecast","NYC",80,70,73,68
"06/05/2024","06/06/2024","Forecast","PLB",75,66,69,62
"06/05/2024","06/06/2024","Forecast","POU",79,66,73,66
"06/05/2024","06/06/2024","Forecast","ROC",78,65,68,59
"06/05/2024","06/06/2024","Forecast","SLK",71,57,66,57
"06/05/2024","06/06/2024","Forecast","SWF",79,67,73,66
"06/05/2024","06/06/2024","Forecast","SYR",78,66,70,62
"06/05/2024","06/06/2024","Forecast","UCA",74,62,69,60
