"Forecast Date","Vintage Date","Vintage","Station ID","Max Temp","Min Temp","Max Wet Bulb","Min Wet Bulb"
"08/31/2024","08/28/2024","Actual","ALB",86,67,74,60
"08/31/2024","08/28/2024","Actual","ART",78,63,72,58
"08/31/2024","08/28/2024","Actual","BGM",81,70,72,67
"08/31/2024","08/28/2024","Actual","BUF",82,67,73,63
"08/31/2024","08/28/2024","Actual","ELM",87,71,76,67
"08/31/2024","08/28/2024","Actual","ELZ",79,66,72,66
"08/31/2024","08/28/2024","Actual","FOK",86,70,77,69
"08/31/2024","08/28/2024","Actual","FRG",92,72,77,68
"08/31/2024","08/28/2024","Actual","GFL",81,62,71,58
"08/31/2024","08/28/2024","Actual","HPN",89,68,77,65
"08/31/2024","08/28/2024","Actual","IAG",83,67,74,64
"08/31/2024","08/28/2024","Actual","ISP",91,72,77,69
"08/31/2024","08/28/2024","Actual","ITH",82,66,74,65
"08/31/2024","08/28/2024","Actual","JFK",94,72,77,68
"08/31/2024","08/28/2024","Actual","LGA",94,75,75,66
"08/31/2024","08/28/2024","Actual","MSS",77,60,69,56
"08/31/2024","08/28/2024","Actual","MSV",84,60,74,60
"08/31/2024","08/28/2024","Actual","NYC",90,74,76,67
"08/31/2024","08/28/2024","Actual","PLB",73,58,69,54
"08/31/2024","08/28/2024","Actual","POU",89,67,75,64
"08/31/2024","08/28/2024","Actual","ROC",78,67,72,61
"08/31/2024","08/28/2024","Actual","SLK",73,49,67,48
"08/31/2024","08/28/2024","Actual","SWF",88,70,76,66
"08/31/2024","08/28/2024","Actual","SYR",82,68,72,63
"08/31/2024","08/28/2024","Actual","UCA",78,66,71,62
"08/31/2024","08/29/2024","Actual","ALB",72,62,64,56
"08/31/2024","08/29/2024","Actual","ART",74,54,64,52
"08/31/2024","08/29/2024","Actual","BGM",71,62,68,62
"08/31/2024","08/29/2024","Actual","BUF",73,63,65,59
"08/31/2024","08/29/2024","Actual","ELM",78,66,70,63
"08/31/2024","08/29/2024","Actual","ELZ",73,63,69,63
"08/31/2024","08/29/2024","Actual","FOK",77,66,73,62
"08/31/2024","08/29/2024","Actual","FRG",80,70,75,63
"08/31/2024","08/29/2024","Actual","GFL",74,55,65,53
"08/31/2024","08/29/2024","Actual","HPN",79,68,71,62
"08/31/2024","08/29/2024","Actual","IAG",75,63,65,58
"08/31/2024","08/29/2024","Actual","ISP",79,68,75,63
