"Forecast Date","Vintage Date","Vintage","Station ID","Max Temp","Min Temp","Max Wet Bulb","Min Wet Bulb"
"08/11/2024","08/08/2024","Actual","ALB",73,60,65,58
"08/11/2024","08/08/2024","Actual","ART",75,55,70,54
"08/11/2024","08/08/2024","Actual","BGM",66,60,65,59
"08/11/2024","08/08/2024","Actual","BUF",83,64,74,60
"08/11/2024","08/08/2024","Actual","ELM",73,67,69,64
"08/11/2024","08/08/2024","Actual","ELZ",73,62,68,61
"08/11/2024","08/08/2024","Actual","FOK",69,65,69,63
"08/11/2024","08/08/2024","Actual","FRG",70,65,70,63
"08/11/2024","08/08/2024","Actual","GFL",71,52,64,52
"08/11/2024","08/08/2024","Actual","HPN",68,64,67,62
"08/11/2024","08/08/2024","Actual","IAG",84,65,74,60
"08/11/2024","08/08/2024","Actual","ISP",70,66,70,64
"08/11/2024","08/08/2024","Actual","ITH",70,64,67,61
"08/11/2024","08/08/2024","Actual","JFK",72,66,71,64
"08/11/2024","08/08/2024","Actual","LGA",70,66,68,62
"08/11/2024","08/08/2024","Actual","MSS",77,53,68,52
"08/11/2024","08/08/2024","Actual","MSV",64,59,63,58
"08/11/2024","08/08/2024","Actual","NYC",69,66,68,63
"08/11/2024","08/08/2024","Actual","PLB",78,54,67,51
"08/11/2024","08/08/2024","Actual","POU",70,65,67,62
"08/11/2024","08/08/2024","Actual","ROC",83,64,73,61
"08/11/2024","08/08/2024","Actual","SLK",76,43,62,42
"08/11/2024","08/08/2024","Actual","SWF",68,64,67,62
"08/11/2024","08/08/2024","Actual","SYR",74,62,70,59
"08/11/2024","08/08/2024","Actual","UCA",68,59,64,58
"08/11/2024","08/09/2024","Actual","ALB",80,67,75,65
"08/11/2024","08/09/2024","Actual","ART",75,68,72,67
"08/11/2024","08/09/2024","Actual","BGM",77,65,72,64
"08/11/2024","08/09/2024","Actual","BUF",80,70,73,60
"08/11/2024","08/09/2024","Actual","ELM",84,71,75,69
"08/11/2024","08/09/2024","Actual","ELZ",72,62,70,61
"08/11/2024","08/09/2024","Actual","FOK",84,70,79,70
"08/11/2024","08/09/2024","Actual","FRG",84,71,78,71
"08/11/2024","08/09/2024","Actual","GFL",77,64,75,64
"08/11/2024","08/09/2024","Actual","HPN",81,68,76,67
"08/11/2024","08/09/2024","Actual","IAG",82,65,74,58
"08/11/2024","08/09/2024","Actual","ISP",84,71,78,71
"08/11/2024","08/09/2024","Actual","ITH",76,68,73,67
"08/11/2024","08/09/2024","Actual","JFK",82,73,78,72
"08/11/2024","08/09/2024","Actual","LGA",83,70,77,69
"08/11/2024","08/09/2024","Actual","MSS",73,66,72,65
