"Forecast Date","Vintage Date","Vintage","Station ID","Max Temp","Min Temp","Max Wet Bulb","Min Wet Bulb"
"02/29/2024","02/26/2024","Actual","ALB",59,32,45,28
"02/29/2024","02/26/2024","Actual","ART",44,27,38,25
"02/29/2024","02/26/2024","Actual","BGM",56,35,43,29
"02/29/2024","02/26/2024","Actual","BUF",55,33,44,31
"02/29/2024","02/26/2024","Actual","ELM",62,30,46,27
"02/29/2024","02/26/2024","Actual","ELZ",57,36,44,31
"02/29/2024","02/26/2024","Actual","FOK",47,34,43,32
"02/29/2024","02/26/2024","Actual","FRG",48,36,42,32
"02/29/2024","02/26/2024","Actual","GFL",54,27,42,26
"02/29/2024","02/26/2024","Actual","HPN",52,30,44,27
"02/29/2024","02/26/2024","Actual","IAG",54,35,43,32
"02/29/2024","02/26/2024","Actual","ISP",48,34,43,32
"02/29/2024","02/26/2024","Actual","ITH",55,34,44,29
"02/29/2024","02/26/2024","Actual","JFK",47,33,42,30
"02/29/2024","02/26/2024","Actual","LGA",53,35,43,29
"02/29/2024","02/26/2024","Actual","MSS",42,26,36,24
"02/29/2024","02/26/2024","Actual","MSV",56,27,45,25
"02/29/2024","02/26/2024","Actual","NYC",54,36,44,30
"02/29/2024","02/26/2024","Actual","PLB",44,27,37,24
"02/29/2024","02/26/2024","Actual","POU",59,30,46,27
"02/29/2024","02/26/2024","Actual","ROC",52,32,43,30
"02/29/2024","02/26/2024","Actual","SLK",39,20,33,19
"02/29/2024","02/26/2024","Actual","SWF",57,32,46,27
"02/29/2024","02/26/2024","Actual","SYR",53,36,43,32
"02/29/2024","02/26/2024","Actual","UCA",49,32,42,30
"02/29/2024","02/27/2024","Actual","ALB",65,27,51,26
"02/29/2024","02/27/2024","Actual","ART",68,24,53,23
"02/29/2024","02/27/2024","Actual","BGM",63,43,51,37
"02/29/2024","02/27/2024","Actual","BUF",67,45,52,39
"02/29/2024","02/27/2024","Actual","ELM",66,27,52,26
"02/29/2024","02/27/2024","Actual","ELZ",63,44,50,38
"02/29/2024","02/27/2024","Actual","FOK",53,33,49,32
"02/29/2024","02/27/2024","Actual","FRG",53,32,49,31
"02/29/2024","02/27/2024","Actual","GFL",65,22,51,21
"02/29/2024","02/27/2024","Actual","HPN",54,32,49,31
"02/29/2024","02/27/2024","Actual","IAG",65,41,51,36
"02/29/2024","02/27/2024","Actual","ISP",53,31,50,31
"02/29/2024","02/27/2024","Actual","ITH",66,45,53,39
"02/29/2024","02/27/2024","Actual","JFK",51,35,47,35
"02/29/2024","02/27/2024","Actual","LGA",53,38,49,36
"02/29/2024","02/27/2024","Actual","MSS",68,25,52,23
"02/29/2024","02/27/2024","Actual","MSV",58,27,50,27
"02/29/2024","02/27/2024","Actual","NYC",54,41,50,39
"02/29/2024","02/27/2024","Actual","PLB",63,26,49,23
"02/29/2024","02/27/2024","Actual","POU",60,28,51,27
"02/29/2024","02/27/2024","Actual","ROC",71,35,55,32
