"Forecast Date","Vintage Date","Vintage","Station ID","Max Temp","Min Temp","Max Wet Bulb","Min Wet Bulb"
"11/21/2023","11/18/2023","Actual","ALB",59,32,53,29
"11/21/2023","11/18/2023","Actual","ART",45,30,39,29
"11/21/2023","11/18/2023","Actual","BGM",44,31,43,28
"11/21/2023","11/18/2023","Actual","BUF",44,34,39,33
"11/21/2023","11/18/2023","Actual","ELM",46,29,43,28
"11/21/2023","11/18/2023","Actual","ELZ",41,30,36,29
"11/21/2023","11/18/2023","Actual","FOK",57,38,56,33
"11/21/2023","11/18/2023","Actual","FRG",59,40,57,34
"11/21/2023","11/18/2023","Actual","GFL",52,27,52,26
"11/21/2023","11/18/2023","Actual","HPN",56,37,54,32
"11/21/2023","11/18/2023","Actual","IAG",47,31,39,29
"11/21/2023","11/18/2023","Actual","ISP",58,39,57,33
"11/21/2023","11/18/2023","Actual","ITH",41,26,41,25
"11/21/2023","11/18/2023","Actual","JFK",57,42,56,35
"11/21/2023","11/18/2023","Actual","LGA",61,43,56,36
"11/21/2023","11/18/2023","Actual","MSS",39,31,34,28
"11/21/2023","11/18/2023","Actual","MSV",50,26,50,25
"11/21/2023","11/18/2023","Actual","NYC",63,42,56,35
"11/21/2023","11/18/2023","Actual","PLB",41,29,40,27
"11/21/2023","11/18/2023","Actual","POU",53,28,52,27
"11/21/2023","11/18/2023","Actual","ROC",45,34,38,32
"11/21/2023","11/18/2023","Actual","SLK",36,24,35,23
"11/21/2023","11/18/2023","Actual","SWF",57,36,54,31
"11/21/2023","11/18/2023","Actual","SYR",44,35,40,31
"11/21/2023","11/18/2023","Actual","UCA",44,30,43,28
"11/21/2023","11/19/2023","Actual","ALB",49,28,40,26
"11/21/2023","11/19/2023","Actual","ART",44,28,40,26
"11/21/2023","11/19/2023","Actual","BGM",44,30,39,27
"11/21/2023","11/19/2023","Actual","BUF",48,33,42,30
"11/21/2023","11/19/2023","Actual","ELM",50,24,42,23
"11/21/2023","11/19/2023","Actual","ELZ",45,30,39,28
"11/21/2023","11/19/2023","Actual","FOK",55,28,44,26
"11/21/2023","11/19/2023","Actual","FRG",55,35,44,31
"11/21/2023","11/19/2023","Actual","GFL",47,24,38,24
"11/21/2023","11/19/2023","Actual","HPN",54,35,43,31
"11/21/2023","11/19/2023","Actual","IAG",47,37,41,32
"11/21/2023","11/19/2023","Actual","ISP",55,32,44,29
"11/21/2023","11/19/2023","Actual","ITH",46,27,41,26
"11/21/2023","11/19/2023","Actual","JFK",54,39,45,34
"11/21/2023","11/19/2023","Actual","LGA",56,43,44,36
"11/21/2023","11/19/2023","Actual","MSS",40,29,35,25
"11/21/2023","11/19/2023","Actual","MSV",47,22,41,22
"11/21/2023","11/19/2023","Actual","NYC",55,40,43,34
"11/21/2023","11/19/2023","Actual","PLB",42,30,35,26
"11/21/2023","11/19/2023","Actual","POU",52,25,43,24
