"Forecast Date","Vintage Date","Vintage","Station ID","Max Temp","Min Temp","Max Wet Bulb","Min Wet Bulb"
"07/19/2024","07/16/2024","Actual","ALB",92,73,76,69
"07/19/2024","07/16/2024","Actual","ART",84,71,75,69
"07/19/2024","07/16/2024","Actual","BGM",88,65,75,64
"07/19/2024","07/16/2024","Actual","BUF",82,68,73,65
"07/19/2024","07/16/2024","Actual","ELM",91,65,78,64
"07/19/2024","07/16/2024","Actual","ELZ",81,62,73,62
"07/19/2024","07/16/2024","Actual","FOK",90,74,80,72
"07/19/2024","07/16/2024","Actual","FRG",91,74,78,70
"07/19/2024","07/16/2024","Actual","GFL",87,69,75,69
"07/19/2024","07/16/2024","Actual","HPN",93,71,77,68
"07/19/2024","07/16/2024","Actual","IAG",82,71,74,68
"07/19/2024","07/16/2024","Actual","ISP",91,74,78,72
"07/19/2024","07/16/2024","Actual","ITH",88,63,77,62
"07/19/2024","07/16/2024","Actual","JFK",89,78,78,69
"07/19/2024","07/16/2024","Actual","LGA",96,77,77,70
"07/19/2024","07/16/2024","Actual","MSS",83,67,75,66
"07/19/2024","07/16/2024","Actual","MSV",89,63,77,63
"07/19/2024","07/16/2024","Actual","NYC",92,79,76,70
"07/19/2024","07/16/2024","Actual","PLB",87,69,78,68
"07/19/2024","07/16/2024","Actual","POU",95,68,78,67
"07/19/2024","07/16/2024","Actual","ROC",85,68,76,66
"07/19/2024","07/16/2024","Actual","SLK",83,65,70,64
"07/19/2024","07/16/2024","Actual","SWF",95,72,77,68
"07/19/2024","07/16/2024","Actual","SYR",93,70,78,68
"07/19/2024","07/16/2024","Actual","UCA",86,68,76,68
"07/19/2024","07/17/2024","Actual","ALB",87,68,74,67
"07/19/2024","07/17/2024","Actual","ART",78,68,71,66
"07/19/2024","07/17/2024","Actual","BGM",82,68,73,65
"07/19/2024","07/17/2024","Actual","BUF",81,71,70,62
"07/19/2024","07/17/2024","Actual","ELM",83,65,74,64
"07/19/2024","07/17/2024","Actual","ELZ",72,62,69,62
