"Forecast Date","Vintage Date","Vintage","Station ID","Max Temp","Min Temp","Max Wet Bulb","Min Wet Bulb"
"12/21/2023","12/18/2023","Actual","ALB",54,40,53,37
"12/21/2023","12/18/2023","Actual","ART",52,39,50,38
"12/21/2023","12/18/2023","Actual","BGM",49,33,48,31
"12/21/2023","12/18/2023","Actual","BUF",46,31,45,30
"12/21/2023","12/18/2023","Actual","ELM",50,38,47,34
"12/21/2023","12/18/2023","Actual","ELZ",45,31,44,30
"12/21/2023","12/18/2023","Actual","FOK",60,42,59,38
"12/21/2023","12/18/2023","Actual","FRG",61,43,60,37
"12/21/2023","12/18/2023","Actual","GFL",53,41,52,38
"12/21/2023","12/18/2023","Actual","HPN",62,41,61,36
"12/21/2023","12/18/2023","Actual","IAG",47,33,45,31
"12/21/2023","12/18/2023","Actual","ISP",61,43,60,37
"12/21/2023","12/18/2023","Actual","ITH",49,35,49,33
"12/21/2023","12/18/2023","Actual","JFK",58,42,58,37
"12/21/2023","12/18/2023","Actual","LGA",63,44,60,37
"12/21/2023","12/18/2023","Actual","MSS",49,42,47,41
"12/21/2023","12/18/2023","Actual","MSV",52,33,52,33
"12/21/2023","12/18/2023","Actual","NYC",62,43,60,37
"12/21/2023","12/18/2023","Actual","PLB",50,42,49,41
"12/21/2023","12/18/2023","Actual","POU",64,41,61,37
"12/21/2023","12/18/2023","Actual","ROC",50,36,48,34
"12/21/2023","12/18/2023","Actual","SLK",46,37,44,36
"12/21/2023","12/18/2023","Actual","SWF",61,39,60,36
"12/21/2023","12/18/2023","Actual","SYR",48,40,47,35
"12/21/2023","12/18/2023","Actual","UCA",47,36,47,34
"12/21/2023","12/19/2023","Actual","ALB",41,31,36,27
"12/21/2023","12/19/2023","Actual","ART",39,18,38,17
"12/21/2023","12/19/2023","Actual","BGM",35,22,32,20
"12/21/2023","12/19/2023","Actual","BUF",30,24,29,22
"12/21/2023","12/19/2023","Actual","ELM",37,21,35,20
"12/21/2023","12/19/2023","Actual","ELZ",31,22,30,20
"12/21/2023","12/19/2023","Actual","FOK",45,34,39,31
"12/21/2023","12/19/2023","Actual","FRG",44,34,37,29
"12/21/2023","12/19/2023","Actual","GFL",40,28,38,25
"12/21/2023","12/19/2023","Actual","HPN",41,31,35,27
"12/21/2023","12/19/2023","Actual","IAG",32,24,30,21
"12/21/2023","12/19/2023","Actual","ISP",45,34,38,30
"12/21/2023","12/19/2023","Actual","ITH",36,21,34,19
"12/21/2023","12/19/2023","Actual","JFK",43,33,37,29
"12/21/2023","12/19/2023","Actual","LGA",44,34,37,29
"12/21/2023","12/19/2023","Actual","MSS",39,18,38,17
"12/21/2023","12/19/2023","Actual","MSV",31,23,31,21
"12/21/2023","12/19/2023","Actual","NYC",43,33,36,29
"12/21/2023","12/19/2023","Actual","PLB",42,25,40,23
"12/21/2023","12/19/2023","Actual","POU",41,30,36,26
"12/21/2023","12/19/2023","Actual","ROC",34,22,32,20
"12/21/2023","12/19/2023","Actual","SLK",36,20,35,19
"12/21/2023","12/19/2023","Actual","SWF",39,27,35,25
"12/21/2023","12/19/2023","Actual","SYR",40,27,36,24
"12/21/2023","12/19/2023","Actual","UCA",36,25,34,23
"12/21/2023","12/20/2023","Actual","ALB",39,24,33,22
"12/21/2023","12/20/2023","Actual","ART",36,19,34,18
"12/21/2023","12/20/2023","Actual","BGM",32,20,28,19
"12/21/2023","12/20/2023","Actual","BUF",37,29,35,27
"12/21/2023","12/20/2023","Actual","ELM",36,17,30,16
"12/21/2023","12/20/2023","Actual","ELZ",35,20,30,19
"12/21/2023","12/20/2023","Actual","FOK",42,30,35,27
"12/21/2023","12/20/2023","Actual","FRG",44,30,36,26
"12/21/2023","12/20/2023","Actual","GFL",34,19,30,18
"12/21/2023","12/20/2023","Actual","HPN",42,27,34,24
"12/21/2023","12/20/2023","Actual","IAG",39,27,36,25
"12/21/2023","12/20/2023","Actual","ISP",44,31,35,27
"12/21/2023","12/20/2023","Actual","ITH",33,16,30,15
"12/21/2023","12/20/2023","Actual","JFK",43,29,36,25
"12/21/2023","12/20/2023","Actual","LGA",45,32,36,27
"12/21/2023","12/20/2023","Actual","MSS",32,17,30,16
"12/21/2023","12/20/2023","Actual","MSV",36,21,32,20
"12/21/2023","12/20/2023","Actual","NYC",45,30,36,26
"12/21/2023","12/20/2023","Actual","PLB",35,21,32,20
"12/21/2023","12/20/2023","Actual","POU",42,22,35,21
"12/21/2023","12/20/2023","Actual","ROC",37,22,34,21
"12/21/2023","12/20/2023","Actual","SLK",30,16,28,15
"12/21/2023","12/20/2023","Actual","SWF",41,23,34,22
"12/21/2023","12/20/2023","Actual","SYR",36,24,32,22
"12/21/2023","12/20/2023","Actual","UCA",30,20,29,20
"12/21/2023","12/21/2023","Forecast","ALB",35,22,32,19
"12/21/2023","12/21/2023","Forecast","ART",32,20,30,17
"12/21/2023","12/21/2023","Forecast","BGM",31,24,29,21
"12/21/2023","12/21/2023","Forecast","BUF",34,26,32,24
"12/21/2023","12/21/2023","Forecast","ELM",34,23,32,21
"12/21/2023","12/21/2023","Forecast","ELZ",31,23,28,21
"12/21/2023","12/21/2023","Forecast","FOK",39,28,33,24
"12/21/2023","12/21/2023","Forecast","FRG",40,30,34,26
"12/21/2023","12/21/2023","Forecast","GFL",32,20,30,17
"12/21/2023","12/21/2023","Forecast","HPN",37,27,32,22
"12/21/2023","12/21/2023","Forecast","IAG",37,28,34,25
"12/21/2023","12/21/2023","Forecast","ISP",40,30,33,26
"12/21/2023","12/21/2023","Forecast","ITH",31,21,30,20
"12/21/2023","12/21/2023","Forecast","JFK",39,30,33,25
"12/21/2023","12/21/2023","Forecast","LGA",40,32,33,26
"12/21/2023","12/21/2023","Forecast","MSS",26,18,24,16
"12/21/2023","12/21/2023","Forecast","MSV",36,22,30,19
"12/21/2023","12/21/2023","Forecast","NYC",39,32,32,26
"12/21/2023","12/21/2023","Forecast","PLB",29,17,27,15
"12/21/2023","12/21/2023","Forecast","POU",37,23,33,19
"12/21/2023","12/21/2023","Forecast","ROC",36,26,34,23
"12/21/2023","12/21/2023","Forecast","SLK",25,11,23,10
"12/21/2023","12/21/2023","Forecast","SWF",35,24,30,20
"12/21/2023","12/21/2023","Forecast","SYR",34,24,32,21
"12/21/2023","12/21/2023","Forecast","UCA",30,21,29,19
"12/21/2023","12/22/2023","Forecast","ALB",31,19,25,16
"12/21/2023","12/22/2023","Forecast","ART",33,17,26,15
"12/21/2023","12/22/2023","Forecast","BGM",35,20,28,18
"12/21/2023","12/22/2023","Forecast","BUF",38,25,33,23
"12/21/2023","12/22/2023","Forecast","ELM",39,20,32,18
"12/21/2023","12/22/2023","Forecast","ELZ",38,22,32,20
"12/21/2023","12/22/2023","Forecast","FOK",35,23,28,20
"12/21/2023","12/22/2023","Forecast","FRG",37,26,30,22
"12/21/2023","12/22/2023","Forecast","GFL",29,15,23,13
"12/21/2023","12/22/2023","Forecast","HPN",35,23,28,19
"12/21/2023","12/22/2023","Forecast","IAG",39,27,33,24
"12/21/2023","12/22/2023","Forecast","ISP",36,24,29,21
"12/21/2023","12/22/2023","Forecast","ITH",36,18,29,17
"12/21/2023","12/22/2023","Forecast","JFK",36,26,29,22
"12/21/2023","12/22/2023","Forecast","LGA",37,29,30,24
"12/21/2023","12/22/2023","Forecast","MSS",25,14,21,13
"12/21/2023","12/22/2023","Forecast","MSV",34,16,27,15
"12/21/2023","12/22/2023","Forecast","NYC",37,28,30,23
"12/21/2023","12/22/2023","Forecast","PLB",25,14,20,12
"12/21/2023","12/22/2023","Forecast","POU",36,19,28,16
"12/21/2023","12/22/2023","Forecast","ROC",37,22,31,20
"12/21/2023","12/22/2023","Forecast","SLK",28,8,22,7
"12/21/2023","12/22/2023","Forecast","SWF",34,21,27,18
"12/21/2023","12/22/2023","Forecast","SYR",36,21,29,19
"12/21/2023","12/22/2023","Forecast","UCA",31,18,25,16
