"Forecast Date","Vintage Date","Vintage","Station ID","Max Temp","Min Temp","Max Wet Bulb","Min Wet Bulb"
"02/02/2025","01/30/2025","Actual","ALB",28,15,23,12
"02/02/2025","01/30/2025","Actual","ART",30,-10,26,-11
"02/02/2025","01/30/2025","Actual","BGM",27,15,24,13
"02/02/2025","01/30/2025","Actual","BUF",40,20,34,18
"02/02/2025","01/30/2025","Actual","ELM",34,16,28,14
"02/02/2025","01/30/2025","Actual","ELZ",35,14,30,13
"02/02/2025","01/30/2025","Actual","FOK",32,24,27,19
"02/02/2025","01/30/2025","Actual","FRG",35,24,31,19
"02/02/2025","01/30/2025","Actual","GFL",25,9,20,7
"02/02/2025","01/30/2025","Actual","HPN",32,21,25,17
"02/02/2025","01/30/2025","Actual","IAG",40,21,34,18
"02/02/2025","01/30/2025","Actual","ISP",35,24,31,19
"02/02/2025","01/30/2025","Actual","ITH",32,15,26,14
"02/02/2025","01/30/2025","Actual","JFK",39,27,35,22
"02/02/2025","01/30/2025","Actual","LGA",37,26,32,21
"02/02/2025","01/30/2025","Actual","MSS",15,-5,14,-6
"02/02/2025","01/30/2025","Actual","MSV",27,15,22,13
"02/02/2025","01/30/2025","Actual","NYC",37,25,32,20
"02/02/2025","01/30/2025","Actual","PLB",17,3,14,2
"02/02/2025","01/30/2025","Actual","POU",33,21,26,17
"02/02/2025","01/30/2025","Actual","ROC",34,17,29,15
"02/02/2025","01/30/2025","Actual","SLK",19,-7,18,-7
"02/02/2025","01/30/2025","Actual","SWF",32,19,26,16
"02/02/2025","01/30/2025","Actual","SYR",32,19,27,16
"02/02/2025","01/30/2025","Actual","UCA",27,9,22,8
"02/02/2025","01/31/2025","Actual","ALB",37,27,34,22
"02/02/2025","01/31/2025","Actual","ART",37,26,31,23
"02/02/2025","01/31/2025","Actual","BGM",34,28,34,25
"02/02/2025","01/31/2025","Actual","BUF",42,31,37,29
"02/02/2025","01/31/2025","Actual","ELM",38,22,37,20
"02/02/2025","01/31/2025","Actual","ELZ",37,29,35,29
"02/02/2025","01/31/2025","Actual","FOK",44,33,43,30
"02/02/2025","01/31/2025","Actual","FRG",45,37,44,33
"02/02/2025","01/31/2025","Actual","GFL",31,14,30,13
"02/02/2025","01/31/2025","Actual","HPN",41,28,40,25
"02/02/2025","01/31/2025","Actual","IAG",40,34,37,32
"02/02/2025","01/31/2025","Actual","ISP",45,36,44,32
"02/02/2025","01/31/2025","Actual","ITH",37,31,37,28
"02/02/2025","01/31/2025","Actual","JFK",48,40,46,36
"02/02/2025","01/31/2025","Actual","LGA",49,38,46,33
"02/02/2025","01/31/2025","Actual","MSS",27,9,25,8
"02/02/2025","01/31/2025","Actual","MSV",33,20,33,18
"02/02/2025","01/31/2025","Actual","NYC",47,38,45,33
"02/02/2025","01/31/2025","Actual","PLB",32,16,28,14
"02/02/2025","01/31/2025","Actual","POU",38,25,37,22
"02/02/2025","01/31/2025","Actual","ROC",40,29,37,28
"02/02/2025","01/31/2025","Actual","SLK",34,18,31,17
"02/02/2025","01/31/2025","Actual","SWF",37,25,37,23
"02/02/2025","01/31/2025","Actual","SYR",36,23,34,21
"02/02/2025","01/31/2025","Actual","UCA",33,21,32,19
"02/02/2025","02/01/2025","Actual","ALB",32,8,31,7
"02/02/2025","02/01/2025","Actual","ART",22,-6,19,-7
"02/02/2025","02/01/2025","Actual","BGM",32,5,32,4
"02/02/2025","02/01/2025","Actual","BUF",30,8,29,7
"02/02/2025","02/01/2025","Actual","ELM",35,10,32,9
"02/02/2025","02/01/2025","Actual","ELZ",27,3,26,2
"02/02/2025","02/01/2025","Actual","FOK",43,22,43,19
"02/02/2025","02/01/2025","Actual","FRG",47,21,46,18
"02/02/2025","02/01/2025","Actual","GFL",29,1,29,0
"02/02/2025","02/01/2025","Actual","HPN",39,18,39,15
"02/02/2025","02/01/2025","Actual","IAG",32,6,30,5
"02/02/2025","02/01/2025","Actual","ISP",45,22,44,19
"02/02/2025","02/01/2025","Actual","ITH",28,1,28,1
"02/02/2025","02/01/2025","Actual","JFK",50,25,48,20
"02/02/2025","02/01/2025","Actual","LGA",49,24,46,19
"02/02/2025","02/01/2025","Actual","MSS",20,-15,18,-15
"02/02/2025","02/01/2025","Actual","MSV",33,7,33,6
"02/02/2025","02/01/2025","Actual","NYC",48,23,46,19
"02/02/2025","02/01/2025","Actual","PLB",19,0,17,-2
"02/02/2025","02/01/2025","Actual","POU",34,15,34,12
"02/02/2025","02/01/2025","Actual","ROC",29,3,27,2
"02/02/2025","02/01/2025","Actual","SLK",22,-19,21,-19
"02/02/2025","02/01/2025","Actual","SWF",36,14,36,12
"02/02/2025","02/01/2025","Actual","SYR",28,5,26,4
"02/02/2025","02/01/2025","Actual","UCA",29,-4,28,-5
"02/02/2025","02/02/2025","Forecast","ALB",27,1,25,0
"02/02/2025","02/02/2025","Forecast","ART",30,-10,28,-11
"02/02/2025","02/02/2025","Forecast","BGM",28,3,26,2
"02/02/2025","02/02/2025","Forecast","BUF",35,8,33,7
"02/02/2025","02/02/2025","Forecast","ELM",32,10,29,9
"02/02/2025","02/02/2025","Forecast","ELZ",29,4,28,3
"02/02/2025","02/02/2025","Forecast","FOK",36,18,36,16
"02/02/2025","02/02/2025","Forecast","FRG",37,17,36,15
"02/02/2025","02/02/2025","Forecast","GFL",20,-8,19,-8
"02/02/2025","02/02/2025","Forecast","HPN",33,12,32,10
"02/02/2025","02/02/2025","Forecast","IAG",35,7,33,6
"02/02/2025","02/02/2025","Forecast","ISP",36,18,36,16
"02/02/2025","02/02/2025","Forecast","ITH",29,0,28,0
"02/02/2025","02/02/2025","Forecast","JFK",40,19,37,16
"02/02/2025","02/02/2025","Forecast","LGA",38,18,35,14
"02/02/2025","02/02/2025","Forecast","MSS",17,-18,16,-18
"02/02/2025","02/02/2025","Forecast","MSV",23,4,23,3
"02/02/2025","02/02/2025","Forecast","NYC",37,17,35,14
"02/02/2025","02/02/2025","Forecast","PLB",21,-8,19,-9
"02/02/2025","02/02/2025","Forecast","POU",29,9,28,7
"02/02/2025","02/02/2025","Forecast","ROC",33,1,31,0
"02/02/2025","02/02/2025","Forecast","SLK",17,-24,16,-24
"02/02/2025","02/02/2025","Forecast","SWF",29,10,28,8
"02/02/2025","02/02/2025","Forecast","SYR",33,1,30,0
"02/02/2025","02/02/2025","Forecast","UCA",26,-9,25,-10
"02/02/2025","02/03/2025","Forecast","ALB",41,28,39,26
"02/02/2025","02/03/2025","Forecast","ART",40,31,38,28
"02/02/2025","02/03/2025","Forecast","BGM",41,29,39,27
"02/02/2025","02/03/2025","Forecast","BUF",43,34,41,32
"02/02/2025","02/03/2025","Forecast","ELM",47,33,43,30
"02/02/2025","02/03/2025","Forecast","ELZ",43,30,41,29
"02/02/2025","02/03/2025","Forecast","FOK",42,33,41,33
"02/02/2025","02/03/2025","Forecast","FRG",44,34,42,33
"02/02/2025","02/03/2025","Forecast","GFL",38,21,37,20
"02/02/2025","02/03/2025","Forecast","HPN",43,31,39,30
"02/02/2025","02/03/2025","Forecast","IAG",43,35,41,33
"02/02/2025","02/03/2025","Forecast","ISP",44,34,42,33
"02/02/2025","02/03/2025","Forecast","ITH",42,30,40,29
