"Forecast Date","Vintage Date","Vintage","Station ID","Max Temp","Min Temp","Max Wet Bulb","Min Wet Bulb"
"08/15/2024","08/12/2024","Actual","ALB",73,57,63,55
"08/15/2024","08/12/2024","Actual","ART",72,58,63,57
"08/15/2024","08/12/2024","Actual","BGM",66,55,60,54
"08/15/2024","08/12/2024","Actual","BUF",73,60,64,56
"08/15/2024","08/12/2024","Actual","ELM",75,54,63,53
"08/15/2024","08/12/2024","Actual","ELZ",68,55,59,54
"08/15/2024","08/12/2024","Actual","FOK",80,60,67,58
"08/15/2024","08/12/2024","Actual","FRG",79,64,67,60
"08/15/2024","08/12/2024","Actual","GFL",71,54,64,54
"08/15/2024","08/12/2024","Actual","HPN",78,59,66,57
"08/15/2024","08/12/2024","Actual","IAG",76,59,66,56
"08/15/2024","08/12/2024","Actual","ISP",79,62,67,59
"08/15/2024","08/12/2024","Actual","ITH",68,52,62,52
"08/15/2024","08/12/2024","Actual","JFK",80,65,69,60
"08/15/2024","08/12/2024","Actual","LGA",81,70,65,59
"08/15/2024","08/12/2024","Actual","MSS",71,56,62,55
"08/15/2024","08/12/2024","Actual","MSV",73,52,63,52
"08/15/2024","08/12/2024","Actual","NYC",78,66,66,59
"08/15/2024","08/12/2024","Actual","PLB",72,58,63,56
"08/15/2024","08/12/2024","Actual","POU",78,57,65,56
"08/15/2024","08/12/2024","Actual","ROC",75,58,64,57
"08/15/2024","08/12/2024","Actual","SLK",66,55,58,53
"08/15/2024","08/12/2024","Actual","SWF",77,59,66,57
"08/15/2024","08/12/2024","Actual","SYR",74,61,64,59
"08/15/2024","08/12/2024","Actual","UCA",70,56,62,55
"08/15/2024","08/13/2024","Actual","ALB",81,56,67,54
"08/15/2024","08/13/2024","Actual","ART",77,55,69,54
"08/15/2024","08/13/2024","Actual","BGM",74,57,64,57
"08/15/2024","08/13/2024","Actual","BUF",79,59,66,57
"08/15/2024","08/13/2024","Actual","ELM",78,56,66,55
"08/15/2024","08/13/2024","Actual","ELZ",72,54,63,53
"08/15/2024","08/13/2024","Actual","FOK",80,61,68,59
"08/15/2024","08/13/2024","Actual","FRG",80,63,67,59
"08/15/2024","08/13/2024","Actual","GFL",80,51,68,51
"08/15/2024","08/13/2024","Actual","HPN",79,61,65,57
"08/15/2024","08/13/2024","Actual","IAG",80,59,66,57
"08/15/2024","08/13/2024","Actual","ISP",81,61,66,59
"08/15/2024","08/13/2024","Actual","ITH",76,54,66,54
"08/15/2024","08/13/2024","Actual","JFK",82,66,69,60
"08/15/2024","08/13/2024","Actual","LGA",81,66,64,59
"08/15/2024","08/13/2024","Actual","MSS",80,55,68,54
"08/15/2024","08/13/2024","Actual","MSV",75,50,65,50
"08/15/2024","08/13/2024","Actual","NYC",80,65,64,59
"08/15/2024","08/13/2024","Actual","PLB",80,60,68,56
"08/15/2024","08/13/2024","Actual","POU",81,55,66,54
"08/15/2024","08/13/2024","Actual","ROC",79,59,67,58
"08/15/2024","08/13/2024","Actual","SLK",75,47,62,46
"08/15/2024","08/13/2024","Actual","SWF",81,57,67,56
"08/15/2024","08/13/2024","Actual","SYR",81,60,67,58
"08/15/2024","08/13/2024","Actual","UCA",77,55,67,55
"08/15/2024","08/14/2024","Actual","ALB",85,60,70,59
"08/15/2024","08/14/2024","Actual","ART",79,61,70,60
"08/15/2024","08/14/2024","Actual","BGM",76,56,66,55
"08/15/2024","08/14/2024","Actual","BUF",82,59,66,57
"08/15/2024","08/14/2024","Actual","ELM",83,56,69,55
"08/15/2024","08/14/2024","Actual","ELZ",75,53,63,52
"08/15/2024","08/14/2024","Actual","FOK",86,62,70,61
"08/15/2024","08/14/2024","Actual","FRG",85,66,68,63
"08/15/2024","08/14/2024","Actual","GFL",83,57,70,57
"08/15/2024","08/14/2024","Actual","HPN",84,63,68,60
"08/15/2024","08/14/2024","Actual","IAG",83,60,66,57
"08/15/2024","08/14/2024","Actual","ISP",85,65,68,64
"08/15/2024","08/14/2024","Actual","ITH",79,52,69,52
"08/15/2024","08/14/2024","Actual","JFK",88,69,69,64
"08/15/2024","08/14/2024","Actual","LGA",85,71,68,64
"08/15/2024","08/14/2024","Actual","MSS",84,60,70,59
"08/15/2024","08/14/2024","Actual","MSV",79,54,66,53
"08/15/2024","08/14/2024","Actual","NYC",84,67,68,62
"08/15/2024","08/14/2024","Actual","PLB",84,62,72,59
"08/15/2024","08/14/2024","Actual","POU",86,58,69,57
"08/15/2024","08/14/2024","Actual","ROC",83,57,67,56
"08/15/2024","08/14/2024","Actual","SLK",80,50,66,49
"08/15/2024","08/14/2024","Actual","SWF",84,59,69,59
"08/15/2024","08/14/2024","Actual","SYR",85,62,70,59
"08/15/2024","08/14/2024","Actual","UCA",79,57,69,56
"08/15/2024","08/15/2024","Forecast","ALB",85,61,70,59
"08/15/2024","08/15/2024","Forecast","ART",79,63,69,61
"08/15/2024","08/15/2024","Forecast","BGM",78,60,66,58
"08/15/2024","08/15/2024","Forecast","BUF",83,61,67,59
"08/15/2024","08/15/2024","Forecast","ELM",84,57,68,56
"08/15/2024","08/15/2024","Forecast","ELZ",77,54,64,53
"08/15/2024","08/15/2024","Forecast","FOK",83,66,70,64
"08/15/2024","08/15/2024","Forecast","FRG",83,67,68,64
"08/15/2024","08/15/2024","Forecast","GFL",80,57,69,57
"08/15/2024","08/15/2024","Forecast","HPN",84,66,67,61
"08/15/2024","08/15/2024","Forecast","IAG",84,63,68,60
"08/15/2024","08/15/2024","Forecast","ISP",83,66,69,64
"08/15/2024","08/15/2024","Forecast","ITH",79,56,67,55
"08/15/2024","08/15/2024","Forecast","JFK",85,69,69,63
"08/15/2024","08/15/2024","Forecast","LGA",86,71,67,63
"08/15/2024","08/15/2024","Forecast","MSS",83,62,71,61
"08/15/2024","08/15/2024","Forecast","MSV",79,54,66,53
"08/15/2024","08/15/2024","Forecast","NYC",85,68,67,61
"08/15/2024","08/15/2024","Forecast","PLB",82,63,70,62
"08/15/2024","08/15/2024","Forecast","POU",84,59,69,58
"08/15/2024","08/15/2024","Forecast","ROC",84,60,68,59
"08/15/2024","08/15/2024","Forecast","SLK",79,53,66,52
"08/15/2024","08/15/2024","Forecast","SWF",82,59,68,58
"08/15/2024","08/15/2024","Forecast","SYR",84,64,70,60
"08/15/2024","08/15/2024","Forecast","UCA",80,56,70,55
"08/15/2024","08/16/2024","Forecast","ALB",87,63,70,62
"08/15/2024","08/16/2024","Forecast","ART",84,63,70,60
"08/15/2024","08/16/2024","Forecast","BGM",80,59,66,57
"08/15/2024","08/16/2024","Forecast","BUF",81,66,69,60
"08/15/2024","08/16/2024","Forecast","ELM",85,59,68,58
"08/15/2024","08/16/2024","Forecast","ELZ",75,58,65,55
"08/15/2024","08/16/2024","Forecast","FOK",80,67,70,65
"08/15/2024","08/16/2024","Forecast","FRG",82,70,70,67
"08/15/2024","08/16/2024","Forecast","GFL",83,61,70,60
"08/15/2024","08/16/2024","Forecast","HPN",84,66,69,63
"08/15/2024","08/16/2024","Forecast","IAG",82,66,69,61
"08/15/2024","08/16/2024","Forecast","ISP",82,69,70,66
"08/15/2024","08/16/2024","Forecast","ITH",81,59,67,58
"08/15/2024","08/16/2024","Forecast","JFK",83,72,70,67
