"Forecast Date","Vintage Date","Vintage","Station ID","Max Temp","Min Temp","Max Wet Bulb","Min Wet Bulb"
"10/17/2024","10/14/2024","Actual","ALB",50,43,48,40
"10/17/2024","10/14/2024","Actual","ART",48,34,43,32
"10/17/2024","10/14/2024","Actual","BGM",47,36,46,35
"10/17/2024","10/14/2024","Actual","BUF",51,41,45,39
"10/17/2024","10/14/2024","Actual","ELM",49,39,47,37
"10/17/2024","10/14/2024","Actual","ELZ",42,33,42,31
"10/17/2024","10/14/2024","Actual","FOK",66,49,61,43
"10/17/2024","10/14/2024","Actual","FRG",69,49,63,42
"10/17/2024","10/14/2024","Actual","GFL",46,38,45,38
"10/17/2024","10/14/2024","Actual","HPN",65,46,55,41
"10/17/2024","10/14/2024","Actual","IAG",53,43,47,38
"10/17/2024","10/14/2024","Actual","ISP",68,49,64,42
"10/17/2024","10/14/2024","Actual","ITH",46,34,45,34
"10/17/2024","10/14/2024","Actual","JFK",70,50,63,43
"10/17/2024","10/14/2024","Actual","LGA",67,50,55,43
"10/17/2024","10/14/2024","Actual","MSS",49,41,42,38
"10/17/2024","10/14/2024","Actual","MSV",52,39,51,38
"10/17/2024","10/14/2024","Actual","NYC",66,49,57,42
"10/17/2024","10/14/2024","Actual","PLB",43,39,41,38
"10/17/2024","10/14/2024","Actual","POU",63,46,53,41
"10/17/2024","10/14/2024","Actual","ROC",49,42,46,40
"10/17/2024","10/14/2024","Actual","SLK",39,33,38,33
"10/17/2024","10/14/2024","Actual","SWF",61,43,55,40
"10/17/2024","10/14/2024","Actual","SYR",48,41,46,41
"10/17/2024","10/14/2024","Actual","UCA",45,38,44,37
"10/17/2024","10/15/2024","Actual","ALB",53,35,44,34
"10/17/2024","10/15/2024","Actual","ART",50,30,44,29
"10/17/2024","10/15/2024","Actual","BGM",48,34,42,33
"10/17/2024","10/15/2024","Actual","BUF",49,41,43,38
"10/17/2024","10/15/2024","Actual","ELM",52,34,45,33
"10/17/2024","10/15/2024","Actual","ELZ",42,32,39,31
"10/17/2024","10/15/2024","Actual","FOK",57,41,47,39
"10/17/2024","10/15/2024","Actual","FRG",58,44,47,41
"10/17/2024","10/15/2024","Actual","GFL",52,33,45,32
"10/17/2024","10/15/2024","Actual","HPN",55,42,45,39
"10/17/2024","10/15/2024","Actual","IAG",50,40,44,38
"10/17/2024","10/15/2024","Actual","ISP",57,42,46,39
"10/17/2024","10/15/2024","Actual","ITH",48,35,44,35
"10/17/2024","10/15/2024","Actual","JFK",60,47,47,42
"10/17/2024","10/15/2024","Actual","LGA",58,46,46,41
"10/17/2024","10/15/2024","Actual","MSS",46,34,43,33
"10/17/2024","10/15/2024","Actual","MSV",47,32,43,32
"10/17/2024","10/15/2024","Actual","NYC",57,45,45,40
"10/17/2024","10/15/2024","Actual","PLB",48,39,43,37
"10/17/2024","10/15/2024","Actual","POU",57,32,46,31
"10/17/2024","10/15/2024","Actual","ROC",50,40,43,38
"10/17/2024","10/15/2024","Actual","SLK",40,33,37,32
"10/17/2024","10/15/2024","Actual","SWF",55,36,46,36
"10/17/2024","10/15/2024","Actual","SYR",52,42,46,40
"10/17/2024","10/15/2024","Actual","UCA",46,36,42,35
"10/17/2024","10/16/2024","Actual","ALB",54,38,45,35
"10/17/2024","10/16/2024","Actual","ART",49,32,43,31
"10/17/2024","10/16/2024","Actual","BGM",46,36,41,35
"10/17/2024","10/16/2024","Actual","BUF",50,41,43,39
"10/17/2024","10/16/2024","Actual","ELM",52,35,44,34
"10/17/2024","10/16/2024","Actual","ELZ",44,33,39,32
"10/17/2024","10/16/2024","Actual","FOK",57,40,47,38
"10/17/2024","10/16/2024","Actual","FRG",60,44,47,40
"10/17/2024","10/16/2024","Actual","GFL",54,32,46,31
"10/17/2024","10/16/2024","Actual","HPN",57,42,46,38
"10/17/2024","10/16/2024","Actual","IAG",52,38,43,36
"10/17/2024","10/16/2024","Actual","ISP",59,41,46,38
"10/17/2024","10/16/2024","Actual","ITH",46,35,43,35
"10/17/2024","10/16/2024","Actual","JFK",61,46,48,41
"10/17/2024","10/16/2024","Actual","LGA",59,45,47,40
"10/17/2024","10/16/2024","Actual","MSS",49,32,41,31
"10/17/2024","10/16/2024","Actual","MSV",49,33,43,33
"10/17/2024","10/16/2024","Actual","NYC",57,44,45,39
"10/17/2024","10/16/2024","Actual","PLB",48,38,42,35
"10/17/2024","10/16/2024","Actual","POU",58,35,46,34
"10/17/2024","10/16/2024","Actual","ROC",49,38,43,36
"10/17/2024","10/16/2024","Actual","SLK",40,30,36,29
"10/17/2024","10/16/2024","Actual","SWF",59,37,47,36
"10/17/2024","10/16/2024","Actual","SYR",52,41,46,39
"10/17/2024","10/16/2024","Actual","UCA",48,34,42,34
"10/17/2024","10/17/2024","Forecast","ALB",57,32,47,31
"10/17/2024","10/17/2024","Forecast","ART",54,28,46,28
"10/17/2024","10/17/2024","Forecast","BGM",52,34,44,33
