"Forecast Date","Vintage Date","Vintage","Station ID","Max Temp","Min Temp","Max Wet Bulb","Min Wet Bulb"
"02/28/2024","02/25/2024","Actual","ALB",38,12,30,10
"02/28/2024","02/25/2024","Actual","ART",43,16,34,15
"02/28/2024","02/25/2024","Actual","BGM",40,10,31,9
"02/28/2024","02/25/2024","Actual","BUF",43,20,35,18
"02/28/2024","02/25/2024","Actual","ELM",47,11,35,10
"02/28/2024","02/25/2024","Actual","ELZ",43,13,32,11
"02/28/2024","02/25/2024","Actual","FOK",36,20,31,17
"02/28/2024","02/25/2024","Actual","FRG",36,22,32,18
"02/28/2024","02/25/2024","Actual","GFL",34,7,28,7
"02/28/2024","02/25/2024","Actual","HPN",37,17,29,14
"02/28/2024","02/25/2024","Actual","IAG",44,21,36,18
"02/28/2024","02/25/2024","Actual","ISP",37,21,32,17
"02/28/2024","02/25/2024","Actual","ITH",43,10,33,9
"02/28/2024","02/25/2024","Actual","JFK",35,23,32,19
"02/28/2024","02/25/2024","Actual","LGA",38,24,32,19
"02/28/2024","02/25/2024","Actual","MSS",39,8,31,7
"02/28/2024","02/25/2024","Actual","MSV",38,9,30,8
"02/28/2024","02/25/2024","Actual","NYC",40,23,32,18
"02/28/2024","02/25/2024","Actual","PLB",34,9,28,7
"02/28/2024","02/25/2024","Actual","POU",40,15,31,13
"02/28/2024","02/25/2024","Actual","ROC",48,17,35,15
"02/28/2024","02/25/2024","Actual","SLK",39,-2,30,-3
"02/28/2024","02/25/2024","Actual","SWF",39,16,30,14
"02/28/2024","02/25/2024","Actual","SYR",47,17,35,14
"02/28/2024","02/25/2024","Actual","UCA",41,9,32,8
"02/28/2024","02/26/2024","Actual","ALB",59,32,45,28
"02/28/2024","02/26/2024","Actual","ART",44,27,38,25
"02/28/2024","02/26/2024","Actual","BGM",56,35,43,29
"02/28/2024","02/26/2024","Actual","BUF",55,33,44,31
"02/28/2024","02/26/2024","Actual","ELM",62,30,46,27
"02/28/2024","02/26/2024","Actual","ELZ",57,36,44,31
"02/28/2024","02/26/2024","Actual","FOK",47,34,43,32
"02/28/2024","02/26/2024","Actual","FRG",48,36,42,32
"02/28/2024","02/26/2024","Actual","GFL",54,27,42,26
"02/28/2024","02/26/2024","Actual","HPN",52,30,44,27
"02/28/2024","02/26/2024","Actual","IAG",54,35,43,32
"02/28/2024","02/26/2024","Actual","ISP",48,34,43,32
"02/28/2024","02/26/2024","Actual","ITH",55,34,44,29
"02/28/2024","02/26/2024","Actual","JFK",47,33,42,30
"02/28/2024","02/26/2024","Actual","LGA",53,35,43,29
"02/28/2024","02/26/2024","Actual","MSS",42,26,36,24
"02/28/2024","02/26/2024","Actual","MSV",56,27,45,25
"02/28/2024","02/26/2024","Actual","NYC",54,36,44,30
"02/28/2024","02/26/2024","Actual","PLB",44,27,37,24
"02/28/2024","02/26/2024","Actual","POU",59,30,46,27
"02/28/2024","02/26/2024","Actual","ROC",52,32,43,30
"02/28/2024","02/26/2024","Actual","SLK",39,20,33,19
"02/28/2024","02/26/2024","Actual","SWF",57,32,46,27
"02/28/2024","02/26/2024","Actual","SYR",53,36,43,32
"02/28/2024","02/26/2024","Actual","UCA",49,32,42,30
"02/28/2024","02/27/2024","Actual","ALB",65,27,51,26
"02/28/2024","02/27/2024","Actual","ART",68,24,53,23
"02/28/2024","02/27/2024","Actual","BGM",63,43,51,37
"02/28/2024","02/27/2024","Actual","BUF",67,45,52,39
"02/28/2024","02/27/2024","Actual","ELM",66,27,52,26
"02/28/2024","02/27/2024","Actual","ELZ",63,44,50,38
"02/28/2024","02/27/2024","Actual","FOK",53,33,49,32
"02/28/2024","02/27/2024","Actual","FRG",53,32,49,31
"02/28/2024","02/27/2024","Actual","GFL",65,22,51,21
"02/28/2024","02/27/2024","Actual","HPN",54,32,49,31
"02/28/2024","02/27/2024","Actual","IAG",65,41,51,36
"02/28/2024","02/27/2024","Actual","ISP",53,31,50,31
"02/28/2024","02/27/2024","Actual","ITH",66,45,53,39
"02/28/2024","02/27/2024","Actual","JFK",51,35,47,35
"02/28/2024","02/27/2024","Actual","LGA",53,38,49,36
"02/28/2024","02/27/2024","Actual","MSS",68,25,52,23
"02/28/2024","02/27/2024","Actual","MSV",58,27,50,27
"02/28/2024","02/27/2024","Actual","NYC",54,41,50,39
"02/28/2024","02/27/2024","Actual","PLB",63,26,49,23
"02/28/2024","02/27/2024","Actual","POU",60,28,51,27
"02/28/2024","02/27/2024","Actual","ROC",71,35,55,32
"02/28/2024","02/27/2024","Actual","SLK",60,18,48,17
"02/28/2024","02/27/2024","Actual","SWF",57,30,52,29
"02/28/2024","02/27/2024","Actual","SYR",70,35,53,32
"02/28/2024","02/27/2024","Actual","UCA",65,34,52,32
"02/28/2024","02/28/2024","Forecast","ALB",60,37,56,32
"02/28/2024","02/28/2024","Forecast","ART",62,24,56,20
"02/28/2024","02/28/2024","Forecast","BGM",56,28,54,24
"02/28/2024","02/28/2024","Forecast","BUF",58,26,55,22
"02/28/2024","02/28/2024","Forecast","ELM",62,26,57,22
"02/28/2024","02/28/2024","Forecast","ELZ",56,22,54,19
"02/28/2024","02/28/2024","Forecast","FOK",52,46,50,44
"02/28/2024","02/28/2024","Forecast","FRG",53,46,51,42
"02/28/2024","02/28/2024","Forecast","GFL",57,33,55,29
"02/28/2024","02/28/2024","Forecast","HPN",56,43,54,39
"02/28/2024","02/28/2024","Forecast","IAG",58,27,54,22
"02/28/2024","02/28/2024","Forecast","ISP",52,46,51,43
"02/28/2024","02/28/2024","Forecast","ITH",60,25,56,22
"02/28/2024","02/28/2024","Forecast","JFK",53,45,51,40
"02/28/2024","02/28/2024","Forecast","LGA",58,49,54,42
"02/28/2024","02/28/2024","Forecast","MSS",60,23,55,20
"02/28/2024","02/28/2024","Forecast","MSV",57,29,54,27
"02/28/2024","02/28/2024","Forecast","NYC",59,49,55,42
"02/28/2024","02/28/2024","Forecast","PLB",57,30,54,26
"02/28/2024","02/28/2024","Forecast","POU",60,41,56,36
"02/28/2024","02/28/2024","Forecast","ROC",63,27,57,23
"02/28/2024","02/28/2024","Forecast","SLK",55,20,51,18
"02/28/2024","02/28/2024","Forecast","SWF",60,41,56,36
"02/28/2024","02/28/2024","Forecast","SYR",66,30,58,26
"02/28/2024","02/28/2024","Forecast","UCA",62,27,57,24
"02/28/2024","02/29/2024","Forecast","ALB",34,24,29,20
"02/28/2024","02/29/2024","Forecast","ART",26,17,21,14
"02/28/2024","02/29/2024","Forecast","BGM",28,22,22,18
"02/28/2024","02/29/2024","Forecast","BUF",30,23,26,19
"02/28/2024","02/29/2024","Forecast","ELM",33,21,26,18
"02/28/2024","02/29/2024","Forecast","ELZ",27,19,22,16
"02/28/2024","02/29/2024","Forecast","FOK",42,28,39,24
"02/28/2024","02/29/2024","Forecast","FRG",43,31,38,26
"02/28/2024","02/29/2024","Forecast","GFL",30,19,26,15
"02/28/2024","02/29/2024","Forecast","HPN",40,29,35,24
"02/28/2024","02/29/2024","Forecast","IAG",31,24,25,20
"02/28/2024","02/29/2024","Forecast","ISP",43,29,39,25
