"Forecast Date","Vintage Date","Vintage","Station ID","Max Temp","Min Temp","Max Wet Bulb","Min Wet Bulb"
"07/13/2024","07/10/2024","Actual","ALB",93,76,79,72
"07/13/2024","07/10/2024","Actual","ART",73,68,71,67
"07/13/2024","07/10/2024","Actual","BGM",88,70,76,68
"07/13/2024","07/10/2024","Actual","BUF",80,71,74,68
"07/13/2024","07/10/2024","Actual","ELM",93,71,80,69
"07/13/2024","07/10/2024","Actual","ELZ",84,67,77,64
"07/13/2024","07/10/2024","Actual","FOK",82,74,78,73
"07/13/2024","07/10/2024","Actual","FRG",83,74,78,73
"07/13/2024","07/10/2024","Actual","GFL",91,71,80,70
"07/13/2024","07/10/2024","Actual","HPN",88,74,79,72
"07/13/2024","07/10/2024","Actual","IAG",79,72,75,69
"07/13/2024","07/10/2024","Actual","ISP",82,75,78,74
"07/13/2024","07/10/2024","Actual","ITH",91,71,79,68
"07/13/2024","07/10/2024","Actual","JFK",83,74,77,73
"07/13/2024","07/10/2024","Actual","LGA",89,77,77,72
"07/13/2024","07/10/2024","Actual","MSS",73,66,71,65
"07/13/2024","07/10/2024","Actual","MSV",86,68,78,68
"07/13/2024","07/10/2024","Actual","NYC",90,78,78,72
"07/13/2024","07/10/2024","Actual","PLB",79,67,74,66
"07/13/2024","07/10/2024","Actual","POU",90,76,79,73
"07/13/2024","07/10/2024","Actual","ROC",82,70,75,69
"07/13/2024","07/10/2024","Actual","SLK",72,62,68,61
"07/13/2024","07/10/2024","Actual","SWF",88,77,80,73
"07/13/2024","07/10/2024","Actual","SYR",96,74,79,71
"07/13/2024","07/10/2024","Actual","UCA",90,71,79,70
"07/13/2024","07/11/2024","Actual","ALB",84,76,74,69
"07/13/2024","07/11/2024","Actual","ART",73,67,70,66
"07/13/2024","07/11/2024","Actual","BGM",74,66,73,64
"07/13/2024","07/11/2024","Actual","BUF",77,68,69,66
"07/13/2024","07/11/2024","Actual","ELM",79,70,74,67
"07/13/2024","07/11/2024","Actual","ELZ",70,62,68,61
"07/13/2024","07/11/2024","Actual","FOK",83,74,76,71
"07/13/2024","07/11/2024","Actual","FRG",87,73,74,69
"07/13/2024","07/11/2024","Actual","GFL",82,73,76,70
"07/13/2024","07/11/2024","Actual","HPN",87,72,74,67
"07/13/2024","07/11/2024","Actual","IAG",78,69,70,66
"07/13/2024","07/11/2024","Actual","ISP",85,74,76,69
"07/13/2024","07/11/2024","Actual","ITH",74,64,73,63
"07/13/2024","07/11/2024","Actual","JFK",88,73,74,69
"07/13/2024","07/11/2024","Actual","LGA",88,76,74,67
"07/13/2024","07/11/2024","Actual","MSS",73,66,69,65
"07/13/2024","07/11/2024","Actual","MSV",75,66,74,65
"07/13/2024","07/11/2024","Actual","NYC",89,75,75,67
"07/13/2024","07/11/2024","Actual","PLB",78,67,74,66
"07/13/2024","07/11/2024","Actual","POU",85,75,74,69
"07/13/2024","07/11/2024","Actual","ROC",77,69,70,67
"07/13/2024","07/11/2024","Actual","SLK",73,64,69,63
"07/13/2024","07/11/2024","Actual","SWF",82,73,75,69
"07/13/2024","07/11/2024","Actual","SYR",78,71,75,67
"07/13/2024","07/11/2024","Actual","UCA",77,68,73,67
"07/13/2024","07/12/2024","Actual","ALB",84,73,72,68
"07/13/2024","07/12/2024","Actual","ART",81,67,72,65
"07/13/2024","07/12/2024","Actual","BGM",78,64,69,63
"07/13/2024","07/12/2024","Actual","BUF",84,65,72,64
"07/13/2024","07/12/2024","Actual","ELM",85,64,71,63
"07/13/2024","07/12/2024","Actual","ELZ",78,60,67,59
"07/13/2024","07/12/2024","Actual","FOK",81,73,78,71
"07/13/2024","07/12/2024","Actual","FRG",81,74,77,70
"07/13/2024","07/12/2024","Actual","GFL",82,70,73,69
"07/13/2024","07/12/2024","Actual","HPN",82,69,75,66
"07/13/2024","07/12/2024","Actual","IAG",84,68,71,66
"07/13/2024","07/12/2024","Actual","ISP",82,73,77,71
"07/13/2024","07/12/2024","Actual","ITH",84,65,70,64
"07/13/2024","07/12/2024","Actual","JFK",80,72,76,69
"07/13/2024","07/12/2024","Actual","LGA",85,75,74,67
"07/13/2024","07/12/2024","Actual","MSS",80,67,72,66
"07/13/2024","07/12/2024","Actual","MSV",79,64,71,64
"07/13/2024","07/12/2024","Actual","NYC",84,73,75,67
"07/13/2024","07/12/2024","Actual","PLB",79,68,74,67
"07/13/2024","07/12/2024","Actual","POU",86,67,74,65
"07/13/2024","07/12/2024","Actual","ROC",83,67,72,65
"07/13/2024","07/12/2024","Actual","SLK",77,66,68,64
"07/13/2024","07/12/2024","Actual","SWF",84,68,73,65
"07/13/2024","07/12/2024","Actual","SYR",85,70,72,67
"07/13/2024","07/12/2024","Actual","UCA",83,67,72,66
"07/13/2024","07/13/2024","Forecast","ALB",88,72,74,69
"07/13/2024","07/13/2024","Forecast","ART",80,65,72,64
"07/13/2024","07/13/2024","Forecast","BGM",83,65,70,64
"07/13/2024","07/13/2024","Forecast","BUF",85,68,70,66
"07/13/2024","07/13/2024","Forecast","ELM",88,66,72,65
"07/13/2024","07/13/2024","Forecast","ELZ",81,62,68,61
"07/13/2024","07/13/2024","Forecast","FOK",79,72,74,71
"07/13/2024","07/13/2024","Forecast","FRG",80,73,74,72
"07/13/2024","07/13/2024","Forecast","GFL",83,66,72,66
"07/13/2024","07/13/2024","Forecast","HPN",82,72,74,71
"07/13/2024","07/13/2024","Forecast","IAG",86,68,70,65
"07/13/2024","07/13/2024","Forecast","ISP",79,73,74,72
"07/13/2024","07/13/2024","Forecast","ITH",83,66,71,65
"07/13/2024","07/13/2024","Forecast","JFK",80,73,74,71
"07/13/2024","07/13/2024","Forecast","LGA",83,76,75,71
"07/13/2024","07/13/2024","Forecast","MSS",83,65,72,64
"07/13/2024","07/13/2024","Forecast","MSV",85,67,72,67
"07/13/2024","07/13/2024","Forecast","NYC",82,74,74,71
"07/13/2024","07/13/2024","Forecast","PLB",83,68,72,67
"07/13/2024","07/13/2024","Forecast","POU",87,75,75,72
"07/13/2024","07/13/2024","Forecast","ROC",84,67,71,65
"07/13/2024","07/13/2024","Forecast","SLK",78,58,68,57
"07/13/2024","07/13/2024","Forecast","SWF",87,74,75,71
"07/13/2024","07/13/2024","Forecast","SYR",87,72,74,67
"07/13/2024","07/13/2024","Forecast","UCA",83,66,73,65
"07/13/2024","07/14/2024","Forecast","ALB",90,68,72,65
"07/13/2024","07/14/2024","Forecast","ART",83,65,71,62
"07/13/2024","07/14/2024","Forecast","BGM",85,63,70,61
"07/13/2024","07/14/2024","Forecast","BUF",85,68,70,64
"07/13/2024","07/14/2024","Forecast","ELM",91,65,71,63
"07/13/2024","07/14/2024","Forecast","ELZ",83,62,68,60
"07/13/2024","07/14/2024","Forecast","FOK",85,70,74,69
"07/13/2024","07/14/2024","Forecast","FRG",86,72,74,71
"07/13/2024","07/14/2024","Forecast","GFL",86,64,71,63
"07/13/2024","07/14/2024","Forecast","HPN",88,70,73,69
"07/13/2024","07/14/2024","Forecast","IAG",87,70,71,66
"07/13/2024","07/14/2024","Forecast","ISP",86,72,74,71
"07/13/2024","07/14/2024","Forecast","ITH",87,64,71,62
"07/13/2024","07/14/2024","Forecast","JFK",86,72,75,71
"07/13/2024","07/14/2024","Forecast","LGA",90,75,74,71
"07/13/2024","07/14/2024","Forecast","MSS",86,65,71,64
"07/13/2024","07/14/2024","Forecast","MSV",87,62,71,61
"07/13/2024","07/14/2024","Forecast","NYC",90,74,74,71
"07/13/2024","07/14/2024","Forecast","PLB",87,67,72,64
"07/13/2024","07/14/2024","Forecast","POU",91,68,73,67
"07/13/2024","07/14/2024","Forecast","ROC",88,67,71,63
"07/13/2024","07/14/2024","Forecast","SLK",82,57,68,57
"07/13/2024","07/14/2024","Forecast","SWF",90,69,73,68
"07/13/2024","07/14/2024","Forecast","SYR",90,66,73,62
"07/13/2024","07/14/2024","Forecast","UCA",86,61,72,60
