"Forecast Date","Vintage Date","Vintage","Station ID","Max Temp","Min Temp","Max Wet Bulb","Min Wet Bulb"
"09/25/2024","09/22/2024","Actual","ALB",74,53,62,51
"09/25/2024","09/22/2024","Actual","ART",78,53,68,52
"09/25/2024","09/22/2024","Actual","BGM",72,56,63,54
"09/25/2024","09/22/2024","Actual","BUF",83,63,70,62
"09/25/2024","09/22/2024","Actual","ELM",77,61,67,59
"09/25/2024","09/22/2024","Actual","ELZ",72,51,65,51
"09/25/2024","09/22/2024","Actual","FOK",70,58,61,54
"09/25/2024","09/22/2024","Actual","FRG",73,61,61,55
"09/25/2024","09/22/2024","Actual","GFL",71,50,61,50
"09/25/2024","09/22/2024","Actual","HPN",73,55,62,53
"09/25/2024","09/22/2024","Actual","IAG",81,64,72,61
"09/25/2024","09/22/2024","Actual","ISP",72,60,61,54
"09/25/2024","09/22/2024","Actual","ITH",75,57,65,56
"09/25/2024","09/22/2024","Actual","JFK",76,63,62,56
"09/25/2024","09/22/2024","Actual","LGA",73,61,60,56
"09/25/2024","09/22/2024","Actual","MSS",73,54,65,53
"09/25/2024","09/22/2024","Actual","MSV",72,48,62,48
"09/25/2024","09/22/2024","Actual","NYC",73,62,60,56
"09/25/2024","09/22/2024","Actual","PLB",74,55,63,54
"09/25/2024","09/22/2024","Actual","POU",76,50,61,49
"09/25/2024","09/22/2024","Actual","ROC",81,59,70,58
"09/25/2024","09/22/2024","Actual","SLK",74,47,62,46
"09/25/2024","09/22/2024","Actual","SWF",73,54,62,53
"09/25/2024","09/22/2024","Actual","SYR",79,60,68,58
"09/25/2024","09/22/2024","Actual","UCA",75,58,66,56
"09/25/2024","09/23/2024","Actual","ALB",69,57,57,52
"09/25/2024","09/23/2024","Actual","ART",69,62,61,56
"09/25/2024","09/23/2024","Actual","BGM",62,52,58,51
"09/25/2024","09/23/2024","Actual","BUF",72,65,68,63
"09/25/2024","09/23/2024","Actual","ELM",65,59,62,57
"09/25/2024","09/23/2024","Actual","ELZ",62,55,60,54
"09/25/2024","09/23/2024","Actual","FOK",66,55,58,54
"09/25/2024","09/23/2024","Actual","FRG",69,58,58,54
"09/25/2024","09/23/2024","Actual","GFL",66,51,59,49
"09/25/2024","09/23/2024","Actual","HPN",64,55,57,52
"09/25/2024","09/23/2024","Actual","IAG",73,66,68,64
"09/25/2024","09/23/2024","Actual","ISP",67,55,58,53
"09/25/2024","09/23/2024","Actual","ITH",63,55,60,53
"09/25/2024","09/23/2024","Actual","JFK",70,60,59,55
"09/25/2024","09/23/2024","Actual","LGA",67,60,57,55
"09/25/2024","09/23/2024","Actual","MSS",65,56,61,54
"09/25/2024","09/23/2024","Actual","MSV",59,53,55,51
"09/25/2024","09/23/2024","Actual","NYC",66,59,58,55
"09/25/2024","09/23/2024","Actual","PLB",64,58,58,52
"09/25/2024","09/23/2024","Actual","POU",66,53,56,51
"09/25/2024","09/23/2024","Actual","ROC",69,61,64,59
"09/25/2024","09/23/2024","Actual","SLK",64,47,56,46
"09/25/2024","09/23/2024","Actual","SWF",63,55,58,52
"09/25/2024","09/23/2024","Actual","SYR",67,60,61,56
"09/25/2024","09/23/2024","Actual","UCA",63,56,58,52
"09/25/2024","09/24/2024","Actual","ALB",71,48,58,47
"09/25/2024","09/24/2024","Actual","ART",71,57,60,54
"09/25/2024","09/24/2024","Actual","BGM",59,53,55,52
"09/25/2024","09/24/2024","Actual","BUF",69,63,63,59
"09/25/2024","09/24/2024","Actual","ELM",63,59,59,56
"09/25/2024","09/24/2024","Actual","ELZ",56,54,55,53
"09/25/2024","09/24/2024","Actual","FOK",66,57,59,54
"09/25/2024","09/24/2024","Actual","FRG",67,58,58,54
"09/25/2024","09/24/2024","Actual","GFL",68,44,57,44
"09/25/2024","09/24/2024","Actual","HPN",65,53,57,50
"09/25/2024","09/24/2024","Actual","IAG",71,63,65,60
"09/25/2024","09/24/2024","Actual","ISP",67,54,58,52
"09/25/2024","09/24/2024","Actual","ITH",60,55,57,53
"09/25/2024","09/24/2024","Actual","JFK",70,60,59,55
"09/25/2024","09/24/2024","Actual","LGA",67,60,58,55
"09/25/2024","09/24/2024","Actual","MSS",72,51,62,50
