"Forecast Date","Vintage Date","Vintage","Station ID","Max Temp","Min Temp","Max Wet Bulb","Min Wet Bulb"
"05/03/2024","04/30/2024","Actual","ALB",74,51,62,47
"05/03/2024","04/30/2024","Actual","ART",63,48,55,45
"05/03/2024","04/30/2024","Actual","BGM",82,58,65,56
"05/03/2024","04/30/2024","Actual","BUF",59,51,58,48
"05/03/2024","04/30/2024","Actual","ELM",81,57,66,56
"05/03/2024","04/30/2024","Actual","ELZ",71,51,62,50
"05/03/2024","04/30/2024","Actual","FOK",56,49,53,47
"05/03/2024","04/30/2024","Actual","FRG",66,50,60,48
"05/03/2024","04/30/2024","Actual","GFL",65,46,60,45
"05/03/2024","04/30/2024","Actual","HPN",62,50,56,49
"05/03/2024","04/30/2024","Actual","IAG",64,49,60,46
"05/03/2024","04/30/2024","Actual","ISP",62,50,57,48
"05/03/2024","04/30/2024","Actual","ITH",76,54,65,53
"05/03/2024","04/30/2024","Actual","JFK",67,52,61,50
"05/03/2024","04/30/2024","Actual","LGA",62,51,58,48
"05/03/2024","04/30/2024","Actual","MSS",52,41,46,40
"05/03/2024","04/30/2024","Actual","MSV",62,54,58,53
"05/03/2024","04/30/2024","Actual","NYC",65,52,59,50
"05/03/2024","04/30/2024","Actual","PLB",61,44,54,43
"05/03/2024","04/30/2024","Actual","POU",67,55,59,53
"05/03/2024","04/30/2024","Actual","ROC",60,47,57,44
"05/03/2024","04/30/2024","Actual","SLK",67,43,58,40
"05/03/2024","04/30/2024","Actual","SWF",66,55,59,53
"05/03/2024","04/30/2024","Actual","SYR",71,54,62,49
"05/03/2024","04/30/2024","Actual","UCA",70,50,62,46
"05/03/2024","05/01/2024","Actual","ALB",75,54,62,52
"05/03/2024","05/01/2024","Actual","ART",64,45,56,43
"05/03/2024","05/01/2024","Actual","BGM",74,53,58,52
"05/03/2024","05/01/2024","Actual","BUF",75,48,58,46
"05/03/2024","05/01/2024","Actual","ELM",80,51,61,50
"05/03/2024","05/01/2024","Actual","ELZ",73,45,57,43
"05/03/2024","05/01/2024","Actual","FOK",63,48,57,47
"05/03/2024","05/01/2024","Actual","FRG",69,51,61,49
"05/03/2024","05/01/2024","Actual","GFL",66,46,59,45
"05/03/2024","05/01/2024","Actual","HPN",71,50,62,49
"05/03/2024","05/01/2024","Actual","IAG",76,48,58,46
"05/03/2024","05/01/2024","Actual","ISP",69,50,60,48
"05/03/2024","05/01/2024","Actual","ITH",74,48,60,48
"05/03/2024","05/01/2024","Actual","JFK",71,52,62,50
"05/03/2024","05/01/2024","Actual","LGA",75,51,61,49
"05/03/2024","05/01/2024","Actual","MSS",61,41,53,41
"05/03/2024","05/01/2024","Actual","MSV",74,50,59,50
"05/03/2024","05/01/2024","Actual","NYC",78,53,63,51
"05/03/2024","05/01/2024","Actual","PLB",59,44,53,43
"05/03/2024","05/01/2024","Actual","POU",78,55,62,54
"05/03/2024","05/01/2024","Actual","ROC",75,47,61,46
"05/03/2024","05/01/2024","Actual","SLK",60,44,52,43
"05/03/2024","05/01/2024","Actual","SWF",77,55,62,54
"05/03/2024","05/01/2024","Actual","SYR",72,52,60,51
"05/03/2024","05/01/2024","Actual","UCA",69,52,59,51
"05/03/2024","05/02/2024","Actual","ALB",75,57,59,52
"05/03/2024","05/02/2024","Actual","ART",68,48,56,46
"05/03/2024","05/02/2024","Actual","BGM",71,55,57,48
"05/03/2024","05/02/2024","Actual","BUF",70,50,56,47
"05/03/2024","05/02/2024","Actual","ELM",77,50,59,48
"05/03/2024","05/02/2024","Actual","ELZ",72,53,55,48
"05/03/2024","05/02/2024","Actual","FOK",60,47,57,46
"05/03/2024","05/02/2024","Actual","FRG",66,49,61,48
"05/03/2024","05/02/2024","Actual","GFL",75,51,59,50
"05/03/2024","05/02/2024","Actual","HPN",77,50,65,49
"05/03/2024","05/02/2024","Actual","IAG",69,47,55,45
"05/03/2024","05/02/2024","Actual","ISP",64,49,59,48
"05/03/2024","05/02/2024","Actual","ITH",69,50,56,47
"05/03/2024","05/02/2024","Actual","JFK",66,50,61,49
"05/03/2024","05/02/2024","Actual","LGA",75,51,63,49
"05/03/2024","05/02/2024","Actual","MSS",66,47,57,46
"05/03/2024","05/02/2024","Actual","MSV",76,50,60,50
"05/03/2024","05/02/2024","Actual","NYC",79,53,64,51
"05/03/2024","05/02/2024","Actual","PLB",66,51,59,49
"05/03/2024","05/02/2024","Actual","POU",83,55,64,53
"05/03/2024","05/02/2024","Actual","ROC",68,53,58,49
"05/03/2024","05/02/2024","Actual","SLK",58,47,52,46
"05/03/2024","05/02/2024","Actual","SWF",82,54,69,53
"05/03/2024","05/02/2024","Actual","SYR",68,54,56,49
"05/03/2024","05/02/2024","Actual","UCA",65,52,55,49
"05/03/2024","05/03/2024","Forecast","ALB",71,51,57,48
"05/03/2024","05/03/2024","Forecast","ART",72,42,60,41
"05/03/2024","05/03/2024","Forecast","BGM",71,50,59,46
"05/03/2024","05/03/2024","Forecast","BUF",77,53,62,48
"05/03/2024","05/03/2024","Forecast","ELM",78,46,62,44
"05/03/2024","05/03/2024","Forecast","ELZ",74,48,60,45
"05/03/2024","05/03/2024","Forecast","FOK",59,48,53,46
"05/03/2024","05/03/2024","Forecast","FRG",61,51,55,48
"05/03/2024","05/03/2024","Forecast","GFL",68,47,56,46
"05/03/2024","05/03/2024","Forecast","HPN",63,52,53,48
"05/03/2024","05/03/2024","Forecast","IAG",75,51,61,47
"05/03/2024","05/03/2024","Forecast","ISP",59,50,54,47
"05/03/2024","05/03/2024","Forecast","ITH",73,45,60,43
"05/03/2024","05/03/2024","Forecast","JFK",66,52,55,49
"05/03/2024","05/03/2024","Forecast","LGA",64,54,55,49
"05/03/2024","05/03/2024","Forecast","MSS",66,45,57,44
"05/03/2024","05/03/2024","Forecast","MSV",66,45,56,43
"05/03/2024","05/03/2024","Forecast","NYC",66,54,55,49
"05/03/2024","05/03/2024","Forecast","PLB",66,49,56,47
"05/03/2024","05/03/2024","Forecast","POU",68,48,56,47
"05/03/2024","05/03/2024","Forecast","ROC",76,52,62,48
"05/03/2024","05/03/2024","Forecast","SLK",66,45,55,44
"05/03/2024","05/03/2024","Forecast","SWF",67,48,56,46
"05/03/2024","05/03/2024","Forecast","SYR",76,48,62,46
"05/03/2024","05/03/2024","Forecast","UCA",70,43,59,42
"05/03/2024","05/04/2024","Forecast","ALB",69,54,56,49
"05/03/2024","05/04/2024","Forecast","ART",67,57,58,52
"05/03/2024","05/04/2024","Forecast","BGM",61,52,53,47
"05/03/2024","05/04/2024","Forecast","BUF",69,60,61,54
"05/03/2024","05/04/2024","Forecast","ELM",63,53,55,49
"05/03/2024","05/04/2024","Forecast","ELZ",59,50,55,47
"05/03/2024","05/04/2024","Forecast","FOK",59,45,51,44
"05/03/2024","05/04/2024","Forecast","FRG",60,48,51,46
"05/03/2024","05/04/2024","Forecast","GFL",67,50,56,47
"05/03/2024","05/04/2024","Forecast","HPN",61,47,52,45
"05/03/2024","05/04/2024","Forecast","IAG",71,58,62,54
"05/03/2024","05/04/2024","Forecast","ISP",59,46,51,44
"05/03/2024","05/04/2024","Forecast","ITH",61,52,54,48
"05/03/2024","05/04/2024","Forecast","JFK",59,49,51,46
"05/03/2024","05/04/2024","Forecast","LGA",60,51,51,47
"05/03/2024","05/04/2024","Forecast","MSS",66,54,58,51
"05/03/2024","05/04/2024","Forecast","MSV",61,44,52,43
"05/03/2024","05/04/2024","Forecast","NYC",64,52,53,48
"05/03/2024","05/04/2024","Forecast","PLB",65,53,56,49
"05/03/2024","05/04/2024","Forecast","POU",65,48,54,46
"05/03/2024","05/04/2024","Forecast","ROC",67,58,58,52
"05/03/2024","05/04/2024","Forecast","SLK",62,49,54,47
"05/03/2024","05/04/2024","Forecast","SWF",64,49,54,46
"05/03/2024","05/04/2024","Forecast","SYR",67,57,57,51
"05/03/2024","05/04/2024","Forecast","UCA",66,52,57,49
