"Forecast Date","Vintage Date","Vintage","Station ID","Max Temp","Min Temp","Max Wet Bulb","Min Wet Bulb"
"01/08/2025","01/05/2025","Actual","ALB",29,20,25,18
"01/08/2025","01/05/2025","Actual","ART",27,12,24,10
"01/08/2025","01/05/2025","Actual","BGM",22,18,20,16
"01/08/2025","01/05/2025","Actual","BUF",28,21,25,18
"01/08/2025","01/05/2025","Actual","ELM",27,23,23,20
"01/08/2025","01/05/2025","Actual","ELZ",18,15,16,14
"01/08/2025","01/05/2025","Actual","FOK",33,27,27,23
"01/08/2025","01/05/2025","Actual","FRG",33,27,26,22
"01/08/2025","01/05/2025","Actual","GFL",25,2,23,2
"01/08/2025","01/05/2025","Actual","HPN",32,27,26,22
"01/08/2025","01/05/2025","Actual","IAG",30,22,25,19
"01/08/2025","01/05/2025","Actual","ISP",34,25,27,22
"01/08/2025","01/05/2025","Actual","ITH",25,20,23,18
"01/08/2025","01/05/2025","Actual","JFK",37,29,29,24
"01/08/2025","01/05/2025","Actual","LGA",33,29,27,23
"01/08/2025","01/05/2025","Actual","MSS",16,-1,15,-1
"01/08/2025","01/05/2025","Actual","MSV",24,20,21,18
"01/08/2025","01/05/2025","Actual","NYC",33,28,26,23
"01/08/2025","01/05/2025","Actual","PLB",16,10,15,8
"01/08/2025","01/05/2025","Actual","POU",32,24,26,22
"01/08/2025","01/05/2025","Actual","ROC",29,22,25,19
"01/08/2025","01/05/2025","Actual","SLK",13,-3,12,-4
"01/08/2025","01/05/2025","Actual","SWF",30,25,26,21
"01/08/2025","01/05/2025","Actual","SYR",28,25,25,22
"01/08/2025","01/05/2025","Actual","UCA",24,19,23,18
"01/08/2025","01/06/2025","Actual","ALB",19,12,17,10
"01/08/2025","01/06/2025","Actual","ART",17,8,15,7
"01/08/2025","01/06/2025","Actual","BGM",22,9,21,8
"01/08/2025","01/06/2025","Actual","BUF",24,16,22,15
"01/08/2025","01/06/2025","Actual","ELM",26,18,24,16
"01/08/2025","01/06/2025","Actual","ELZ",19,9,18,8
"01/08/2025","01/06/2025","Actual","FOK",31,23,28,20
"01/08/2025","01/06/2025","Actual","FRG",31,23,27,20
"01/08/2025","01/06/2025","Actual","GFL",15,3,13,3
"01/08/2025","01/06/2025","Actual","HPN",28,19,26,16
"01/08/2025","01/06/2025","Actual","IAG",26,18,24,16
"01/08/2025","01/06/2025","Actual","ISP",31,23,28,20
"01/08/2025","01/06/2025","Actual","ITH",24,12,23,11
"01/08/2025","01/06/2025","Actual","JFK",33,25,29,22
"01/08/2025","01/06/2025","Actual","LGA",31,24,27,20
"01/08/2025","01/06/2025","Actual","MSS",15,-9,13,-10
"01/08/2025","01/06/2025","Actual","MSV",25,9,23,8
"01/08/2025","01/06/2025","Actual","NYC",30,23,28,20
"01/08/2025","01/06/2025","Actual","PLB",15,4,12,3
"01/08/2025","01/06/2025","Actual","POU",27,17,24,14
"01/08/2025","01/06/2025","Actual","ROC",27,17,24,15
"01/08/2025","01/06/2025","Actual","SLK",8,-13,6,-14
"01/08/2025","01/06/2025","Actual","SWF",25,16,24,15
"01/08/2025","01/06/2025","Actual","SYR",26,13,24,11
"01/08/2025","01/06/2025","Actual","UCA",18,8,17,7
"01/08/2025","01/07/2025","Actual","ALB",25,15,21,13
"01/08/2025","01/07/2025","Actual","ART",25,14,21,12
"01/08/2025","01/07/2025","Actual","BGM",18,12,17,11
"01/08/2025","01/07/2025","Actual","BUF",24,18,21,16
"01/08/2025","01/07/2025","Actual","ELM",25,18,22,16
"01/08/2025","01/07/2025","Actual","ELZ",17,10,15,9
"01/08/2025","01/07/2025","Actual","FOK",33,18,27,16
"01/08/2025","01/07/2025","Actual","FRG",33,19,27,16
"01/08/2025","01/07/2025","Actual","GFL",24,9,20,8
"01/08/2025","01/07/2025","Actual","HPN",31,17,25,14
