"Forecast Date","Vintage Date","Vintage","Station ID","Max Temp","Min Temp","Max Wet Bulb","Min Wet Bulb"
"09/05/2024","09/02/2024","Actual","ALB",73,56,63,50
"09/05/2024","09/02/2024","Actual","ART",67,47,58,45
"09/05/2024","09/02/2024","Actual","BGM",64,52,58,47
"09/05/2024","09/02/2024","Actual","BUF",67,56,55,49
"09/05/2024","09/02/2024","Actual","ELM",68,50,61,48
"09/05/2024","09/02/2024","Actual","ELZ",60,45,54,43
"09/05/2024","09/02/2024","Actual","FOK",78,66,71,57
"09/05/2024","09/02/2024","Actual","FRG",80,67,72,56
"09/05/2024","09/02/2024","Actual","GFL",70,49,64,47
"09/05/2024","09/02/2024","Actual","HPN",77,61,70,53
"09/05/2024","09/02/2024","Actual","IAG",68,57,55,48
"09/05/2024","09/02/2024","Actual","ISP",80,66,72,55
"09/05/2024","09/02/2024","Actual","ITH",64,44,58,44
"09/05/2024","09/02/2024","Actual","JFK",81,68,73,55
"09/05/2024","09/02/2024","Actual","LGA",79,67,71,55
"09/05/2024","09/02/2024","Actual","MSS",63,49,55,47
"09/05/2024","09/02/2024","Actual","MSV",70,50,59,48
"09/05/2024","09/02/2024","Actual","NYC",78,66,69,53
"09/05/2024","09/02/2024","Actual","PLB",64,51,57,47
"09/05/2024","09/02/2024","Actual","POU",76,58,69,51
"09/05/2024","09/02/2024","Actual","ROC",66,53,56,49
"09/05/2024","09/02/2024","Actual","SLK",57,38,52,37
"09/05/2024","09/02/2024","Actual","SWF",75,59,69,52
"09/05/2024","09/02/2024","Actual","SYR",67,57,60,51
"09/05/2024","09/02/2024","Actual","UCA",66,48,61,47
"09/05/2024","09/03/2024","Actual","ALB",74,46,59,44
"09/05/2024","09/03/2024","Actual","ART",71,42,61,41
"09/05/2024","09/03/2024","Actual","BGM",68,46,55,44
"09/05/2024","09/03/2024","Actual","BUF",75,47,57,44
"09/05/2024","09/03/2024","Actual","ELM",73,43,58,42
"09/05/2024","09/03/2024","Actual","ELZ",67,40,54,40
"09/05/2024","09/03/2024","Actual","FOK",72,55,57,51
"09/05/2024","09/03/2024","Actual","FRG",73,58,56,51
"09/05/2024","09/03/2024","Actual","GFL",73,40,58,40
"09/05/2024","09/03/2024","Actual","HPN",72,51,57,48
"09/05/2024","09/03/2024","Actual","IAG",74,48,58,45
"09/05/2024","09/03/2024","Actual","ISP",73,57,56,51
"09/05/2024","09/03/2024","Actual","ITH",68,41,56,41
"09/05/2024","09/03/2024","Actual","JFK",75,58,58,52
"09/05/2024","09/03/2024","Actual","LGA",74,59,55,51
"09/05/2024","09/03/2024","Actual","MSS",73,44,60,43
"09/05/2024","09/03/2024","Actual","MSV",70,41,55,41
"09/05/2024","09/03/2024","Actual","NYC",72,59,54,51
"09/05/2024","09/03/2024","Actual","PLB",74,48,59,44
"09/05/2024","09/03/2024","Actual","POU",74,46,57,45
"09/05/2024","09/03/2024","Actual","ROC",72,46,58,44
