"Forecast Date","Vintage Date","Vintage","Station ID","Max Temp","Min Temp","Max Wet Bulb","Min Wet Bulb"
"02/15/2024","02/12/2024","Actual","ALB",41,32,34,28
"02/15/2024","02/12/2024","Actual","ART",35,24,32,23
"02/15/2024","02/12/2024","Actual","BGM",33,29,30,27
"02/15/2024","02/12/2024","Actual","BUF",36,30,32,27
"02/15/2024","02/12/2024","Actual","ELM",38,29,34,28
"02/15/2024","02/12/2024","Actual","ELZ",38,27,33,25
"02/15/2024","02/12/2024","Actual","FOK",45,29,39,28
"02/15/2024","02/12/2024","Actual","FRG",46,35,39,32
"02/15/2024","02/12/2024","Actual","GFL",37,23,33,22
"02/15/2024","02/12/2024","Actual","HPN",44,29,37,27
"02/15/2024","02/12/2024","Actual","IAG",38,26,33,24
"02/15/2024","02/12/2024","Actual","ISP",45,31,39,29
"02/15/2024","02/12/2024","Actual","ITH",35,29,31,28
"02/15/2024","02/12/2024","Actual","JFK",45,36,39,33
"02/15/2024","02/12/2024","Actual","LGA",47,38,39,34
"02/15/2024","02/12/2024","Actual","MSS",35,22,31,21
"02/15/2024","02/12/2024","Actual","MSV",39,23,35,23
"02/15/2024","02/12/2024","Actual","NYC",47,37,39,33
"02/15/2024","02/12/2024","Actual","PLB",36,30,32,28
"02/15/2024","02/12/2024","Actual","POU",39,24,35,23
"02/15/2024","02/12/2024","Actual","ROC",38,32,32,29
"02/15/2024","02/12/2024","Actual","SLK",30,27,27,25
"02/15/2024","02/12/2024","Actual","SWF",39,25,35,24
"02/15/2024","02/12/2024","Actual","SYR",38,29,33,28
"02/15/2024","02/12/2024","Actual","UCA",34,30,32,29
"02/15/2024","02/13/2024","Actual","ALB",42,28,34,25
"02/15/2024","02/13/2024","Actual","ART",39,22,32,21
"02/15/2024","02/13/2024","Actual","BGM",35,27,30,24
"02/15/2024","02/13/2024","Actual","BUF",36,27,32,24
"02/15/2024","02/13/2024","Actual","ELM",40,29,33,26
"02/15/2024","02/13/2024","Actual","ELZ",34,23,29,21
"02/15/2024","02/13/2024","Actual","FOK",37,30,35,29
"02/15/2024","02/13/2024","Actual","FRG",39,33,35,31
"02/15/2024","02/13/2024","Actual","GFL",39,27,32,26
"02/15/2024","02/13/2024","Actual","HPN",37,32,33,30
"02/15/2024","02/13/2024","Actual","IAG",38,23,34,22
"02/15/2024","02/13/2024","Actual","ISP",39,31,36,30
"02/15/2024","02/13/2024","Actual","ITH",36,27,31,25
"02/15/2024","02/13/2024","Actual","JFK",39,32,36,32
"02/15/2024","02/13/2024","Actual","LGA",41,33,35,31
"02/15/2024","02/13/2024","Actual","MSS",39,19,31,18
"02/15/2024","02/13/2024","Actual","MSV",35,28,32,27
"02/15/2024","02/13/2024","Actual","NYC",40,33,35,32
"02/15/2024","02/13/2024","Actual","PLB",37,25,31,24
"02/15/2024","02/13/2024","Actual","POU",38,22,33,21
"02/15/2024","02/13/2024","Actual","ROC",38,27,33,24
