"Time Stamp","Capitl","Centrl","Dunwod","Genese","Hud Vl","Longil","Mhk Vl","Millwd","N.Y.C.","North","West","NYISO"
"07/04/2024 00:00",1259,1677,617,1235,986,2327,721,256,5480,612,1851,17021
"07/04/2024 01:00",1190,1601,590,1160,924,2175,681,239,5278,600,1768,16206
"07/04/2024 02:00",1145,1541,560,1106,879,2061,649,227,5107,592,1708,15575
"07/04/2024 03:00",1121,1499,538,1065,853,1987,632,215,4987,592,1673,15162
"07/04/2024 04:00",1113,1462,526,1047,839,1956,624,212,4908,588,1648,14923
"07/04/2024 05:00",1105,1439,525,1035,838,1947,623,213,4911,590,1636,14862
"07/04/2024 06:00",1119,1427,539,1024,848,1984,619,224,5083,593,1624,15084
"07/04/2024 07:00",1147,1443,565,1048,884,2082,620,245,5335,603,1685,15657
"07/04/2024 08:00",1179,1512,593,1119,929,2220,627,270,5552,611,1750,16362
"07/04/2024 09:00",1219,1577,627,1192,975,2396,657,298,5792,629,1824,17186
"07/04/2024 10:00",1255,1631,665,1254,1033,2584,671,329,6056,639,1906,18023
"07/04/2024 11:00",1299,1703,707,1305,1109,2792,681,354,6266,650,1980,18846
"07/04/2024 12:00",1340,1764,739,1356,1182,3003,699,377,6453,656,2060,19629
"07/04/2024 13:00",1366,1788,769,1390,1248,3171,709,392,6616,649,2109,20207
"07/04/2024 14:00",1398,1828,791,1405,1298,3277,721,402,6702,640,2138,20600
"07/04/2024 15:00",1444,1883,813,1419,1351,3369,758,418,6750,653,2152,21010
"07/04/2024 16:00",1513,1959,832,1445,1407,3450,801,423,6789,662,2151,21432
"07/04/2024 17:00",1585,2048,848,1449,1453,3456,845,428,6771,668,2141,21692
"07/04/2024 18:00",1639,2098,848,1462,1492,3397,898,426,6704,670,2132,21766
"07/04/2024 19:00",1651,2113,829,1446,1494,3273,933,411,6616,668,2091,21525
"07/04/2024 20:00",1633,2076,809,1414,1457,3144,941,395,6498,660,2051,21078
"07/04/2024 21:00",1578,2009,792,1360,1396,3036,911,381,6413,651,1992,20519
"07/04/2024 22:00",1515,1895,773,1285,1329,2912,870,356,6348,630,1918,19831
"07/04/2024 23:00",1435,1788,739,1221,1243,2720,812,327,6232,619,1869,19005
"07/05/2024 00:00",1362,1700,687,1167,1112,2496,736,289,6063,617,1809,18038
"07/05/2024 01:00",1289,1624,657,1099,1045,2350,694,271,5859,613,1736,17237
"07/05/2024 02:00",1239,1564,628,1050,994,2240,665,259,5688,606,1680,16613
"07/05/2024 03:00",1212,1532,608,1019,964,2171,651,246,5591,600,1644,16238
"07/05/2024 04:00",1212,1520,601,1013,953,2160,649,246,5581,599,1631,16165
"07/05/2024 05:00",1233,1537,614,1028,968,2211,671,251,5717,601,1653,16484
"07/05/2024 06:00",1285,1589,655,1051,995,2307,693,269,6068,615,1671,17198
"07/05/2024 07:00",1363,1672,706,1107,1065,2471,704,296,6465,631,1785,18265
"07/05/2024 08:00",1415,1748,747,1161,1126,2667,702,323,6813,638,1881,19221
"07/05/2024 09:00",1461,1793,790,1222,1172,2853,707,351,7151,644,1969,20113
"07/05/2024 10:00",1496,1845,827,1302,1235,3041,719,384,7430,649,2063,20991
"07/05/2024 11:00",1531,1924,865,1355,1321,3242,737,410,7627,655,2119,21786
