"Time Stamp","Capitl","Centrl","Dunwod","Genese","Hud Vl","Longil","Mhk Vl","Millwd","N.Y.C.","North","West","NYISO"
"10/27/2024 00:00",1040,1333,483,840,838,1619,662,220,4176,595,1475,13281
"10/27/2024 01:00",1014,1303,467,816,807,1541,649,213,4007,595,1448,12860
"10/27/2024 02:00",1001,1273,449,804,787,1495,638,207,3885,594,1433,12566
"10/27/2024 03:00",997,1261,438,798,781,1471,634,206,3809,595,1428,12418
"10/27/2024 04:00",1004,1275,438,800,783,1475,642,206,3778,600,1431,12432
"10/27/2024 05:00",1026,1321,444,817,799,1499,663,209,3817,608,1446,12649
"10/27/2024 06:00",1065,1370,463,848,829,1559,696,218,3938,622,1472,13080
"10/27/2024 07:00",1107,1435,477,890,866,1600,733,236,4082,630,1515,13571
"10/27/2024 08:00",1058,1371,487,867,835,1597,685,247,4225,622,1507,13501
"10/27/2024 09:00",943,1234,489,777,732,1537,604,249,4336,613,1455,12969
"10/27/2024 10:00",852,1139,487,728,649,1471,569,242,4447,609,1418,12611
"10/27/2024 11:00",835,1116,483,705,594,1397,571,235,4531,604,1388,12459
"10/27/2024 12:00",849,1117,479,708,581,1376,567,231,4595,601,1383,12487
"10/27/2024 13:00",873,1138,481,720,578,1399,570,225,4629,602,1375,12590
"10/27/2024 14:00",913,1157,487,725,613,1465,583,226,4651,604,1390,12814
"10/27/2024 15:00",985,1221,504,754,703,1589,602,238,4696,611,1417,13320
"10/27/2024 16:00",1103,1350,535,860,851,1782,672,253,4795,626,1481,14308
"10/27/2024 17:00",1252,1530,567,973,991,1976,773,265,4903,643,1556,15429
"10/27/2024 18:00",1330,1661,605,1049,1082,2131,848,287,5028,653,1634,16308
"10/27/2024 19:00",1319,1653,605,1047,1082,2124,851,292,5048,650,1646,16317
"10/27/2024 20:00",1271,1609,594,1014,1047,2054,820,283,4975,640,1629,15936
"10/27/2024 21:00",1210,1547,570,971,994,1954,778,270,4849,629,1585,15357
"10/27/2024 22:00",1138,1460,536,921,932,1826,730,251,4651,621,1532,14598
