"Time Stamp","Capitl","Centrl","Dunwod","Genese","Hud Vl","Longil","Mhk Vl","Millwd","N.Y.C.","North","West","NYISO"
"06/21/2024 00:00",1628,1880,819,1270,1347,2633,893,370,6708,632,1982,20162
"06/21/2024 01:00",1540,1780,768,1190,1251,2445,844,347,6381,627,1876,19049
"06/21/2024 02:00",1478,1710,726,1132,1179,2310,816,331,6138,620,1803,18243
"06/21/2024 03:00",1437,1681,698,1095,1129,2223,796,319,5972,611,1760,17721
"06/21/2024 04:00",1433,1680,685,1087,1104,2197,797,312,5927,612,1745,17579
"06/21/2024 05:00",1451,1720,696,1095,1105,2221,817,310,6049,611,1761,17836
"06/21/2024 06:00",1523,1806,735,1130,1140,2333,844,319,6501,625,1815,18771
"06/21/2024 07:00",1629,1900,796,1214,1216,2562,857,345,7026,640,1931,20116
"06/21/2024 08:00",1708,1965,851,1289,1279,2839,875,378,7482,645,2045,21356
"06/21/2024 09:00",1769,2025,903,1352,1326,3094,905,408,7859,645,2140,22426
"06/21/2024 10:00",1843,2107,958,1417,1415,3382,922,443,8181,649,2220,23537
"06/21/2024 11:00",1907,2171,1023,1469,1547,3671,943,477,8518,657,2287,24670
"06/21/2024 12:00",1942,2202,1077,1489,1635,3904,955,508,8763,658,2318,25451
"06/21/2024 13:00",1999,2206,1123,1505,1735,4089,959,542,8927,663,2356,26104
"06/21/2024 14:00",2001,2210,1160,1517,1789,4238,965,565,9036,666,2386,26533
"06/21/2024 15:00",1990,2223,1185,1526,1832,4341,974,576,9149,669,2386,26851
"06/21/2024 16:00",1973,2243,1200,1547,1859,4389,1006,581,9211,673,2387,27069
"06/21/2024 17:00",2007,2274,1205,1564,1908,4387,1044,578,9168,675,2390,27200
"06/21/2024 18:00",1999,2298,1174,1564,1898,4271,1071,567,8851,676,2364,26733
"06/21/2024 19:00",1965,2304,1102,1557,1851,4042,1089,538,8450,670,2340,25908
"06/21/2024 20:00",1912,2217,1047,1495,1760,3759,1082,505,8183,662,2265,24887
"06/21/2024 21:00",1877,2164,1010,1452,1677,3558,1059,476,8006,652,2234,24165
"06/21/2024 22:00",1766,2051,959,1363,1560,3306,991,442,7729,633,2151,22951
"06/21/2024 23:00",1640,1921,899,1264,1435,3025,915,404,7380,619,2029,21531
"06/22/2024 00:00",1494,1788,836,1163,1296,2682,820,362,6902,609,1863,19815
"06/22/2024 01:00",1406,1685,787,1089,1200,2473,771,338,6567,600,1763,18679
"06/22/2024 02:00",1342,1617,743,1039,1131,2323,735,319,6305,592,1703,17849
"06/22/2024 03:00",1298,1570,709,1005,1084,2221,712,305,6109,586,1664,17263
"06/22/2024 04:00",1280,1556,684,988,1053,2169,698,294,5977,585,1644,16928
"06/22/2024 05:00",1276,1562,674,984,1035,2135,705,290,5916,585,1632,16794
"06/22/2024 06:00",1323,1587,679,991,1043,2181,721,291,6040,590,1644,17090
"06/22/2024 07:00",1384,1638,715,1028,1094,2340,734,313,6330,606,1708,17890
"06/22/2024 08:00",1464,1731,766,1095,1160,2578,760,344,6659,624,1785,18966
"06/22/2024 09:00",1520,1816,815,1171,1219,2802,784,379,6992,628,1877,20003
"06/22/2024 10:00",1573,1895,872,1230,1302,3040,815,414,7328,633,1966,21068
"06/22/2024 11:00",1632,1959,926,1298,1413,3296,867,446,7672,640,2067,22216
"06/22/2024 12:00",1654,1996,974,1329,1492,3517,900,471,7918,641,2119,23011
"06/22/2024 13:00",1688,2031,1001,1358,1567,3679,911,492,8024,641,2153,23545
"06/22/2024 14:00",1709,2043,1025,1370,1611,3818,925,507,8085,646,2185,23924
"06/22/2024 15:00",1718,2058,1040,1379,1628,3902,927,513,8122,649,2187,24123
"06/22/2024 16:00",1758,2088,1055,1408,1656,3981,942,519,8141,652,2228,24428
"06/22/2024 17:00",1795,2169,1065,1440,1701,4023,954,525,8134,657,2261,24724
"06/22/2024 18:00",1819,2227,1054,1456,1718,3942,976,513,8055,657,2278,24695
"06/22/2024 19:00",1814,2247,1034,1463,1691,3750,992,490,7915,655,2260,24311
"06/22/2024 20:00",1782,2174,992,1429,1619,3535,992,466,7752,649,2185,23575
"06/22/2024 21:00",1740,2122,960,1392,1558,3390,986,443,7676,647,2151,23065
"06/22/2024 22:00",1647,1992,917,1314,1449,3167,937,419,7490,631,2067,22030
"06/22/2024 23:00",1536,1868,861,1222,1342,2914,868,382,7225,616,1967,20801
"06/23/2024 00:00",1406,1769,800,1139,1222,2648,772,345,6741,603,1825,19270
"06/23/2024 01:00",1333,1677,756,1071,1137,2461,727,323,6450,591,1738,18264
"06/23/2024 02:00",1281,1614,716,1027,1075,2328,694,306,6223,583,1690,17537
"06/23/2024 03:00",1243,1574,686,997,1031,2237,673,293,6051,577,1660,17022
"06/23/2024 04:00",1227,1558,663,982,1001,2188,661,282,5931,577,1646,16716
"06/23/2024 05:00",1217,1548,650,972,979,2141,661,277,5857,577,1629,16508
"06/23/2024 06:00",1248,1560,653,975,981,2156,671,279,5921,581,1647,16672
"06/23/2024 07:00",1304,1599,684,1022,1029,2279,682,302,6158,593,1710,17362
"06/23/2024 08:00",1385,1693,734,1117,1098,2492,709,336,6478,610,1793,18445
"06/23/2024 09:00",1457,1791,793,1225,1181,2734,751,380,6854,619,1888,19673
"06/23/2024 10:00",1537,1892,866,1315,1297,3017,800,426,7263,628,1973,21014
"06/23/2024 11:00",1634,1980,944,1417,1438,3292,866,470,7689,634,2081,22445
"06/23/2024 12:00",1698,2040,1011,1489,1546,3546,916,504,7975,640,2156,23521
"06/23/2024 13:00",1765,2083,1055,1547,1649,3728,932,532,8173,644,2194,24302
"06/23/2024 14:00",1813,2115,1090,1561,1727,3909,957,554,8320,649,2210,24905
"06/23/2024 15:00",1839,2152,1118,1559,1769,4047,964,565,8447,654,2201,25315
"06/23/2024 16:00",1893,2189,1139,1579,1816,4157,990,579,8526,665,2243,25776
"06/23/2024 17:00",1933,2255,1154,1603,1872,4213,1005,589,8559,672,2277,26132
"06/23/2024 18:00",1959,2289,1145,1604,1879,4141,1013,574,8509,672,2278,26063
"06/23/2024 19:00",1957,2292,1126,1598,1841,3957,1018,551,8413,669,2251,25673
"06/23/2024 20:00",1929,2215,1090,1556,1746,3760,1011,528,8305,664,2158,24962
"06/23/2024 21:00",1875,2153,1058,1512,1662,3615,995,502,8266,658,2122,24418
"06/23/2024 22:00",1752,2004,998,1409,1529,3355,928,469,8058,642,2023,23167
"06/23/2024 23:00",1623,1871,927,1291,1403,3059,855,422,7709,626,1919,21705
"06/24/2024 00:00",1497,1798,849,1171,1309,2823,787,377,7211,605,1787,20214
"06/24/2024 01:00",1421,1714,803,1103,1224,2629,746,355,6938,598,1709,19240
"06/24/2024 02:00",1367,1649,767,1052,1160,2496,723,338,6733,589,1650,18524
"06/24/2024 03:00",1330,1620,745,1019,1120,2413,707,326,6606,584,1615,18085
"06/24/2024 04:00",1331,1612,739,1012,1101,2393,710,320,6600,585,1608,18011
"06/24/2024 05:00",1356,1651,761,1026,1112,2440,733,323,6758,591,1627,18378
"06/24/2024 06:00",1438,1723,801,1046,1160,2569,760,342,7182,610,1679,19310
"06/24/2024 07:00",1533,1779,858,1106,1236,2791,768,371,7676,630,1783,20531
"06/24/2024 08:00",1588,1794,902,1143,1287,3050,766,398,8101,635,1868,21532
"06/24/2024 09:00",1617,1787,937,1164,1313,3279,769,419,8419,642,1915,22261
"06/24/2024 10:00",1647,1821,965,1183,1355,3508,773,440,8638,639,1958,22927
"06/24/2024 11:00",1679,1851,997,1203,1421,3737,773,458,8848,645,1995,23607
"06/24/2024 12:00",1680,1872,1022,1222,1455,3921,775,477,8967,649,2000,24040
"06/24/2024 13:00",1712,1884,1045,1247,1504,4043,773,496,9016,652,2016,24388
"06/24/2024 14:00",1700,1855,1077,1197,1539,4148,761,512,9094,651,1996,24530
"06/24/2024 15:00",1711,1845,1096,1210,1590,4223,767,522,9146,655,1997,24762
"06/24/2024 16:00",1735,1851,1111,1236,1642,4254,790,533,9180,659,2023,25014
"06/24/2024 17:00",1814,1915,1119,1294,1716,4272,827,541,9136,666,2077,25377
"06/24/2024 18:00",1861,1996,1099,1356,1746,4198,866,537,8823,671,2113,25266
"06/24/2024 19:00",1850,2037,1037,1391,1702,3983,900,510,8452,671,2120,24653
"06/24/2024 20:00",1809,1987,979,1360,1606,3722,917,480,8164,663,2056,23743
"06/24/2024 21:00",1758,1945,941,1330,1519,3524,900,451,7985,655,2030,23038
"06/24/2024 22:00",1628,1822,879,1240,1376,3227,829,411,7641,630,1939,21622
"06/24/2024 23:00",1489,1705,809,1145,1237,2909,762,368,7181,613,1826,20044
"06/25/2024 00:00",1390,1611,776,1059,1147,2682,730,340,6785,604,1714,18838
"06/25/2024 01:00",1323,1532,722,1009,1067,2467,696,316,6423,592,1639,17786
"06/25/2024 02:00",1278,1475,678,973,1008,2299,677,299,6124,586,1589,16986
"06/25/2024 03:00",1250,1455,646,954,970,2183,665,284,5921,582,1559,16469
"06/25/2024 04:00",1253,1461,632,956,950,2135,672,276,5839,585,1556,16315
"06/25/2024 05:00",1266,1501,636,965,938,2124,690,274,5915,589,1574,16472
"06/25/2024 06:00",1300,1522,667,957,948,2188,675,284,6282,602,1611,17036
"06/25/2024 07:00",1342,1525,716,967,986,2356,625,304,6727,616,1702,17866
"06/25/2024 08:00",1339,1502,753,978,986,2546,585,323,7094,621,1776,18503
"06/25/2024 09:00",1325,1485,774,1005,973,2710,568,337,7347,624,1832,18980
"06/25/2024 10:00",1341,1528,800,1043,994,2896,570,351,7537,628,1900,19588
"06/25/2024 11:00",1385,1593,833,1101,1060,3103,589,367,7734,634,1971,20370
"06/25/2024 12:00",1421,1640,865,1156,1119,3288,619,390,7862,639,2015,21014
"06/25/2024 13:00",1509,1684,897,1221,1194,3465,641,412,7972,643,2074,21712
"06/25/2024 14:00",1564,1726,938,1291,1274,3627,663,434,8099,652,2126,22394
"06/25/2024 15:00",1644,1794,974,1364,1372,3776,691,457,8239,658,2161,23130
"06/25/2024 16:00",1734,1890,1011,1440,1478,3911,742,479,8382,663,2201,23931
"06/25/2024 17:00",1844,2022,1033,1518,1590,4004,814,496,8427,670,2241,24659
"06/25/2024 18:00",1898,2120,1007,1561,1635,3924,886,491,8157,677,2264,24620
"06/25/2024 19:00",1893,2160,960,1566,1609,3704,951,467,7833,679,2247,24069
"06/25/2024 20:00",1849,2102,914,1514,1531,3467,981,441,7573,672,2188,23232
"06/25/2024 21:00",1806,2049,893,1476,1458,3316,968,418,7467,661,2169,22681
"06/25/2024 22:00",1677,1922,843,1382,1328,3057,900,384,7210,634,2083,21420
"06/25/2024 23:00",1542,1785,779,1278,1191,2754,826,346,6806,619,1965,19891
"06/26/2024 00:00",1389,1637,716,1177,1090,2458,752,316,6286,600,1849,18270
"06/26/2024 01:00",1319,1557,671,1120,1017,2276,719,294,5973,590,1774,17310
"06/26/2024 02:00",1272,1498,634,1077,966,2157,699,280,5754,581,1724,16642
"06/26/2024 03:00",1244,1474,609,1052,934,2086,686,268,5617,579,1698,16247
"06/26/2024 04:00",1249,1473,600,1052,921,2073,692,264,5582,584,1698,16188
"06/26/2024 05:00",1275,1521,613,1071,928,2100,722,267,5707,594,1726,16524
"06/26/2024 06:00",1340,1596,652,1107,963,2204,753,282,6111,612,1791,17411
"06/26/2024 07:00",1436,1676,701,1178,1032,2408,777,310,6579,636,1928,18661
"06/26/2024 08:00",1503,1731,744,1253,1084,2641,793,335,6996,642,2046,19768
"06/26/2024 09:00",1557,1780,778,1329,1117,2847,813,356,7319,642,2139,20677
"06/26/2024 10:00",1623,1879,816,1410,1183,3083,839,376,7613,646,2249,21717
"06/26/2024 11:00",1704,1982,862,1483,1279,3348,870,404,7914,653,2329,22828
"06/26/2024 12:00",1768,2054,906,1540,1362,3589,905,432,8177,662,2366,23761
"06/26/2024 13:00",1861,2111,951,1597,1460,3810,930,461,8379,668,2400,24628
"06/26/2024 14:00",1911,2166,998,1635,1546,4002,943,487,8569,673,2409,25339
"06/26/2024 15:00",1958,2215,1045,1660,1630,4177,954,514,8777,678,2381,25989
"06/26/2024 16:00",1985,2253,1087,1654,1699,4302,970,533,8908,682,2365,26438
"06/26/2024 17:00",2035,2288,1108,1648,1759,4364,996,542,8911,685,2352,26688
"06/26/2024 18:00",2042,2309,1084,1637,1779,4274,1009,534,8627,688,2316,26299
"06/26/2024 19:00",2022,2293,1037,1617,1754,4066,1012,515,8312,682,2273,25583
"06/26/2024 20:00",1976,2205,994,1542,1674,3823,1003,489,8087,670,2185,24648
"06/26/2024 21:00",1925,2124,966,1477,1592,3652,976,460,7974,656,2137,23939
"06/26/2024 22:00",1791,1977,913,1363,1458,3377,903,424,7715,631,2030,22582
"06/26/2024 23:00",1660,1846,854,1256,1324,3084,830,389,7358,617,1903,21121
