"Time Stamp","Capitl","Centrl","Dunwod","Genese","Hud Vl","Longil","Mhk Vl","Millwd","N.Y.C.","North","West","NYISO"
"08/17/2024 00:00",1400,1601,706,1157,1126,2595,809,304,6169,624,1781,18272
"08/17/2024 01:00",1328,1528,668,1094,1054,2427,769,287,5929,620,1706,17410
"08/17/2024 02:00",1287,1481,635,1047,1004,2302,740,270,5746,614,1656,16782
"08/17/2024 03:00",1258,1457,610,1015,973,2220,723,261,5605,610,1625,16357
"08/17/2024 04:00",1248,1444,596,999,957,2184,718,255,5519,609,1613,16142
"08/17/2024 05:00",1254,1463,596,1005,962,2197,727,257,5520,613,1626,16220
"08/17/2024 06:00",1267,1496,600,1020,971,2215,749,261,5603,617,1635,16434
"08/17/2024 07:00",1296,1530,622,1037,988,2314,773,275,5809,621,1656,16921
"08/17/2024 08:00",1342,1560,663,1066,1011,2520,797,294,6059,625,1710,17647
"08/17/2024 09:00",1374,1576,696,1096,1026,2710,827,317,6306,633,1771,18332
"08/17/2024 10:00",1399,1615,723,1133,1051,2871,829,341,6511,637,1833,18943
"08/17/2024 11:00",1424,1632,744,1177,1088,3019,830,352,6669,643,1885,19463
"08/17/2024 12:00",1446,1653,754,1214,1137,3159,843,364,6747,647,1929,19893
"08/17/2024 13:00",1456,1651,765,1249,1176,3249,853,376,6769,648,1972,20164
"08/17/2024 14:00",1473,1679,774,1264,1196,3317,848,385,6819,650,2001,20406
"08/17/2024 15:00",1516,1702,789,1292,1233,3384,847,385,6833,654,2035,20670
"08/17/2024 16:00",1558,1762,801,1331,1278,3468,870,386,6840,658,2070,21022
"08/17/2024 17:00",1590,1828,803,1363,1326,3483,908,387,6811,660,2104,21263
"08/17/2024 18:00",1602,1856,798,1378,1331,3415,932,377,6714,663,2105,21171
"08/17/2024 19:00",1599,1880,785,1381,1311,3281,943,364,6602,664,2073,20883
"08/17/2024 20:00",1610,1886,782,1369,1298,3191,950,356,6588,663,2048,20741
"08/17/2024 21:00",1543,1814,757,1322,1231,3031,918,339,6487,651,1999,20092
"08/17/2024 22:00",1463,1718,729,1243,1156,2861,868,319,6320,635,1911,19223
"08/17/2024 23:00",1379,1635,693,1163,1083,2683,809,295,6108,623,1823,18294
"08/18/2024 00:00",1309,1552,659,1115,1027,2516,756,283,5881,614,1750,17462
"08/18/2024 01:00",1255,1486,632,1057,975,2375,722,271,5700,610,1681,16764
"08/18/2024 02:00",1225,1442,607,1014,937,2270,695,258,5559,604,1632,16243
"08/18/2024 03:00",1205,1417,588,984,913,2200,678,251,5444,600,1598,15878
"08/18/2024 04:00",1199,1402,579,966,901,2169,671,247,5387,600,1579,15700
"08/18/2024 05:00",1203,1418,582,967,907,2180,677,247,5410,603,1578,15772
"08/18/2024 06:00",1208,1441,583,973,915,2178,693,250,5466,606,1572,15885
"08/18/2024 07:00",1229,1470,598,987,933,2248,707,262,5604,613,1584,16235
"08/18/2024 08:00",1266,1509,628,1017,969,2426,735,280,5798,619,1634,16881
"08/18/2024 09:00",1293,1539,655,1052,1004,2609,773,302,6024,628,1692,17571
"08/18/2024 10:00",1318,1589,682,1096,1044,2792,787,328,6249,630,1748,18263
"08/18/2024 11:00",1350,1634,705,1144,1083,2973,795,341,6433,637,1802,18897
"08/18/2024 12:00",1399,1691,721,1185,1131,3136,819,353,6552,642,1848,19477
"08/18/2024 13:00",1436,1717,738,1218,1167,3259,834,365,6630,646,1890,19900
"08/18/2024 14:00",1468,1758,752,1233,1194,3345,837,374,6710,649,1916,20236
"08/18/2024 15:00",1507,1786,770,1249,1231,3417,848,377,6756,654,1940,20535
"08/18/2024 16:00",1556,1841,786,1280,1276,3489,876,381,6810,660,1967,20922
"08/18/2024 17:00",1604,1892,797,1310,1332,3506,914,388,6823,666,1996,21228
"08/18/2024 18:00",1619,1894,796,1322,1340,3436,930,383,6757,671,2003,21151
"08/18/2024 19:00",1628,1900,796,1325,1326,3336,940,377,6708,672,1978,20986
"08/18/2024 20:00",1645,1902,802,1323,1309,3261,942,372,6725,670,1976,20927
"08/18/2024 21:00",1569,1818,775,1281,1237,3090,897,356,6646,657,1940,20266
"08/18/2024 22:00",1472,1711,738,1201,1158,2886,837,333,6455,637,1853,19281
"08/18/2024 23:00",1383,1621,696,1122,1084,2675,779,304,6201,626,1766,18257
"08/19/2024 00:00",1310,1570,663,1068,1034,2513,715,294,6014,615,1717,17513
"08/19/2024 01:00",1263,1506,637,1023,984,2378,686,281,5831,612,1674,16875
