"Time Stamp","Capitl","Centrl","Dunwod","Genese","Hud Vl","Longil","Mhk Vl","Millwd","N.Y.C.","North","West","NYISO"
"01/27/2024 00:00",1115,1516,526,955,925,1839,738,258,4627,661,1556,14716
"01/27/2024 01:00",1090,1483,510,934,897,1758,721,248,4461,658,1529,14289
"01/27/2024 02:00",1076,1459,496,920,879,1709,710,244,4349,654,1512,14008
"01/27/2024 03:00",1070,1453,488,912,874,1682,708,242,4276,654,1501,13860
"01/27/2024 04:00",1082,1477,488,920,879,1694,715,243,4264,657,1507,13926
"01/27/2024 05:00",1102,1503,498,942,897,1741,731,252,4330,666,1528,14190
"01/27/2024 06:00",1147,1574,523,986,939,1843,769,269,4490,673,1573,14786
"01/27/2024 07:00",1196,1630,547,1028,976,1917,801,288,4690,689,1618,15380
"01/27/2024 08:00",1246,1680,571,1060,1008,1988,829,308,4892,703,1647,15932
"01/27/2024 09:00",1278,1730,589,1089,1019,2043,845,320,5079,713,1683,16388
"01/27/2024 10:00",1284,1742,592,1086,1002,2061,848,321,5197,715,1698,16546
"01/27/2024 11:00",1283,1715,595,1080,991,2075,848,319,5281,714,1682,16583
"01/27/2024 12:00",1254,1684,595,1074,985,2068,835,313,5312,711,1668,16499
"01/27/2024 13:00",1255,1679,591,1072,987,2070,823,313,5295,709,1669,16463
"01/27/2024 14:00",1253,1688,597,1068,1001,2090,827,316,5297,706,1676,16519
"01/27/2024 15:00",1276,1723,603,1099,1045,2129,849,321,5319,708,1692,16764
"01/27/2024 16:00",1330,1772,623,1134,1096,2231,876,333,5389,717,1714,17215
"01/27/2024 17:00",1384,1821,647,1144,1144,2348,898,351,5465,731,1734,17667
"01/27/2024 18:00",1384,1820,652,1142,1146,2365,899,357,5499,729,1745,17738
"01/27/2024 19:00",1346,1791,646,1120,1127,2315,882,347,5451,721,1734,17480
"01/27/2024 20:00",1311,1757,634,1096,1103,2257,858,335,5360,714,1714,17139
"01/27/2024 21:00",1266,1687,619,1049,1069,2184,829,319,5248,698,1668,16636
"01/27/2024 22:00",1211,1620,594,1005,1019,2073,796,301,5071,686,1626,16002
"01/27/2024 23:00",1151,1552,563,963,962,1955,761,279,4862,677,1575,15300
"01/28/2024 00:00",1106,1519,527,937,916,1842,724,264,4636,671,1523,14665
"01/28/2024 01:00",1082,1490,512,916,888,1766,708,254,4469,664,1497,14246
"01/28/2024 02:00",1069,1471,497,902,870,1716,696,247,4337,660,1480,13945
"01/28/2024 03:00",1065,1461,488,894,863,1685,693,245,4261,658,1470,13783
"01/28/2024 04:00",1076,1474,487,898,865,1686,696,245,4240,660,1471,13798
"01/28/2024 05:00",1093,1490,492,914,879,1716,712,251,4285,666,1483,13981
"01/28/2024 06:00",1124,1551,508,946,909,1771,742,264,4403,673,1515,14406
"01/28/2024 07:00",1166,1597,523,977,938,1824,769,275,4549,687,1549,14854
"01/28/2024 08:00",1220,1650,545,1013,979,1911,803,295,4738,702,1578,15434
"01/28/2024 09:00",1267,1713,572,1054,1029,2013,827,316,4959,710,1621,16081
"01/28/2024 10:00",1297,1749,590,1074,1052,2103,842,327,5149,711,1654,16548
"01/28/2024 11:00",1310,1761,608,1096,1072,2175,853,335,5307,710,1665,16892
"01/28/2024 12:00",1313,1781,622,1116,1085,2214,853,339,5399,709,1681,17112
"01/28/2024 13:00",1329,1803,624,1127,1095,2246,851,344,5512,708,1694,17333
"01/28/2024 14:00",1335,1813,634,1135,1097,2275,857,348,5564,707,1708,17473
"01/28/2024 15:00",1358,1829,643,1146,1131,2317,878,352,5616,711,1727,17708
"01/28/2024 16:00",1407,1868,664,1176,1174,2408,906,365,5703,723,1748,18142
"01/28/2024 17:00",1450,1903,682,1202,1208,2503,928,379,5709,738,1773,18475
"01/28/2024 18:00",1442,1904,683,1200,1196,2498,931,382,5726,735,1783,18480
"01/28/2024 19:00",1399,1872,674,1171,1165,2435,911,372,5669,725,1768,18161
"01/28/2024 20:00",1352,1832,658,1137,1128,2349,879,357,5572,715,1741,17720
"01/28/2024 21:00",1286,1742,630,1082,1082,2243,837,333,5435,697,1686,17053
"01/28/2024 22:00",1212,1665,592,1031,1019,2098,794,307,5194,687,1637,16236
"01/28/2024 23:00",1144,1600,556,984,959,1957,756,280,4909,679,1589,15413
"01/29/2024 00:00",1110,1530,527,956,925,1835,735,261,4659,666,1528,14732
"01/29/2024 01:00",1090,1520,510,939,900,1769,726,255,4504,662,1511,14386
"01/29/2024 02:00",1084,1518,498,931,890,1732,721,252,4391,661,1501,14179
"01/29/2024 03:00",1090,1529,488,936,886,1718,726,253,4345,661,1500,14132
"01/29/2024 04:00",1119,1578,496,959,906,1761,748,260,4397,667,1523,14414
"01/29/2024 05:00",1187,1687,524,1019,951,1884,806,282,4628,680,1579,15227
"01/29/2024 06:00",1307,1859,583,1112,1033,2072,896,316,5071,704,1680,16633
"01/29/2024 07:00",1381,1973,638,1187,1095,2240,945,340,5531,722,1771,17823
"01/29/2024 08:00",1394,1993,656,1204,1114,2326,947,347,5833,725,1812,18351
"01/29/2024 09:00",1369,1991,662,1205,1097,2341,935,346,6030,727,1836,18539
"01/29/2024 10:00",1339,1973,660,1203,1072,2346,927,344,6108,726,1852,18550
"01/29/2024 11:00",1309,1943,659,1197,1069,2335,914,340,6177,727,1844,18514
"01/29/2024 12:00",1274,1915,655,1187,1062,2331,894,337,6178,724,1824,18381
"01/29/2024 13:00",1274,1894,658,1181,1065,2319,880,335,6185,721,1833,18345
"01/29/2024 14:00",1310,1883,656,1176,1088,2327,875,338,6167,717,1826,18363
"01/29/2024 15:00",1364,1910,668,1192,1126,2376,901,347,6172,727,1813,18596
"01/29/2024 16:00",1436,1983,692,1221,1181,2507,948,362,6267,742,1831,19170
"01/29/2024 17:00",1524,2066,724,1276,1255,2673,995,390,6364,760,1889,19916
"01/29/2024 18:00",1544,2075,733,1284,1270,2711,1004,403,6267,760,1906,19957
"01/29/2024 19:00",1512,2045,720,1263,1251,2658,993,396,6132,754,1888,19612
"01/29/2024 20:00",1461,1986,694,1225,1218,2561,963,383,5940,748,1848,19027
"01/29/2024 21:00",1384,1879,662,1159,1159,2420,917,363,5708,733,1786,18170
"01/29/2024 22:00",1301,1771,617,1091,1094,2236,869,331,5390,719,1717,17136
"01/29/2024 23:00",1232,1687,574,1040,1033,2072,828,302,5069,708,1652,16197
"01/30/2024 00:00",1204,1628,547,1018,994,1962,797,283,4838,701,1607,15579
"01/30/2024 01:00",1185,1615,532,998,975,1895,782,277,4686,698,1580,15223
"01/30/2024 02:00",1178,1609,521,983,966,1857,776,275,4580,694,1565,15004
"01/30/2024 03:00",1184,1620,515,983,964,1848,779,276,4538,698,1557,14962
"01/30/2024 04:00",1216,1666,525,1005,984,1896,804,284,4593,700,1575,15248
"01/30/2024 05:00",1291,1774,556,1064,1033,2025,869,310,4827,717,1633,16099
"01/30/2024 06:00",1417,1955,619,1159,1115,2224,972,349,5280,741,1736,17567
"01/30/2024 07:00",1492,2052,672,1225,1177,2351,1016,367,5736,764,1819,18671
"01/30/2024 08:00",1488,2036,680,1226,1181,2342,1003,365,6004,762,1848,18935
"01/30/2024 09:00",1443,1990,677,1206,1144,2276,970,355,6152,758,1859,18830
