"Time Stamp","Capitl","Centrl","Dunwod","Genese","Hud Vl","Longil","Mhk Vl","Millwd","N.Y.C.","North","West","NYISO"
"08/03/2024 00:00",1534,1739,824,1164,1293,3061,843,377,7188,654,1806,20483
"08/03/2024 01:00",1457,1655,782,1106,1222,2873,797,356,6892,643,1721,19504
"08/03/2024 02:00",1414,1603,747,1062,1166,2734,767,338,6670,637,1667,18805
"08/03/2024 03:00",1381,1572,722,1032,1126,2639,749,329,6516,632,1633,18331
"08/03/2024 04:00",1366,1552,709,1016,1108,2584,741,322,6430,631,1619,18078
"08/03/2024 05:00",1371,1564,707,1024,1103,2569,746,320,6420,636,1628,18088
"08/03/2024 06:00",1384,1590,706,1040,1098,2561,763,322,6461,641,1631,18197
"08/03/2024 07:00",1447,1634,729,1069,1120,2687,791,336,6692,648,1668,18821
"08/03/2024 08:00",1514,1691,769,1122,1177,2932,826,358,7001,654,1746,19790
"08/03/2024 09:00",1565,1749,821,1181,1232,3193,867,385,7363,662,1827,20845
"08/03/2024 10:00",1620,1809,876,1245,1310,3460,897,419,7734,670,1902,21942
"08/03/2024 11:00",1666,1866,930,1316,1395,3721,913,448,8097,678,1963,22993
"08/03/2024 12:00",1705,1919,976,1353,1479,3943,939,473,8342,682,2024,23835
"08/03/2024 13:00",1743,1955,1005,1397,1564,4092,958,489,8470,684,2080,24437
"08/03/2024 14:00",1763,2006,1028,1429,1605,4192,973,508,8579,685,2117,24885
"08/03/2024 15:00",1796,2050,1056,1464,1670,4322,980,518,8665,690,2147,25358
"08/03/2024 16:00",1843,2092,1065,1497,1720,4414,1004,522,8727,692,2184,25760
"08/03/2024 17:00",1902,2150,1083,1519,1766,4471,1039,522,8727,696,2209,26084
"08/03/2024 18:00",1919,2163,1072,1512,1762,4389,1051,514,8622,697,2198,25899
"08/03/2024 19:00",1909,2141,1050,1498,1720,4212,1066,490,8456,698,2163,25403
"08/03/2024 20:00",1904,2110,1042,1471,1682,4081,1073,473,8392,695,2123,25046
"08/03/2024 21:00",1841,2019,1001,1425,1595,3858,1029,450,8229,684,2076,24207
"08/03/2024 22:00",1726,1881,946,1332,1484,3596,958,422,7971,667,1980,22963
"08/03/2024 23:00",1613,1769,887,1241,1376,3339,886,393,7668,653,1887,21712
"08/04/2024 00:00",1503,1715,823,1184,1260,3032,804,379,7192,642,1809,20343
"08/04/2024 01:00",1428,1630,782,1119,1185,2848,759,358,6904,634,1726,19373
"08/04/2024 02:00",1382,1571,747,1068,1126,2707,726,338,6681,627,1666,18639
"08/04/2024 03:00",1348,1530,720,1031,1085,2609,707,327,6517,620,1623,18117
"08/04/2024 04:00",1330,1502,706,1007,1061,2550,695,319,6420,620,1597,17807
"08/04/2024 05:00",1325,1504,700,1002,1050,2522,693,314,6387,625,1584,17706
"08/04/2024 06:00",1325,1511,693,992,1039,2490,701,313,6377,628,1563,17632
"08/04/2024 07:00",1380,1534,707,993,1061,2569,715,325,6527,636,1590,18037
"08/04/2024 08:00",1444,1569,737,1030,1123,2763,738,345,6766,641,1664,18820
"08/04/2024 09:00",1498,1614,775,1087,1186,2980,765,369,7057,652,1752,19735
"08/04/2024 10:00",1563,1684,819,1161,1259,3203,786,399,7365,659,1844,20742
"08/04/2024 11:00",1623,1770,862,1248,1337,3425,801,421,7636,666,1941,21730
"08/04/2024 12:00",1688,1856,896,1309,1410,3614,820,439,7824,669,2022,22547
"08/04/2024 13:00",1757,1925,923,1370,1483,3748,828,453,7942,673,2094,23196
"08/04/2024 14:00",1794,2010,943,1422,1522,3821,845,468,8029,672,2153,23679
"08/04/2024 15:00",1838,2083,965,1463,1578,3909,873,476,8084,676,2205,24150
"08/04/2024 16:00",1893,2154,972,1505,1626,3970,923,479,8170,682,2262,24636
"08/04/2024 17:00",1960,2249,991,1555,1686,4025,976,486,8234,694,2306,25162
"08/04/2024 18:00",1977,2297,986,1583,1692,3984,1018,481,8194,700,2311,25223
"08/04/2024 19:00",1965,2295,973,1604,1661,3867,1061,460,8120,702,2274,24982
"08/04/2024 20:00",1952,2261,976,1582,1631,3811,1085,449,8147,697,2224,24815
"08/04/2024 21:00",1869,2147,943,1518,1544,3623,1029,427,8064,683,2169,24016
"08/04/2024 22:00",1731,1978,890,1401,1429,3367,945,398,7839,664,2051,22693
"08/04/2024 23:00",1607,1843,832,1293,1315,3102,869,366,7532,651,1941,21351
"08/05/2024 00:00",1502,1773,781,1212,1202,2823,799,351,7037,633,1873,19986
"08/05/2024 01:00",1436,1694,744,1146,1124,2649,762,330,6787,626,1804,19102
"08/05/2024 02:00",1398,1637,709,1101,1071,2534,735,312,6598,622,1743,18460
"08/05/2024 03:00",1374,1607,687,1069,1038,2467,718,298,6466,618,1711,18053
"08/05/2024 04:00",1376,1596,680,1065,1025,2464,721,295,6438,620,1706,17986
"08/05/2024 05:00",1411,1645,696,1095,1037,2520,752,301,6609,625,1740,18431
"08/05/2024 06:00",1467,1734,730,1128,1063,2603,789,314,6977,637,1798,19240
"08/05/2024 07:00",1543,1799,785,1180,1111,2814,801,339,7474,648,1900,20394
"08/05/2024 08:00",1587,1834,833,1247,1157,3044,809,361,7904,656,1998,21430
"08/05/2024 09:00",1630,1866,870,1301,1206,3221,830,376,8235,659,2077,22271
"08/05/2024 10:00",1684,1940,915,1379,1296,3428,864,401,8521,661,2158,23247
"08/05/2024 11:00",1744,2028,962,1443,1398,3680,895,433,8794,665,2223,24265
"08/05/2024 12:00",1804,2113,1011,1504,1506,3918,925,474,9043,667,2284,25249
"08/05/2024 13:00",1877,2182,1063,1565,1602,4149,955,506,9257,672,2340,26168
"08/05/2024 14:00",1918,2225,1101,1584,1686,4329,989,528,9378,674,2357,26769
"08/05/2024 15:00",1962,2261,1135,1605,1774,4443,1008,547,9499,675,2343,27252
"08/05/2024 16:00",2005,2296,1159,1620,1862,4549,1033,557,9600,679,2340,27700
"08/05/2024 17:00",2065,2339,1187,1632,1935,4643,1054,566,9588,688,2345,28042
"08/05/2024 18:00",2079,2367,1165,1633,1949,4582,1077,562,9288,690,2327,27719
"08/05/2024 19:00",2053,2344,1136,1600,1895,4370,1093,542,9056,692,2272,27053
"08/05/2024 20:00",2022,2294,1106,1563,1834,4221,1100,516,8949,689,2246,26540
"08/05/2024 21:00",1917,2185,1052,1497,1708,3970,1036,485,8729,672,2198,25449
"08/05/2024 22:00",1773,2018,979,1382,1556,3648,949,449,8300,651,2073,23778
"08/05/2024 23:00",1640,1876,914,1279,1420,3332,874,407,7865,638,1961,22206
"08/06/2024 00:00",1514,1769,846,1175,1263,2986,802,382,7362,629,1840,20568
"08/06/2024 01:00",1445,1687,803,1112,1177,2791,765,356,7035,623,1765,19559
"08/06/2024 02:00",1404,1632,760,1070,1117,2656,739,337,6792,618,1703,18828
"08/06/2024 03:00",1379,1602,733,1041,1077,2571,721,321,6614,617,1671,18347
"08/06/2024 04:00",1377,1594,718,1036,1058,2550,723,314,6538,619,1662,18189
"08/06/2024 05:00",1407,1637,728,1063,1066,2590,753,320,6681,623,1698,18566
"08/06/2024 06:00",1454,1721,761,1105,1089,2661,789,331,7075,631,1753,19370
"08/06/2024 07:00",1502,1764,810,1140,1126,2829,797,350,7544,637,1823,20322
"08/06/2024 08:00",1511,1768,846,1164,1158,3038,794,366,7927,639,1878,21089
"08/06/2024 09:00",1507,1754,875,1183,1180,3209,793,379,8197,642,1918,21637
"08/06/2024 10:00",1522,1778,911,1228,1223,3411,806,396,8417,644,1959,22295
"08/06/2024 11:00",1527,1816,945,1247,1278,3620,820,414,8624,641,1980,22912
"08/06/2024 12:00",1539,1855,979,1257,1345,3813,834,439,8815,645,2001,23522
"08/06/2024 13:00",1558,1893,1009,1281,1400,3981,853,454,8942,647,2035,24053
"08/06/2024 14:00",1577,1898,1023,1285,1437,4088,869,462,8973,650,2044,24306
"08/06/2024 15:00",1598,1919,1030,1290,1485,4150,880,465,8984,651,2030,24482
"08/06/2024 16:00",1630,1939,1028,1295,1527,4188,902,462,8976,657,2035,24639
"08/06/2024 17:00",1680,1977,1036,1303,1566,4192,924,465,8917,669,2040,24769
"08/06/2024 18:00",1697,1998,1011,1306,1565,4088,940,460,8610,671,2022,24368
"08/06/2024 19:00",1686,1990,981,1301,1524,3886,950,442,8328,671,1989,23748
"08/06/2024 20:00",1685,1964,955,1295,1497,3765,961,424,8193,668,1977,23384
"08/06/2024 21:00",1608,1887,908,1251,1408,3529,910,403,7951,655,1939,22449
"08/06/2024 22:00",1503,1761,848,1164,1295,3244,836,374,7547,636,1832,21040
"08/06/2024 23:00",1404,1653,791,1089,1187,2966,774,339,7145,624,1740,19712
"08/07/2024 00:00",1303,1566,726,1019,1062,2675,713,318,6647,613,1670,18312
"08/07/2024 01:00",1249,1499,686,971,994,2489,682,298,6323,606,1616,17413
"08/07/2024 02:00",1221,1457,650,942,950,2358,660,283,6086,600,1567,16774
"08/07/2024 03:00",1205,1436,626,923,924,2274,645,271,5931,600,1544,16379
"08/07/2024 04:00",1210,1426,617,924,915,2251,649,268,5880,603,1542,16285
"08/07/2024 05:00",1247,1469,629,952,933,2292,682,276,6042,611,1579,16712
"08/07/2024 06:00",1293,1544,665,986,964,2356,720,292,6422,616,1629,17487
"08/07/2024 07:00",1348,1598,705,1016,1005,2495,727,309,6843,622,1703,18371
"08/07/2024 08:00",1372,1602,731,1027,1041,2665,713,322,7142,623,1756,18994
"08/07/2024 09:00",1375,1582,747,1032,1061,2788,702,327,7340,624,1788,19366
"08/07/2024 10:00",1391,1591,770,1058,1087,2919,707,336,7481,626,1825,19791
"08/07/2024 11:00",1398,1609,794,1076,1121,3082,705,350,7673,625,1846,20279
"08/07/2024 12:00",1422,1630,823,1099,1174,3251,708,371,7846,627,1880,20831
"08/07/2024 13:00",1463,1663,856,1138,1246,3442,718,390,8007,628,1928,21479
"08/07/2024 14:00",1492,1681,883,1158,1294,3601,730,405,8116,631,1944,21935
"08/07/2024 15:00",1523,1716,907,1174,1349,3723,730,420,8192,634,1938,22306
"08/07/2024 16:00",1560,1752,919,1196,1401,3807,749,426,8249,641,1955,22655
"08/07/2024 17:00",1611,1808,926,1220,1449,3833,786,431,8195,649,1976,22884
"08/07/2024 18:00",1629,1858,898,1259,1454,3724,830,424,7871,654,1979,22580
"08/07/2024 19:00",1625,1879,869,1278,1426,3526,880,409,7584,657,1958,22091
"08/07/2024 20:00",1635,1878,849,1283,1407,3419,919,394,7445,658,1946,21833
"08/07/2024 21:00",1572,1808,808,1240,1326,3226,877,376,7221,646,1912,21012
"08/07/2024 22:00",1465,1688,753,1152,1225,2978,808,350,6872,626,1806,19723
"08/07/2024 23:00",1366,1584,703,1076,1126,2726,744,316,6523,614,1715,18493
"08/08/2024 00:00",1275,1503,645,1010,1003,2435,684,294,6077,604,1644,17174
"08/08/2024 01:00",1222,1443,610,964,938,2264,657,276,5787,597,1592,16350
"08/08/2024 02:00",1190,1403,579,935,896,2153,638,262,5574,593,1550,15773
"08/08/2024 03:00",1174,1387,560,915,873,2087,626,250,5428,593,1531,15424
"08/08/2024 04:00",1181,1392,554,917,867,2083,632,249,5385,596,1535,15391
"08/08/2024 05:00",1218,1443,569,943,884,2143,664,258,5548,601,1574,15845
"08/08/2024 06:00",1256,1515,603,965,907,2215,686,272,5916,605,1622,16562
"08/08/2024 07:00",1298,1548,640,983,936,2350,668,288,6331,606,1691,17339
"08/08/2024 08:00",1311,1547,669,998,954,2498,635,302,6640,603,1744,17901
"08/08/2024 09:00",1304,1532,685,1018,955,2592,617,307,6855,604,1773,18242
"08/08/2024 10:00",1312,1547,700,1048,972,2693,620,312,7001,607,1805,18617
"08/08/2024 11:00",1320,1574,720,1073,1007,2817,630,324,7158,609,1833,19065
"08/08/2024 12:00",1341,1607,742,1104,1063,2960,651,343,7317,616,1873,19617
"08/08/2024 13:00",1385,1644,773,1154,1134,3120,675,359,7447,617,1926,20234
"08/08/2024 14:00",1420,1661,798,1180,1186,3256,702,370,7516,619,1947,20655
"08/08/2024 15:00",1454,1688,819,1197,1238,3357,724,384,7543,622,1938,20964
"08/08/2024 16:00",1491,1735,830,1217,1291,3422,763,390,7604,631,1961,21335
"08/08/2024 17:00",1552,1790,843,1236,1354,3453,802,396,7581,641,1979,21627
"08/08/2024 18:00",1586,1843,830,1254,1377,3393,838,397,7342,646,1973,21479
"08/08/2024 19:00",1593,1863,806,1263,1359,3247,878,385,7123,650,1940,21107
"08/08/2024 20:00",1601,1860,792,1262,1350,3181,909,373,7023,651,1934,20936
"08/08/2024 21:00",1537,1788,760,1214,1274,3000,867,358,6834,638,1898,20168
"08/08/2024 22:00",1434,1671,715,1131,1178,2778,802,333,6514,622,1795,18973
"08/08/2024 23:00",1342,1573,673,1063,1090,2561,743,305,6212,610,1707,17879
