"Time Stamp","Capitl","Centrl","Dunwod","Genese","Hud Vl","Longil","Mhk Vl","Millwd","N.Y.C.","North","West","NYISO"
"02/11/2024 00:00",1057,1434,504,888,869,1737,688,242,4439,641,1507,14006
"02/11/2024 01:00",1035,1415,486,873,842,1664,672,232,4265,635,1482,13601
"02/11/2024 02:00",1021,1403,476,863,824,1615,663,228,4138,635,1465,13331
"02/11/2024 03:00",1018,1405,470,861,820,1589,664,226,4069,637,1461,13220
"02/11/2024 04:00",1024,1413,469,869,824,1596,672,228,4059,636,1471,13261
"02/11/2024 05:00",1049,1449,479,891,841,1634,696,238,4115,643,1492,13527
"02/11/2024 06:00",1087,1509,496,931,879,1699,732,251,4229,650,1526,13989
"02/11/2024 07:00",1135,1565,507,963,907,1740,768,264,4357,668,1561,14435
"02/11/2024 08:00",1174,1591,518,979,923,1775,786,277,4520,683,1583,14809
"02/11/2024 09:00",1180,1593,530,974,929,1818,795,287,4695,685,1588,15074
"02/11/2024 10:00",1176,1588,532,963,922,1828,785,289,4849,687,1577,15196
"02/11/2024 11:00",1170,1576,537,961,900,1853,787,288,4958,685,1574,15289
"02/11/2024 12:00",1156,1546,541,960,879,1865,786,287,5021,684,1569,15294
"02/11/2024 13:00",1132,1531,547,960,863,1878,761,285,5049,677,1570,15253
"02/11/2024 14:00",1133,1532,552,958,873,1902,753,285,5054,676,1576,15294
"02/11/2024 15:00",1205,1573,565,990,940,1976,785,291,5094,682,1600,15701
"02/11/2024 16:00",1317,1683,583,1061,1047,2089,843,307,5160,696,1660,16446
"02/11/2024 17:00",1417,1805,622,1136,1154,2246,899,332,5299,716,1731,17357
"02/11/2024 18:00",1442,1858,645,1163,1189,2320,921,346,5390,720,1772,17766
"02/11/2024 19:00",1408,1824,638,1141,1159,2276,909,339,5349,712,1758,17513
"02/11/2024 20:00",1356,1778,628,1107,1118,2215,882,329,5267,705,1736,17121
"02/11/2024 21:00",1285,1715,604,1063,1069,2121,843,312,5128,690,1697,16527
"02/11/2024 22:00",1212,1644,572,1015,1009,2003,802,291,4918,676,1652,15794
"02/11/2024 23:00",1141,1578,536,966,950,1883,763,269,4665,665,1606,15022
"02/12/2024 00:00",1075,1494,499,919,890,1742,706,239,4403,648,1577,14192
"02/12/2024 01:00",1052,1463,481,905,867,1680,690,233,4255,643,1561,13830
"02/12/2024 02:00",1045,1455,469,898,858,1647,687,232,4160,643,1554,13648
"02/12/2024 03:00",1050,1462,466,903,860,1639,693,235,4120,644,1562,13634
"02/12/2024 04:00",1081,1506,474,930,883,1687,719,245,4182,646,1591,13944
"02/12/2024 05:00",1155,1623,506,996,934,1814,783,269,4427,664,1649,14820
"02/12/2024 06:00",1282,1810,570,1100,1023,2010,878,305,4905,698,1764,16345
"02/12/2024 07:00",1341,1894,616,1159,1045,2143,920,319,5351,718,1836,17342
"02/12/2024 08:00",1273,1856,620,1133,985,2132,902,318,5617,717,1834,17387
"02/12/2024 09:00",1171,1742,619,1068,904,2078,863,307,5764,711,1797,17024
"02/12/2024 10:00",1104,1666,609,1042,831,2015,834,296,5795,707,1770,16669
"02/12/2024 11:00",1096,1631,596,1028,801,1972,823,284,5814,700,1738,16483
"02/12/2024 12:00",1080,1595,588,1007,781,1926,799,277,5804,698,1717,16272
"02/12/2024 13:00",1071,1564,589,989,811,1936,783,276,5790,695,1714,16218
"02/12/2024 14:00",1091,1526,596,983,859,1970,787,277,5765,698,1720,16272
"02/12/2024 15:00",1177,1610,611,1011,948,2058,812,286,5781,703,1726,16723
"02/12/2024 16:00",1321,1758,634,1096,1054,2198,883,306,5857,716,1786,17609
"02/12/2024 17:00",1441,1889,670,1186,1153,2387,947,334,5962,734,1861,18564
"02/12/2024 18:00",1477,1947,686,1224,1198,2488,974,356,5941,740,1909,18940
"02/12/2024 19:00",1451,1913,674,1209,1184,2439,963,352,5809,732,1904,18630
"02/12/2024 20:00",1403,1843,649,1172,1151,2353,933,338,5614,723,1869,18048
