"Time Stamp","Capitl","Centrl","Dunwod","Genese","Hud Vl","Longil","Mhk Vl","Millwd","N.Y.C.","North","West","NYISO"
"11/25/2023 00:00",1137,1505,521,914,953,1890,724,278,4566,683,1513,14684
"11/25/2023 01:00",1117,1480,499,893,920,1812,695,276,4406,679,1481,14258
"11/25/2023 02:00",1107,1470,488,883,909,1771,683,276,4302,677,1464,14030
"11/25/2023 03:00",1102,1469,481,879,914,1751,681,276,4242,677,1456,13928
"11/25/2023 04:00",1125,1488,479,885,923,1762,689,279,4231,675,1462,13998
"11/25/2023 05:00",1158,1522,489,910,946,1809,713,285,4296,688,1482,14298
"11/25/2023 06:00",1191,1573,502,943,979,1887,747,299,4408,697,1523,14749
"11/25/2023 07:00",1205,1598,519,971,976,1921,771,315,4561,712,1565,15114
"11/25/2023 08:00",1159,1566,544,951,942,1940,752,318,4774,716,1580,15242
"11/25/2023 09:00",1098,1516,556,908,877,1923,725,313,4962,711,1571,15160
"11/25/2023 10:00",1067,1465,561,902,842,1907,711,306,5089,701,1557,15108
"11/25/2023 11:00",1063,1446,563,885,828,1890,712,307,5148,693,1547,15082
"11/25/2023 12:00",1087,1411,567,869,826,1920,688,303,5173,682,1528,15054
"11/25/2023 13:00",1112,1456,569,882,870,1943,698,304,5147,677,1528,15186
"11/25/2023 14:00",1167,1485,572,903,917,1988,729,307,5143,685,1537,15433
"11/25/2023 15:00",1253,1558,584,966,989,2083,792,312,5171,696,1584,15988
"11/25/2023 16:00",1373,1676,613,1064,1092,2262,862,333,5287,721,1649,16932
"11/25/2023 17:00",1434,1779,654,1133,1168,2431,928,355,5440,735,1732,17789
"11/25/2023 18:00",1411,1764,650,1118,1163,2417,918,355,5436,730,1722,17684
"11/25/2023 19:00",1381,1759,644,1098,1148,2384,903,347,5355,722,1701,17442
"11/25/2023 20:00",1350,1742,640,1079,1134,2342,881,336,5261,713,1687,17165
"11/25/2023 21:00",1294,1683,623,1039,1103,2255,837,326,5143,698,1649,16650
"11/25/2023 22:00",1222,1620,601,993,1064,2151,791,311,4989,685,1598,16025
"11/25/2023 23:00",1168,1579,569,954,1016,2038,748,298,4803,674,1541,15388
"11/26/2023 00:00",1151,1536,531,926,961,1916,731,304,4639,671,1506,14872
"11/26/2023 01:00",1134,1507,502,903,927,1823,710,301,4440,668,1477,14392
"11/26/2023 02:00",1125,1499,489,894,912,1773,700,301,4325,665,1464,14147
"11/26/2023 03:00",1118,1502,482,889,915,1748,698,301,4259,663,1458,14033
"11/26/2023 04:00",1134,1517,477,893,921,1749,706,302,4240,664,1462,14065
"11/26/2023 05:00",1160,1546,485,912,938,1781,724,304,4292,672,1476,14290
"11/26/2023 06:00",1190,1592,500,939,972,1839,755,315,4374,680,1512,14668
"11/26/2023 07:00",1219,1600,516,955,979,1879,783,326,4516,696,1543,15012
"11/26/2023 08:00",1210,1543,534,905,953,1917,765,327,4706,705,1541,15106
"11/26/2023 09:00",1166,1496,544,855,895,1897,727,321,4887,706,1528,15022
"11/26/2023 10:00",1142,1468,548,876,863,1901,705,314,5024,703,1523,15067
"11/26/2023 11:00",1130,1494,546,895,859,1911,706,312,5098,694,1524,15169
"11/26/2023 12:00",1149,1520,553,917,865,1942,706,309,5151,689,1532,15333
"11/26/2023 13:00",1183,1599,562,949,917,1976,730,313,5175,690,1550,15644
"11/26/2023 14:00",1230,1631,571,978,971,2028,766,321,5197,695,1566,15954
"11/26/2023 15:00",1304,1677,583,1023,1033,2095,818,323,5241,709,1599,16405
"11/26/2023 16:00",1410,1759,609,1107,1123,2246,877,342,5365,727,1659,17224
"11/26/2023 17:00",1467,1846,650,1168,1191,2393,933,360,5518,736,1735,17997
"11/26/2023 18:00",1439,1821,648,1148,1172,2351,923,359,5479,732,1715,17787
"11/26/2023 19:00",1401,1797,646,1124,1148,2324,906,351,5418,726,1691,17532
"11/26/2023 20:00",1357,1760,640,1100,1120,2258,878,335,5315,714,1674,17151
"11/26/2023 21:00",1269,1666,604,1040,1062,2111,814,316,5123,696,1613,16314
"11/26/2023 22:00",1180,1582,564,982,1002,1959,760,294,4871,681,1556,15431
"11/26/2023 23:00",1121,1534,519,938,943,1823,711,276,4592,671,1509,14637
"11/27/2023 00:00",1099,1489,502,906,888,1697,681,254,4376,651,1482,14025
"11/27/2023 01:00",1088,1468,486,888,861,1632,664,247,4230,642,1463,13669
"11/27/2023 02:00",1083,1447,471,881,848,1591,653,244,4133,638,1459,13448
"11/27/2023 03:00",1080,1458,463,884,848,1576,653,242,4091,638,1465,13398
"11/27/2023 04:00",1107,1500,465,909,867,1612,673,250,4141,646,1495,13665
"11/27/2023 05:00",1178,1595,497,976,920,1728,727,265,4369,660,1567,14482
"11/27/2023 06:00",1291,1758,557,1078,1008,1912,823,301,4828,687,1684,15927
"11/27/2023 07:00",1355,1838,601,1152,1052,2029,867,314,5258,710,1781,16957
"11/27/2023 08:00",1350,1824,611,1148,1030,2025,858,310,5532,712,1800,17200
"11/27/2023 09:00",1311,1787,612,1118,980,1943,836,301,5668,713,1797,17066
"11/27/2023 10:00",1288,1767,616,1115,947,1889,824,294,5714,711,1804,16969
"11/27/2023 11:00",1274,1758,612,1106,934,1871,814,294,5760,711,1805,16939
"11/27/2023 12:00",1262,1757,614,1107,924,1904,802,298,5782,708,1811,16969
"11/27/2023 13:00",1254,1764,615,1117,947,1942,804,296,5795,707,1829,17070
"11/27/2023 14:00",1276,1789,621,1120,992,2030,813,298,5823,705,1826,17293
"11/27/2023 15:00",1347,1854,639,1164,1054,2150,847,307,5872,714,1841,17789
"11/27/2023 16:00",1449,1949,666,1230,1136,2337,906,329,5998,734,1894,18628
"11/27/2023 17:00",1536,2028,710,1290,1229,2533,958,363,6145,746,1976,19514
"11/27/2023 18:00",1525,2013,715,1285,1238,2541,961,372,6042,740,1982,19414
"11/27/2023 19:00",1496,1966,698,1261,1215,2483,948,364,5895,732,1962,19020
"11/27/2023 20:00",1442,1895,672,1224,1186,2406,926,352,5714,723,1922,18462
"11/27/2023 21:00",1349,1785,640,1149,1121,2253,868,332,5474,704,1835,17510
"11/27/2023 22:00",1258,1686,593,1075,1047,2083,815,306,5164,684,1759,16470
"11/27/2023 23:00",1197,1627,550,1024,981,1927,776,284,4843,667,1686,15562
"11/28/2023 00:00",1143,1596,523,989,932,1820,739,271,4547,656,1592,14808
"11/28/2023 01:00",1132,1575,510,968,907,1749,721,265,4372,652,1560,14411
"11/28/2023 02:00",1128,1546,496,955,899,1709,708,264,4277,653,1549,14184
"11/28/2023 03:00",1126,1558,490,955,902,1702,708,265,4242,657,1550,14155
"11/28/2023 04:00",1159,1602,495,979,925,1753,729,274,4300,664,1575,14455
"11/28/2023 05:00",1235,1698,527,1039,980,1883,786,290,4529,681,1641,15289
"11/28/2023 06:00",1355,1872,591,1139,1069,2071,884,321,4997,713,1749,16761
"11/28/2023 07:00",1412,1943,635,1208,1101,2160,928,336,5418,731,1843,17715
"11/28/2023 08:00",1385,1909,647,1196,1064,2135,911,331,5705,725,1854,17862
"11/28/2023 09:00",1319,1863,645,1166,997,2064,882,320,5850,725,1857,17688
"11/28/2023 10:00",1286,1846,648,1167,960,2016,871,312,5899,721,1874,17600
"11/28/2023 11:00",1285,1845,641,1166,949,1994,868,311,5941,721,1878,17599
"11/28/2023 12:00",1284,1849,641,1168,944,2019,862,313,5966,720,1883,17649
"11/28/2023 13:00",1275,1867,643,1180,970,2053,862,313,5990,721,1897,17771
"11/28/2023 14:00",1312,1884,651,1183,1022,2152,867,315,6029,724,1884,18023
"11/28/2023 15:00",1387,1934,672,1216,1098,2277,894,326,6084,733,1879,18500
"11/28/2023 16:00",1490,2017,698,1266,1182,2463,952,346,6196,757,1926,19293
"11/28/2023 17:00",1579,2094,743,1322,1269,2651,1006,380,6347,772,2018,20181
"11/28/2023 18:00",1570,2084,750,1315,1279,2666,1014,391,6249,765,2021,20104
"11/28/2023 19:00",1544,2044,734,1294,1262,2618,1002,382,6100,765,2002,19747
