"Time Stamp","Capitl","Centrl","Dunwod","Genese","Hud Vl","Longil","Mhk Vl","Millwd","N.Y.C.","North","West","NYISO"
"11/16/2023 00:00",1114,1399,493,903,902,1686,709,246,4361,619,1465,13897
"11/16/2023 01:00",1101,1383,480,882,879,1620,690,241,4182,617,1442,13517
"11/16/2023 02:00",1098,1371,468,871,869,1588,683,238,4075,615,1429,13305
"11/16/2023 03:00",1101,1369,462,871,869,1576,687,239,4031,615,1426,13246
"11/16/2023 04:00",1128,1400,466,892,883,1611,710,247,4079,623,1450,13489
"11/16/2023 05:00",1208,1505,496,956,935,1736,767,270,4320,638,1516,14347
"11/16/2023 06:00",1335,1673,552,1059,1024,1907,857,300,4799,663,1644,15813
"11/16/2023 07:00",1352,1716,586,1091,1016,1960,863,307,5232,676,1699,16498
"11/16/2023 08:00",1238,1641,588,1042,913,1854,784,293,5435,662,1669,16119
"11/16/2023 09:00",1127,1588,581,980,800,1731,730,280,5529,653,1614,15613
"11/16/2023 10:00",1086,1520,569,951,757,1649,680,266,5520,653,1602,15253
"11/16/2023 11:00",1043,1451,561,929,723,1626,657,258,5517,648,1590,15003
"11/16/2023 12:00",982,1428,557,914,727,1647,630,252,5528,640,1577,14882
"11/16/2023 13:00",999,1453,563,924,759,1716,617,253,5564,637,1597,15082
"11/16/2023 14:00",1083,1477,570,951,845,1829,654,260,5565,639,1601,15474
"11/16/2023 15:00",1212,1567,591,1018,959,1951,743,273,5624,649,1618,16205
"11/16/2023 16:00",1335,1686,618,1096,1076,2139,814,294,5766,668,1663,17155
"11/16/2023 17:00",1425,1784,656,1169,1159,2311,868,324,5897,684,1753,18030
"11/16/2023 18:00",1428,1770,661,1164,1162,2328,878,333,5781,683,1753,17941
"11/16/2023 19:00",1392,1725,646,1135,1138,2287,869,328,5611,679,1735,17545
"11/16/2023 20:00",1343,1682,626,1094,1109,2217,842,319,5433,668,1698,17031
"11/16/2023 21:00",1265,1586,595,1028,1056,2086,793,299,5220,652,1622,16202
"11/16/2023 22:00",1183,1491,555,960,989,1935,748,276,4929,635,1549,15250
"11/16/2023 23:00",1137,1429,511,913,923,1776,704,252,4605,624,1475,14349
"11/17/2023 00:00",1116,1373,477,888,870,1650,698,236,4320,621,1446,13695
"11/17/2023 01:00",1104,1361,461,867,846,1576,684,230,4136,617,1419,13301
"11/17/2023 02:00",1099,1341,448,851,833,1534,679,227,4029,612,1398,13051
"11/17/2023 03:00",1098,1332,441,847,831,1518,684,228,3977,614,1390,12960
"11/17/2023 04:00",1123,1356,447,863,844,1552,698,237,4019,618,1408,13165
"11/17/2023 05:00",1192,1445,475,918,887,1667,734,258,4248,630,1466,13920
