"Time Stamp","Capitl","Centrl","Dunwod","Genese","Hud Vl","Longil","Mhk Vl","Millwd","N.Y.C.","North","West","NYISO"
"02/05/2024 00:00",1210,1605,542,960,1011,1911,768,295,4763,690,1604,15359
"02/05/2024 01:00",1194,1575,528,944,994,1855,757,291,4618,687,1595,15038
"02/05/2024 02:00",1189,1571,520,938,987,1822,753,288,4529,686,1588,14871
"02/05/2024 03:00",1198,1588,518,944,994,1817,763,289,4501,688,1593,14893
"02/05/2024 04:00",1226,1624,523,971,1012,1868,790,296,4566,693,1625,15194
"02/05/2024 05:00",1293,1733,555,1034,1063,2004,858,320,4819,710,1686,16075
"02/05/2024 06:00",1400,1897,617,1125,1153,2207,958,352,5271,748,1795,17523
"02/05/2024 07:00",1452,1974,656,1187,1157,2273,1003,360,5688,766,1870,18386
"02/05/2024 08:00",1384,1929,655,1187,1070,2161,964,344,5910,762,1895,18261
"02/05/2024 09:00",1255,1817,636,1155,945,2025,880,321,5991,750,1891,17666
"02/05/2024 10:00",1137,1692,624,1111,851,1914,805,306,5995,738,1853,17026
"02/05/2024 11:00",1068,1572,609,1059,793,1869,736,296,6002,728,1811,16543
"02/05/2024 12:00",1034,1483,606,1009,767,1867,689,290,5971,719,1762,16197
"02/05/2024 13:00",1050,1452,608,969,792,1875,666,292,5948,717,1741,16110
"02/05/2024 14:00",1117,1501,613,975,845,1943,703,297,5945,722,1766,16427
"02/05/2024 15:00",1260,1651,634,1040,982,2084,783,312,5979,735,1790,17250
"02/05/2024 16:00",1398,1832,659,1133,1133,2255,894,334,6046,752,1823,18259
"02/05/2024 17:00",1522,1989,706,1233,1258,2502,988,371,6208,774,1905,19456
"02/05/2024 18:00",1557,2040,726,1266,1298,2599,1006,390,6201,778,1956,19817
"02/05/2024 19:00",1527,2015,716,1244,1285,2558,997,387,6097,769,1940,19535
"02/05/2024 20:00",1485,1951,693,1200,1252,2481,968,378,5935,759,1900,19002
"02/05/2024 21:00",1413,1877,662,1149,1201,2347,921,362,5733,743,1844,18252
"02/05/2024 22:00",1339,1778,618,1083,1136,2183,863,337,5426,725,1778,17266
"02/05/2024 23:00",1276,1708,575,1031,1079,2035,823,312,5107,712,1715,16373
"02/06/2024 00:00",1262,1663,552,1008,1038,1958,804,310,4875,702,1663,15835
"02/06/2024 01:00",1244,1632,540,989,1021,1901,791,306,4710,700,1648,15482
"02/06/2024 02:00",1237,1627,532,977,1014,1866,786,303,4615,693,1637,15287
"02/06/2024 03:00",1245,1642,530,981,1018,1859,792,304,4585,697,1638,15291
"02/06/2024 04:00",1271,1674,537,1005,1034,1904,817,310,4638,702,1663,15555
"02/06/2024 05:00",1333,1780,568,1061,1085,2034,880,333,4879,718,1720,16391
"02/06/2024 06:00",1434,1942,632,1145,1170,2223,974,360,5331,758,1821,17790
"02/06/2024 07:00",1480,2008,670,1194,1170,2289,1004,368,5744,774,1883,18584
"02/06/2024 08:00",1404,1912,668,1161,1080,2181,940,353,5962,768,1894,18323
