"Time Stamp","Capitl","Centrl","Dunwod","Genese","Hud Vl","Longil","Mhk Vl","Millwd","N.Y.C.","North","West","NYISO"
"12/19/2024 00:00",1164,1544,542,973,944,1806,783,255,4570,640,1692,14913
"12/19/2024 01:00",1133,1510,524,954,913,1719,763,248,4389,640,1660,14453
"12/19/2024 02:00",1120,1490,508,944,897,1668,754,241,4272,640,1641,14175
"12/19/2024 03:00",1119,1497,498,944,892,1650,758,240,4210,642,1639,14089
"12/19/2024 04:00",1148,1541,504,969,909,1685,775,245,4250,647,1660,14333
"12/19/2024 05:00",1216,1631,534,1027,961,1799,831,267,4481,659,1718,15124
"12/19/2024 06:00",1351,1780,595,1121,1050,1996,915,303,4950,683,1832,16576
"12/19/2024 07:00",1423,1881,642,1191,1103,2122,958,318,5395,700,1928,17661
"12/19/2024 08:00",1358,1872,642,1195,1061,2070,946,312,5618,698,1942,17714
"12/19/2024 09:00",1236,1802,636,1169,955,1970,906,299,5725,697,1935,17330
"12/19/2024 10:00",1204,1748,621,1148,909,1884,883,290,5729,694,1923,17033
"12/19/2024 11:00",1198,1733,619,1133,884,1847,864,282,5754,692,1914,16920
"12/19/2024 12:00",1199,1736,619,1122,872,1864,851,278,5774,687,1884,16886
"12/19/2024 13:00",1251,1754,628,1139,919,1934,858,284,5801,689,1907,17164
"12/19/2024 14:00",1317,1791,641,1158,1004,2033,891,293,5834,696,1916,17574
"12/19/2024 15:00",1398,1862,661,1212,1095,2172,940,314,5923,709,1932,18218
"12/19/2024 16:00",1510,1955,701,1268,1210,2400,1002,343,6098,728,1990,19205
"12/19/2024 17:00",1576,2022,737,1305,1284,2572,1038,368,6207,741,2060,19910
"12/19/2024 18:00",1574,2006,738,1288,1289,2596,1039,378,6089,738,2049,19784
"12/19/2024 19:00",1552,1976,725,1267,1272,2564,1033,372,5953,738,2028,19480
"12/19/2024 20:00",1518,1938,707,1238,1249,2505,1014,363,5773,731,2006,19042
"12/19/2024 21:00",1449,1873,684,1190,1203,2403,978,349,5592,715,1958,18394
"12/19/2024 22:00",1356,1772,644,1117,1131,2247,926,324,5317,701,1878,17413
"12/19/2024 23:00",1274,1694,598,1057,1057,2081,876,300,5003,690,1792,16422
"12/20/2024 00:00",1226,1623,557,1015,998,1926,817,284,4722,693,1726,15587
"12/20/2024 01:00",1195,1586,539,994,966,1833,797,275,4543,691,1689,15108
"12/20/2024 02:00",1184,1565,524,982,947,1774,788,268,4424,689,1671,14816
"12/20/2024 03:00",1182,1568,513,978,943,1756,790,265,4362,687,1664,14708
"12/20/2024 04:00",1206,1599,519,997,957,1786,805,270,4394,690,1675,14898
"12/20/2024 05:00",1265,1675,547,1048,999,1891,856,287,4602,701,1721,15592
"12/20/2024 06:00",1381,1808,603,1130,1072,2064,925,315,4996,715,1816,16825
"12/20/2024 07:00",1460,1910,652,1200,1133,2204,971,333,5412,731,1903,17909
"12/20/2024 08:00",1477,1930,671,1222,1172,2259,982,342,5690,734,1931,18410
"12/20/2024 09:00",1438,1900,681,1215,1172,2262,963,345,5874,734,1936,18520
"12/20/2024 10:00",1414,1858,682,1201,1169,2246,953,349,5950,730,1930,18482
"12/20/2024 11:00",1397,1849,686,1190,1157,2244,935,344,5997,727,1926,18452
"12/20/2024 12:00",1385,1842,681,1174,1136,2220,920,341,6007,727,1889,18322
"12/20/2024 13:00",1409,1853,679,1181,1139,2234,919,341,6002,727,1900,18384
"12/20/2024 14:00",1435,1866,682,1182,1160,2268,934,340,5995,727,1898,18487
"12/20/2024 15:00",1472,1895,691,1210,1189,2340,952,349,6035,729,1909,18771
"12/20/2024 16:00",1548,1953,723,1252,1251,2508,992,369,6165,741,1953,19455
"12/20/2024 17:00",1582,1984,744,1277,1292,2614,1012,386,6212,747,2006,19856
"12/20/2024 18:00",1560,1946,741,1249,1278,2606,1002,388,6065,741,1988,19564
