"Time Stamp","Capitl","Centrl","Dunwod","Genese","Hud Vl","Longil","Mhk Vl","Millwd","N.Y.C.","North","West","NYISO"
"05/30/2024 00:00",1085,1273,524,859,844,1916,586,226,4836,575,1450,14174
"05/30/2024 01:00",1054,1228,498,833,799,1806,563,211,4593,572,1412,13569
"05/30/2024 02:00",1031,1207,478,815,769,1737,553,205,4428,571,1386,13180
"05/30/2024 03:00",1019,1213,462,806,754,1695,549,201,4326,574,1375,12974
"05/30/2024 04:00",1031,1237,460,818,752,1702,564,201,4319,578,1383,13045
"05/30/2024 05:00",1069,1301,478,850,779,1758,606,215,4487,590,1423,13556
"05/30/2024 06:00",1121,1369,522,885,829,1876,636,239,4930,606,1486,14499
"05/30/2024 07:00",1162,1366,573,886,869,2024,600,260,5398,611,1553,15302
"05/30/2024 08:00",1115,1291,592,850,855,2106,530,264,5694,603,1567,15467
"05/30/2024 09:00",1047,1210,599,822,814,2135,465,263,5843,597,1543,15338
"05/30/2024 10:00",1020,1171,601,785,781,2127,430,264,5876,592,1535,15182
"05/30/2024 11:00",988,1169,604,755,760,2139,409,267,5935,587,1532,15145
"05/30/2024 12:00",990,1175,603,743,761,2140,412,268,5956,587,1536,15171
"05/30/2024 13:00",999,1184,610,745,772,2172,423,273,5980,590,1545,15293
"05/30/2024 14:00",1019,1182,617,741,793,2197,427,276,6005,591,1526,15374
"05/30/2024 15:00",1081,1186,636,750,853,2259,440,288,6073,596,1531,15693
"05/30/2024 16:00",1153,1253,656,784,952,2404,484,304,6170,608,1571,16339
"05/30/2024 17:00",1225,1341,672,844,1046,2517,551,321,6178,620,1632,16947
"05/30/2024 18:00",1298,1476,680,938,1119,2599,643,336,6011,627,1687,17414
"05/30/2024 19:00",1322,1587,647,1024,1111,2528,717,319,5792,632,1702,17381
"05/30/2024 20:00",1314,1608,625,1029,1089,2442,752,306,5587,634,1679,17065
"05/30/2024 21:00",1288,1568,607,1015,1049,2350,742,296,5424,626,1658,16623
"05/30/2024 22:00",1198,1472,569,954,967,2161,692,269,5162,603,1593,15640
"05/30/2024 23:00",1101,1370,523,893,880,1943,630,234,4826,588,1514,14502
"05/31/2024 00:00",1040,1272,496,844,810,1796,569,207,4547,579,1439,13599
"05/31/2024 01:00",1015,1223,469,820,768,1692,546,195,4325,574,1402,13029
"05/31/2024 02:00",995,1201,449,804,743,1625,535,189,4167,569,1380,12657
"05/31/2024 03:00",984,1200,436,794,730,1590,532,185,4062,568,1369,12450
"05/31/2024 04:00",994,1226,435,804,733,1604,548,186,4046,574,1379,12529
"05/31/2024 05:00",1020,1282,443,828,747,1641,584,193,4196,584,1413,12931
"05/31/2024 06:00",1050,1349,481,847,766,1729,618,216,4597,603,1469,13725
