"Time Stamp","Capitl","Centrl","Dunwod","Genese","Hud Vl","Longil","Mhk Vl","Millwd","N.Y.C.","North","West","NYISO"
"06/19/2024 00:00",1587,1899,731,1358,1237,2448,877,340,6135,629,2072,19313
"06/19/2024 01:00",1495,1802,681,1280,1139,2277,827,316,5828,615,1974,18234
"06/19/2024 02:00",1432,1734,643,1222,1069,2164,793,297,5601,609,1909,17473
"06/19/2024 03:00",1393,1687,617,1186,1021,2090,777,286,5456,611,1875,16999
"06/19/2024 04:00",1387,1686,608,1182,999,2077,776,282,5420,613,1863,16893
"06/19/2024 05:00",1402,1713,620,1201,1006,2114,797,285,5577,617,1891,17223
"06/19/2024 06:00",1496,1810,675,1261,1063,2246,839,302,6088,640,1974,18394
"06/19/2024 07:00",1597,1903,738,1349,1135,2418,850,329,6680,667,2093,19759
"06/19/2024 08:00",1649,1961,778,1429,1182,2571,867,352,7133,672,2197,20791
"06/19/2024 09:00",1694,2031,813,1515,1206,2694,897,376,7457,681,2289,21653
"06/19/2024 10:00",1749,2106,858,1611,1270,2862,927,404,7719,695,2380,22581
"06/19/2024 11:00",1835,2195,913,1704,1406,3040,971,434,7983,705,2463,23649
"06/19/2024 12:00",1912,2288,964,1754,1512,3208,998,459,8169,712,2525,24501
"06/19/2024 13:00",2007,2342,1017,1809,1639,3407,1035,499,8318,714,2581,25368
"06/19/2024 14:00",2050,2369,1068,1829,1731,3577,1057,528,8429,715,2610,25963
"06/19/2024 15:00",2122,2381,1112,1847,1810,3753,1068,549,8535,717,2606,26500
"06/19/2024 16:00",2160,2430,1135,1864,1856,3904,1095,553,8618,722,2613,26950
"06/19/2024 17:00",2201,2499,1140,1881,1942,3938,1131,554,8563,719,2607,27175
"06/19/2024 18:00",2225,2546,1119,1876,1950,3851,1151,547,8233,730,2604,26832
"06/19/2024 19:00",2218,2563,1052,1870,1890,3678,1171,523,7835,731,2600,26131
"06/19/2024 20:00",2180,2500,1008,1837,1800,3485,1183,499,7587,721,2538,25338
"06/19/2024 21:00",2111,2416,970,1767,1700,3314,1161,472,7409,709,2483,24512
"06/19/2024 22:00",1953,2227,895,1633,1550,3029,1068,432,7078,679,2359,22903
"06/19/2024 23:00",1798,2055,811,1498,1400,2723,976,386,6644,658,2214,21163
"06/20/2024 00:00",1633,1891,757,1350,1253,2493,892,352,6257,642,2059,19579
"06/20/2024 01:00",1539,1790,708,1267,1159,2311,843,329,5948,630,1951,18475
"06/20/2024 02:00",1475,1715,670,1208,1090,2189,813,310,5719,627,1879,17695
"06/20/2024 03:00",1437,1671,644,1171,1043,2111,795,299,5570,631,1842,17214
"06/20/2024 04:00",1432,1669,633,1166,1019,2097,792,293,5530,631,1830,17092
"06/20/2024 05:00",1449,1712,644,1186,1027,2137,815,295,5680,637,1861,17443
"06/20/2024 06:00",1542,1825,692,1244,1082,2277,860,310,6189,663,1938,18622
"06/20/2024 07:00",1647,1928,756,1325,1161,2482,870,340,6784,687,2051,20031
"06/20/2024 08:00",1706,1986,804,1381,1216,2677,880,368,7271,691,2145,21125
"06/20/2024 09:00",1759,2054,848,1438,1252,2844,908,397,7635,692,2226,22053
"06/20/2024 10:00",1830,2130,897,1506,1327,3036,929,433,7935,703,2313,23039
"06/20/2024 11:00",1911,2223,960,1586,1467,3259,966,463,8228,711,2409,24183
"06/20/2024 12:00",1984,2309,1015,1641,1564,3480,990,497,8460,713,2467,25120
"06/20/2024 13:00",2064,2352,1068,1686,1670,3690,1020,534,8646,717,2520,25967
"06/20/2024 14:00",2102,2396,1116,1709,1745,3849,1034,556,8786,719,2555,26567
"06/20/2024 15:00",2165,2428,1158,1738,1825,3970,1050,573,8919,719,2565,27110
"06/20/2024 16:00",2184,2479,1195,1764,1891,4064,1084,586,9018,722,2585,27572
"06/20/2024 17:00",2229,2520,1209,1782,1991,4106,1122,588,9005,720,2593,27865
"06/20/2024 18:00",2244,2548,1191,1780,2012,4017,1138,583,8710,724,2579,27526
"06/20/2024 19:00",2234,2550,1126,1774,1964,3833,1154,560,8330,722,2574,26821
"06/20/2024 20:00",2191,2487,1082,1736,1874,3605,1163,533,8100,712,2498,25981
"06/20/2024 21:00",2123,2400,1041,1670,1777,3413,1145,504,7933,697,2440,25143
"06/20/2024 22:00",1964,2214,961,1543,1623,3112,1057,463,7592,667,2316,23512
"06/20/2024 23:00",1804,2038,876,1416,1470,2796,968,413,7142,649,2170,21742
"06/21/2024 00:00",1635,1862,817,1281,1324,2614,884,376,6727,637,1990,20147
"06/21/2024 01:00",1535,1756,765,1199,1224,2427,832,353,6392,631,1877,18991
"06/21/2024 02:00",1470,1691,725,1137,1152,2295,803,334,6139,623,1803,18172
"06/21/2024 03:00",1431,1651,696,1097,1101,2208,783,323,5962,613,1761,17626
"06/21/2024 04:00",1427,1655,685,1088,1078,2185,780,317,5913,613,1747,17488
"06/21/2024 05:00",1444,1691,698,1096,1084,2222,796,316,6051,613,1763,17774
"06/21/2024 06:00",1525,1791,741,1135,1126,2352,825,327,6547,631,1821,18821
"06/21/2024 07:00",1621,1895,802,1218,1208,2587,836,354,7113,651,1927,20212
"06/21/2024 08:00",1688,1966,857,1289,1288,2868,853,389,7604,657,2033,21492
"06/21/2024 09:00",1741,2046,914,1342,1349,3114,887,423,8011,660,2119,22606
"06/21/2024 10:00",1805,2130,976,1402,1451,3400,913,463,8374,664,2193,23771
"06/21/2024 11:00",1867,2196,1047,1456,1597,3707,946,497,8760,673,2267,25013
"06/21/2024 12:00",1908,2244,1107,1473,1680,3961,960,527,9022,672,2312,25866
"06/21/2024 13:00",1972,2263,1156,1496,1781,4169,981,563,9199,675,2353,26608
"06/21/2024 14:00",2010,2275,1189,1508,1824,4305,998,583,9297,675,2387,27051
"06/21/2024 15:00",2044,2278,1205,1525,1855,4373,994,587,9342,678,2392,27273
"06/21/2024 16:00",2046,2292,1207,1544,1859,4402,1018,585,9341,684,2405,27383
"06/21/2024 17:00",2058,2312,1202,1559,1912,4387,1044,577,9244,685,2402,27382
"06/21/2024 18:00",2024,2323,1169,1550,1883,4263,1061,565,8901,688,2379,26806
"06/21/2024 19:00",1973,2311,1094,1532,1816,4051,1074,534,8483,682,2346,25896
"06/21/2024 20:00",1898,2217,1039,1467,1718,3783,1071,502,8221,673,2248,24837
"06/21/2024 21:00",1848,2158,1002,1421,1639,3581,1052,477,8024,661,2200,24063
"06/21/2024 22:00",1725,2031,948,1330,1528,3322,984,446,7723,637,2108,22782
"06/21/2024 23:00",1595,1891,883,1231,1411,3036,908,406,7356,621,1985,21323
"06/22/2024 00:00",1477,1788,825,1132,1274,2693,811,358,6882,610,1828,19678
"06/22/2024 01:00",1393,1685,780,1065,1183,2489,767,335,6563,600,1739,18599
"06/22/2024 02:00",1329,1614,738,1019,1116,2341,732,316,6302,590,1681,17778
"06/22/2024 03:00",1286,1564,705,987,1069,2242,710,301,6106,583,1642,17195
