"Time Stamp","Capitl","Centrl","Dunwod","Genese","Hud Vl","Longil","Mhk Vl","Millwd","N.Y.C.","North","West","NYISO"
"11/08/2023 00:00",1047,1439,474,912,824,1613,683,226,4209,614,1498,13539
"11/08/2023 01:00",1035,1417,463,899,803,1542,671,221,4023,611,1473,13158
"11/08/2023 02:00",1034,1393,450,891,794,1502,666,222,3915,613,1460,12940
"11/08/2023 03:00",1043,1397,444,889,798,1490,670,225,3871,615,1462,12904
"11/08/2023 04:00",1076,1427,450,910,819,1535,696,235,3917,620,1483,13168
"11/08/2023 05:00",1156,1531,481,967,875,1663,762,259,4158,637,1554,14043
"11/08/2023 06:00",1267,1695,522,1068,951,1829,848,286,4629,663,1681,15439
"11/08/2023 07:00",1292,1759,561,1114,967,1876,872,294,5027,682,1741,16185
"11/08/2023 08:00",1218,1761,567,1147,935,1843,827,285,5308,675,1788,16354
"11/08/2023 09:00",1116,1716,566,1151,846,1780,761,272,5457,664,1806,16135
"11/08/2023 10:00",1047,1695,564,1141,791,1712,739,267,5484,659,1816,15915
"11/08/2023 11:00",1037,1683,563,1129,780,1698,753,261,5497,657,1816,15874
"11/08/2023 12:00",1089,1668,565,1134,799,1704,771,259,5518,654,1805,15966
"11/08/2023 13:00",1151,1700,572,1143,854,1763,803,262,5528,651,1792,16219
"11/08/2023 14:00",1186,1727,580,1134,915,1881,844,267,5551,654,1786,16525
"11/08/2023 15:00",1266,1730,597,1156,1004,2008,884,281,5612,661,1781,16980
"11/08/2023 16:00",1374,1769,629,1196,1104,2204,925,304,5764,681,1815,17765
"11/08/2023 17:00",1454,1859,666,1229,1188,2403,951,334,5900,695,1876,18555
"11/08/2023 18:00",1438,1843,659,1188,1179,2395,946,345,5776,697,1845,18311
"11/08/2023 19:00",1402,1784,641,1159,1154,2333,925,334,5613,692,1810,17847
"11/08/2023 20:00",1360,1718,622,1128,1112,2261,899,319,5413,681,1769,17282
"11/08/2023 21:00",1284,1637,593,1074,1055,2125,859,301,5199,661,1723,16511
"11/08/2023 22:00",1196,1530,552,1008,983,1957,805,276,4899,642,1654,15502
"11/08/2023 23:00",1125,1475,507,958,913,1795,740,256,4553,629,1571,14522
"11/09/2023 00:00",1079,1475,494,925,868,1705,705,246,4307,625,1499,13928
"11/09/2023 01:00",1058,1441,482,909,844,1633,687,237,4128,622,1464,13505
"11/09/2023 02:00",1054,1414,467,898,832,1592,672,235,4018,622,1446,13250
"11/09/2023 03:00",1057,1413,459,893,831,1574,667,236,3965,621,1444,13160
"11/09/2023 04:00",1085,1432,463,909,846,1606,688,244,4003,628,1455,13359
"11/09/2023 05:00",1154,1522,493,962,891,1716,745,264,4228,645,1513,14133
"11/09/2023 06:00",1268,1676,538,1053,981,1897,825,289,4668,670,1629,15494
"11/09/2023 07:00",1343,1741,589,1106,1050,2012,868,307,5109,692,1682,16499
"11/09/2023 08:00",1382,1790,607,1151,1096,2073,882,312,5426,694,1732,17145
"11/09/2023 09:00",1364,1779,615,1174,1066,2061,872,311,5608,691,1752,17293
"11/09/2023 10:00",1361,1771,614,1168,1051,2032,868,309,5669,690,1764,17297
"11/09/2023 11:00",1351,1751,615,1154,1041,2026,874,301,5699,688,1767,17267
"11/09/2023 12:00",1356,1719,613,1153,1049,2016,867,300,5709,683,1755,17220
