"Time Stamp","Capitl","Centrl","Dunwod","Genese","Hud Vl","Longil","Mhk Vl","Millwd","N.Y.C.","North","West","NYISO"
"01/16/2024 00:00",1272,1784,577,1082,1050,2029,855,319,5021,708,1702,16399
"01/16/2024 01:00",1245,1758,560,1061,1020,1947,841,310,4852,702,1671,15967
"01/16/2024 02:00",1233,1747,546,1047,1002,1896,832,305,4730,702,1653,15693
"01/16/2024 03:00",1234,1741,538,1046,1000,1873,832,302,4669,701,1643,15579
"01/16/2024 04:00",1257,1769,546,1063,1016,1902,847,307,4697,704,1661,15769
"01/16/2024 05:00",1309,1848,572,1109,1057,2009,889,321,4890,724,1711,16439
"01/16/2024 06:00",1405,1985,628,1185,1127,2200,961,349,5309,745,1804,17698
"01/16/2024 07:00",1484,2076,679,1250,1200,2375,1002,375,5763,772,1898,18874
"01/16/2024 08:00",1518,2109,705,1279,1258,2487,1022,387,6080,777,1943,19565
"01/16/2024 09:00",1541,2111,721,1286,1293,2563,1039,394,6302,781,1973,20004
"01/16/2024 10:00",1541,2103,715,1292,1282,2557,1043,395,6390,778,1997,20093
"01/16/2024 11:00",1529,2104,724,1288,1284,2575,1043,396,6473,778,2007,20201
"01/16/2024 12:00",1528,2064,728,1261,1297,2589,1027,399,6529,780,1992,20194
"01/16/2024 13:00",1526,2043,723,1258,1286,2547,1020,395,6511,775,1991,20075
"01/16/2024 14:00",1499,2041,718,1252,1254,2545,1002,385,6503,768,1976,19943
"01/16/2024 15:00",1509,2047,724,1261,1261,2499,1010,391,6520,768,1959,19949
"01/16/2024 16:00",1558,2095,752,1288,1312,2631,1049,408,6626,784,1982,20485
"01/16/2024 17:00",1625,2192,786,1361,1371,2775,1099,432,6704,797,2053,21195
"01/16/2024 18:00",1633,2194,799,1369,1385,2797,1099,438,6612,797,2077,21200
"01/16/2024 19:00",1597,2160,782,1341,1363,2745,1079,426,6460,793,2058,20804
"01/16/2024 20:00",1552,2100,752,1297,1325,2651,1045,412,6289,782,2013,20218
