"Time Stamp","Capitl","Centrl","Dunwod","Genese","Hud Vl","Longil","Mhk Vl","Millwd","N.Y.C.","North","West","NYISO"
"12/16/2023 00:00",1140,1504,538,916,938,1861,738,270,4665,649,1485,14704
"12/16/2023 01:00",1108,1477,514,892,904,1756,711,261,4474,646,1450,14193
"12/16/2023 02:00",1088,1457,495,876,888,1696,700,255,4347,643,1425,13870
"12/16/2023 03:00",1079,1449,488,871,880,1669,691,255,4265,643,1420,13710
"12/16/2023 04:00",1087,1472,484,877,884,1678,699,259,4250,642,1431,13763
"12/16/2023 05:00",1113,1507,497,903,904,1728,716,270,4309,652,1457,14056
"12/16/2023 06:00",1163,1580,517,948,953,1835,756,286,4483,663,1501,14685
"12/16/2023 07:00",1220,1645,549,999,996,1898,803,307,4677,686,1561,15341
"12/16/2023 08:00",1244,1685,578,1025,997,1918,826,321,4879,701,1590,15764
"12/16/2023 09:00",1247,1691,588,1033,955,1897,819,324,5041,705,1608,15908
"12/16/2023 10:00",1218,1668,583,1031,908,1857,795,318,5133,701,1598,15810
"12/16/2023 11:00",1183,1631,575,1024,885,1830,775,311,5162,696,1587,15659
"12/16/2023 12:00",1174,1610,576,1021,889,1836,770,307,5191,694,1576,15644
"12/16/2023 13:00",1166,1593,576,1027,895,1870,777,299,5192,694,1580,15669
"12/16/2023 14:00",1215,1620,585,1045,946,1940,794,303,5228,695,1594,15965
"12/16/2023 15:00",1283,1695,595,1086,1027,2056,835,315,5270,705,1615,16482
"12/16/2023 16:00",1389,1773,629,1145,1124,2265,894,339,5415,724,1681,17378
"12/16/2023 17:00",1436,1836,664,1172,1179,2430,918,364,5520,739,1735,17993
"12/16/2023 18:00",1421,1805,663,1151,1175,2432,916,363,5511,739,1721,17897
"12/16/2023 19:00",1394,1765,650,1124,1154,2363,901,352,5441,729,1700,17573
"12/16/2023 20:00",1362,1732,637,1100,1130,2307,883,341,5340,723,1686,17241
"12/16/2023 21:00",1314,1683,620,1057,1095,2232,850,328,5214,711,1652,16756
"12/16/2023 22:00",1251,1603,600,1001,1042,2105,802,306,5043,695,1592,16040
"12/16/2023 23:00",1189,1537,563,945,979,1950,758,282,4821,683,1519,15226
"12/17/2023 00:00",1133,1491,524,902,918,1806,706,264,4542,662,1445,14393
"12/17/2023 01:00",1100,1458,498,877,885,1705,680,250,4362,655,1408,13878
"12/17/2023 02:00",1079,1435,478,859,864,1639,667,242,4225,647,1381,13516
"12/17/2023 03:00",1069,1425,467,852,852,1601,661,240,4136,643,1371,13317
"12/17/2023 04:00",1072,1439,462,853,853,1597,665,239,4111,642,1373,13306
"12/17/2023 05:00",1090,1461,466,869,866,1618,676,242,4142,649,1386,13465
"12/17/2023 06:00",1125,1516,481,902,896,1687,706,252,4262,657,1417,13901
"12/17/2023 07:00",1175,1568,508,941,932,1746,747,269,4400,679,1464,14429
"12/17/2023 08:00",1218,1613,531,964,968,1814,779,288,4576,699,1496,14946
"12/17/2023 09:00",1257,1649,552,977,998,1894,792,309,4766,708,1527,15429
"12/17/2023 10:00",1280,1663,562,986,1018,1917,792,313,4937,707,1539,15714
"12/17/2023 11:00",1283,1666,568,1005,1020,1951,792,311,5057,707,1556,15916
"12/17/2023 12:00",1296,1679,581,1027,1030,1989,797,313,5144,706,1563,16125
"12/17/2023 13:00",1291,1674,586,1041,1029,2022,803,312,5194,707,1571,16230
"12/17/2023 14:00",1313,1696,587,1054,1043,2044,806,315,5211,706,1584,16359
"12/17/2023 15:00",1340,1739,592,1080,1071,2096,842,317,5249,709,1603,16638
"12/17/2023 16:00",1418,1798,637,1136,1135,2324,886,337,5381,729,1674,17455
"12/17/2023 17:00",1448,1843,656,1165,1186,2424,899,366,5446,741,1726,17900
"12/17/2023 18:00",1429,1804,650,1144,1165,2393,888,361,5414,738,1708,17694
"12/17/2023 19:00",1397,1755,640,1117,1130,2324,869,350,5335,731,1685,17333
