"Time Stamp","Capitl","Centrl","Dunwod","Genese","Hud Vl","Longil","Mhk Vl","Millwd","N.Y.C.","North","West","NYISO"
"01/17/2025 00:00",1312,1737,666,1067,1122,2119,947,326,5235,674,1696,16901
"01/17/2025 01:00",1288,1711,648,1047,1093,2045,928,320,5062,672,1659,16473
"01/17/2025 02:00",1275,1692,629,1031,1082,1999,916,314,4951,670,1635,16194
"01/17/2025 03:00",1276,1688,624,1029,1076,1983,916,313,4895,671,1632,16103
"01/17/2025 04:00",1305,1721,630,1049,1089,2019,932,319,4938,674,1650,16326
"01/17/2025 05:00",1371,1801,661,1100,1138,2135,977,341,5165,688,1723,17100
"01/17/2025 06:00",1492,1948,726,1179,1228,2332,1055,373,5625,710,1822,18490
"01/17/2025 07:00",1584,2036,774,1247,1278,2455,1106,391,6049,724,1892,19536
"01/17/2025 08:00",1561,2045,768,1270,1231,2401,1108,381,6243,723,1922,19653
"01/17/2025 09:00",1467,2015,751,1255,1105,2253,1071,362,6330,717,1937,19263
"01/17/2025 10:00",1395,1954,729,1208,998,2130,1023,340,6310,706,1932,18725
"01/17/2025 11:00",1349,1884,706,1191,956,2055,1004,331,6268,698,1912,18354
"01/17/2025 12:00",1330,1856,698,1170,992,2005,983,321,6229,690,1895,18169
"01/17/2025 13:00",1333,1843,704,1158,1030,2024,960,324,6196,688,1880,18140
"01/17/2025 14:00",1355,1844,711,1156,1069,2106,952,325,6183,688,1862,18251
"01/17/2025 15:00",1426,1882,728,1183,1149,2245,980,342,6223,695,1862,18715
"01/17/2025 16:00",1527,1932,755,1211,1235,2441,1034,365,6339,707,1881,19427
"01/17/2025 17:00",1598,2002,789,1259,1309,2613,1078,392,6465,717,1906,20128
"01/17/2025 18:00",1588,1996,793,1254,1311,2640,1077,400,6385,714,1905,20063
"01/17/2025 19:00",1554,1942,780,1227,1288,2592,1055,394,6243,707,1898,19680
"01/17/2025 20:00",1515,1889,758,1191,1266,2530,1035,384,6062,703,1864,19197
"01/17/2025 21:00",1454,1819,735,1144,1240,2435,1009,368,5878,690,1811,18583
"01/17/2025 22:00",1378,1748,702,1090,1189,2319,970,349,5622,679,1743,17789
"01/17/2025 23:00",1320,1686,662,1038,1132,2190,926,330,5343,670,1677,16974
"01/18/2025 00:00",1271,1655,611,1000,1070,2006,881,313,4995,668,1630,16100
"01/18/2025 01:00",1240,1619,590,977,1038,1918,859,305,4818,667,1596,15627
"01/18/2025 02:00",1220,1594,574,961,1021,1864,847,300,4694,663,1576,15314
"01/18/2025 03:00",1208,1595,564,953,1015,1828,843,295,4613,662,1561,15137
"01/18/2025 04:00",1212,1603,561,958,1018,1832,849,298,4599,662,1570,15162
"01/18/2025 05:00",1238,1632,573,982,1032,1869,864,305,4662,669,1597,15423
"01/18/2025 06:00",1288,1679,594,1021,1071,1967,900,321,4815,674,1643,15973
"01/18/2025 07:00",1350,1767,621,1068,1124,2049,942,340,5003,688,1696,16648
"01/18/2025 08:00",1381,1815,639,1103,1135,2092,962,350,5189,698,1733,17097
"01/18/2025 09:00",1378,1852,650,1130,1120,2112,962,354,5335,703,1768,17364
"01/18/2025 10:00",1369,1835,652,1126,1104,2116,955,351,5437,700,1780,17425
"01/18/2025 11:00",1366,1824,655,1135,1104,2129,955,346,5498,697,1782,17491
"01/18/2025 12:00",1365,1800,654,1122,1110,2142,947,345,5528,693,1767,17473
"01/18/2025 13:00",1371,1782,651,1115,1109,2150,939,345,5519,691,1760,17432
"01/18/2025 14:00",1385,1783,651,1120,1130,2157,950,348,5505,691,1780,17500
"01/18/2025 15:00",1421,1803,664,1138,1155,2187,966,352,5522,695,1773,17676
"01/18/2025 16:00",1477,1833,680,1165,1190,2277,995,364,5609,702,1806,18098
"01/18/2025 17:00",1517,1883,706,1195,1238,2371,1027,380,5704,712,1841,18574
"01/18/2025 18:00",1499,1883,709,1191,1239,2392,1017,381,5722,708,1854,18595
"01/18/2025 19:00",1463,1844,702,1165,1213,2322,988,373,5656,703,1840,18269
"01/18/2025 20:00",1420,1800,691,1140,1186,2269,959,363,5561,699,1820,17908
"01/18/2025 21:00",1360,1760,671,1105,1151,2197,923,348,5447,688,1781,17431
"01/18/2025 22:00",1299,1691,643,1059,1098,2100,885,330,5268,678,1723,16774
"01/18/2025 23:00",1247,1632,609,1020,1044,1995,851,310,5054,673,1673,16108
"01/19/2025 00:00",1207,1635,584,998,1005,1882,821,296,4824,679,1645,15576
"01/19/2025 01:00",1184,1615,564,981,977,1806,806,289,4664,678,1621,15185
"01/19/2025 02:00",1169,1606,549,971,963,1760,800,283,4543,678,1608,14930
"01/19/2025 03:00",1166,1613,541,967,958,1733,801,281,4469,682,1602,14813
"01/19/2025 04:00",1174,1620,539,972,962,1740,810,284,4459,683,1609,14852
"01/19/2025 05:00",1198,1646,548,991,976,1770,828,291,4502,691,1624,15065
"01/19/2025 06:00",1235,1692,560,1019,1004,1833,861,304,4610,694,1650,15462
"01/19/2025 07:00",1290,1771,574,1055,1048,1892,903,319,4725,706,1694,15977
