"Time Stamp","Capitl","Centrl","Dunwod","Genese","Hud Vl","Longil","Mhk Vl","Millwd","N.Y.C.","North","West","NYISO"
"02/18/2024 00:00",1258,1725,581,1007,1060,2053,856,325,5018,749,1636,16268
"02/18/2024 01:00",1236,1696,564,986,1033,1979,830,314,4852,742,1600,15832
"02/18/2024 02:00",1221,1675,551,967,1013,1927,814,310,4713,739,1571,15501
"02/18/2024 03:00",1217,1671,542,958,1007,1898,806,303,4630,738,1563,15333
"02/18/2024 04:00",1218,1663,540,958,1006,1900,807,306,4600,736,1564,15298
"02/18/2024 05:00",1233,1689,549,969,1016,1925,826,315,4634,743,1573,15472
"02/18/2024 06:00",1250,1721,555,989,1042,1961,855,320,4704,746,1592,15735
"02/18/2024 07:00",1288,1745,562,1008,1047,1965,894,334,4804,761,1614,16022
"02/18/2024 08:00",1295,1744,573,1021,1004,1935,926,347,4956,778,1665,16244
"02/18/2024 09:00",1274,1724,575,1017,944,1891,949,348,5089,781,1697,16289
"02/18/2024 10:00",1259,1724,573,1018,910,1816,931,342,5207,779,1711,16270
"02/18/2024 11:00",1264,1737,576,1023,898,1772,928,337,5272,772,1736,16315
"02/18/2024 12:00",1269,1725,581,1033,929,1771,931,337,5309,764,1729,16378
"02/18/2024 13:00",1261,1727,596,1045,976,1859,914,344,5347,758,1731,16558
"02/18/2024 14:00",1259,1745,604,1045,992,1960,899,344,5375,755,1734,16712
"02/18/2024 15:00",1320,1790,617,1061,1045,2074,919,350,5409,757,1743,17085
"02/18/2024 16:00",1433,1897,634,1119,1157,2244,973,362,5479,769,1790,17857
"02/18/2024 17:00",1500,1985,670,1187,1249,2446,1017,379,5627,785,1831,18676
"02/18/2024 18:00",1511,2038,695,1220,1281,2533,1032,387,5739,791,1885,19112
"02/18/2024 19:00",1479,1994,687,1194,1253,2480,1010,377,5695,780,1865,18814
"02/18/2024 20:00",1427,1928,676,1152,1216,2406,973,371,5602,768,1828,18347
"02/18/2024 21:00",1363,1854,646,1109,1166,2302,920,354,5463,750,1777,17704
"02/18/2024 22:00",1293,1761,612,1059,1105,2169,863,332,5260,735,1718,16907
"02/18/2024 23:00",1232,1696,576,1012,1049,2044,820,310,5006,720,1664,16129
"02/19/2024 00:00",1200,1635,561,973,1014,1948,805,303,4805,714,1618,15576
"02/19/2024 01:00",1177,1606,543,963,990,1876,796,295,4659,706,1611,15222
"02/19/2024 02:00",1168,1596,527,953,975,1835,795,291,4557,704,1602,15003
"02/19/2024 03:00",1174,1606,525,953,972,1820,795,290,4500,708,1611,14954
