"Time Stamp","Capitl","Centrl","Dunwod","Genese","Hud Vl","Longil","Mhk Vl","Millwd","N.Y.C.","North","West","NYISO"
"09/13/2024 00:00",1191,1447,562,1025,880,2002,672,229,5093,587,1621,15309
"09/13/2024 01:00",1152,1387,535,980,838,1893,644,218,4859,581,1558,14645
"09/13/2024 02:00",1121,1347,510,946,806,1820,626,209,4695,577,1516,14173
"09/13/2024 03:00",1106,1335,493,926,786,1778,616,205,4589,576,1490,13900
"09/13/2024 04:00",1113,1346,492,925,783,1788,626,206,4575,578,1488,13920
"09/13/2024 05:00",1156,1409,514,961,815,1878,669,220,4764,590,1534,14510
"09/13/2024 06:00",1243,1524,561,1034,863,1999,736,244,5201,604,1623,15632
"09/13/2024 07:00",1272,1546,605,1036,892,2114,736,260,5634,612,1671,16378
"09/13/2024 08:00",1212,1467,633,991,879,2197,657,269,5964,604,1703,16576
"09/13/2024 09:00",1130,1385,653,962,835,2210,573,270,6197,600,1719,16534
"09/13/2024 10:00",1094,1362,663,986,813,2240,524,276,6348,594,1762,16662
"09/13/2024 11:00",1087,1403,675,1033,811,2309,516,278,6485,596,1823,17016
"09/13/2024 12:00",1113,1448,683,1082,832,2400,538,288,6606,603,1884,17477
"09/13/2024 13:00",1173,1541,701,1136,883,2523,563,298,6720,609,1960,18107
"09/13/2024 14:00",1253,1592,725,1174,956,2669,581,316,6784,610,2007,18667
"09/13/2024 15:00",1327,1631,762,1203,1043,2817,619,338,6905,613,2041,19299
"09/13/2024 16:00",1425,1718,793,1231,1150,2975,676,347,6993,623,2078,20009
"09/13/2024 17:00",1529,1835,802,1271,1242,3043,739,354,6944,633,2088,20480
"09/13/2024 18:00",1612,1951,787,1327,1304,3004,835,346,6667,640,2086,20559
"09/13/2024 19:00",1645,2002,775,1357,1316,2940,910,351,6480,645,2061,20482
"09/13/2024 20:00",1608,1940,749,1320,1262,2812,899,341,6279,643,2016,19869
"09/13/2024 21:00",1527,1829,715,1238,1186,2648,850,317,6064,626,1925,18925
