"Time Stamp","Capitl","Centrl","Dunwod","Genese","Hud Vl","Longil","Mhk Vl","Millwd","N.Y.C.","North","West","NYISO"
"01/25/2024 00:00",1127,1520,540,955,942,1808,746,264,4722,679,1530,14833
"01/25/2024 01:00",1104,1494,517,935,914,1729,727,253,4533,673,1505,14384
"01/25/2024 02:00",1092,1480,501,921,894,1681,714,246,4410,668,1491,14098
"01/25/2024 03:00",1092,1482,491,920,886,1657,711,243,4345,664,1489,13980
"01/25/2024 04:00",1111,1518,495,939,895,1680,723,248,4376,668,1508,14161
"01/25/2024 05:00",1167,1596,519,995,932,1775,765,266,4566,681,1566,14828
"01/25/2024 06:00",1276,1764,581,1084,1010,1950,840,297,5006,702,1668,16178
"01/25/2024 07:00",1352,1865,637,1159,1072,2086,882,318,5458,725,1753,17307
"01/25/2024 08:00",1373,1886,653,1178,1102,2156,882,325,5739,728,1787,17809
"01/25/2024 09:00",1362,1889,663,1189,1103,2190,885,327,5923,725,1811,18067
"01/25/2024 10:00",1349,1880,667,1193,1099,2215,889,324,5996,722,1833,18167
"01/25/2024 11:00",1334,1863,668,1188,1101,2246,888,323,6053,718,1826,18208
"01/25/2024 12:00",1310,1851,672,1192,1100,2253,878,322,6080,718,1810,18186
"01/25/2024 13:00",1315,1853,668,1193,1107,2254,879,315,6078,715,1815,18192
"01/25/2024 14:00",1327,1852,665,1187,1131,2282,876,317,6054,715,1804,18210
"01/25/2024 15:00",1354,1873,676,1190,1151,2316,885,322,6074,721,1794,18356
"01/25/2024 16:00",1406,1908,692,1212,1176,2392,910,334,6139,734,1806,18709
"01/25/2024 17:00",1466,1965,708,1236,1220,2465,937,355,6178,749,1837,19116
"01/25/2024 18:00",1457,1955,702,1227,1212,2447,936,362,6028,747,1841,18914
"01/25/2024 19:00",1415,1906,687,1197,1182,2380,915,355,5902,739,1820,18498
"01/25/2024 20:00",1366,1850,658,1158,1142,2287,884,339,5706,730,1780,17900
"01/25/2024 21:00",1292,1752,627,1095,1086,2168,837,315,5468,714,1721,17075
"01/25/2024 22:00",1205,1642,588,1027,1014,2013,788,286,5167,696,1647,16073
"01/25/2024 23:00",1135,1557,546,980,949,1874,742,261,4853,679,1578,15154
"01/26/2024 00:00",1109,1495,518,949,912,1776,721,248,4606,668,1525,14527
"01/26/2024 01:00",1088,1470,501,929,888,1708,704,241,4440,661,1497,14127
"01/26/2024 02:00",1077,1455,485,915,871,1667,690,236,4328,657,1482,13863
"01/26/2024 03:00",1077,1454,480,913,865,1648,687,237,4270,654,1479,13764
"01/26/2024 04:00",1099,1488,487,930,878,1675,701,245,4309,658,1495,13965
"01/26/2024 05:00",1156,1564,510,980,916,1772,745,264,4511,672,1547,14637
"01/26/2024 06:00",1261,1726,571,1058,996,1945,821,294,4942,698,1637,15949
"01/26/2024 07:00",1338,1821,626,1125,1055,2078,865,316,5377,723,1716,17040
"01/26/2024 08:00",1372,1835,647,1141,1092,2158,872,327,5673,729,1751,17597
"01/26/2024 09:00",1375,1826,660,1148,1110,2194,878,332,5864,729,1775,17891
"01/26/2024 10:00",1367,1804,667,1149,1111,2218,878,332,5952,728,1801,18007
"01/26/2024 11:00",1350,1775,664,1148,1102,2227,875,329,5988,726,1796,17980
"01/26/2024 12:00",1320,1764,660,1153,1082,2216,865,323,5984,723,1789,17879
"01/26/2024 13:00",1317,1751,659,1153,1082,2203,859,318,5937,719,1799,17797
"01/26/2024 14:00",1321,1759,652,1152,1101,2224,846,317,5905,717,1791,17785
"01/26/2024 15:00",1333,1791,660,1154,1117,2255,850,323,5922,718,1780,17903
"01/26/2024 16:00",1374,1839,672,1171,1139,2326,871,332,5985,729,1790,18228
"01/26/2024 17:00",1424,1881,686,1184,1174,2393,887,350,6025,739,1812,18555
"01/26/2024 18:00",1409,1866,681,1172,1160,2382,884,357,5893,737,1813,18354
"01/26/2024 19:00",1363,1813,666,1140,1136,2318,864,347,5761,727,1785,17920
"01/26/2024 20:00",1319,1763,642,1106,1106,2249,840,335,5590,717,1749,17416
"01/26/2024 21:00",1264,1687,619,1054,1065,2159,810,318,5385,698,1702,16761
"01/26/2024 22:00",1198,1606,588,999,1012,2041,771,297,5133,681,1641,15967
"01/26/2024 23:00",1136,1531,551,957,955,1919,730,274,4865,668,1577,15163
"01/27/2024 00:00",1106,1505,520,941,917,1818,708,252,4583,663,1537,14550
"01/27/2024 01:00",1081,1473,504,921,891,1741,693,243,4416,661,1505,14129
"01/27/2024 02:00",1066,1450,492,907,876,1695,683,240,4307,657,1487,13860
"01/27/2024 03:00",1061,1443,485,900,872,1672,681,238,4235,657,1476,13720
"01/27/2024 04:00",1071,1466,484,908,877,1684,689,240,4225,659,1483,13786
"01/27/2024 05:00",1092,1495,496,932,894,1735,706,251,4295,667,1507,14070
"01/27/2024 06:00",1137,1568,521,977,937,1838,742,271,4463,674,1555,14683
"01/27/2024 07:00",1185,1622,544,1019,966,1907,771,290,4661,690,1605,15260
"01/27/2024 08:00",1224,1671,565,1048,974,1960,793,309,4866,706,1639,15755
"01/27/2024 09:00",1236,1712,578,1070,956,1970,803,316,5035,714,1678,16068
"01/27/2024 10:00",1214,1719,579,1067,925,1965,804,315,5129,716,1697,16130
"01/27/2024 11:00",1199,1687,582,1056,920,1975,802,315,5202,715,1686,16139
"01/27/2024 12:00",1175,1658,579,1049,916,1991,789,308,5231,712,1673,16081
"01/27/2024 13:00",1183,1659,574,1049,925,1995,781,307,5206,709,1673,16061
"01/27/2024 14:00",1210,1675,581,1056,955,2009,790,308,5202,706,1680,16172
"01/27/2024 15:00",1260,1717,590,1078,1016,2055,807,316,5225,710,1672,16446
"01/27/2024 16:00",1325,1771,612,1114,1077,2171,848,330,5306,719,1714,16987
"01/27/2024 17:00",1378,1818,638,1138,1128,2301,871,350,5400,733,1729,17484
