"Time Stamp","Capitl","Centrl","Dunwod","Genese","Hud Vl","Longil","Mhk Vl","Millwd","N.Y.C.","North","West","NYISO"
"04/05/2024 00:00",1070,1465,531,938,923,1805,717,270,4564,645,1607,14535
"04/05/2024 01:00",1043,1451,512,916,898,1730,708,265,4387,636,1581,14127
"04/05/2024 02:00",1028,1444,499,903,883,1684,701,260,4266,633,1559,13860
"04/05/2024 03:00",1029,1443,491,900,877,1662,703,254,4203,631,1548,13741
"04/05/2024 04:00",1050,1480,495,919,889,1692,723,260,4235,639,1566,13948
"04/05/2024 05:00",1107,1560,521,967,930,1793,767,278,4425,657,1616,14621
"04/05/2024 06:00",1194,1693,578,1038,997,1940,835,308,4832,689,1704,15808
"04/05/2024 07:00",1262,1762,608,1085,1006,2036,864,318,5216,716,1766,16639
"04/05/2024 08:00",1263,1774,607,1099,937,1990,856,313,5468,724,1810,16841
"04/05/2024 09:00",1245,1774,597,1111,847,1899,846,301,5592,721,1830,16763
"04/05/2024 10:00",1232,1769,594,1120,801,1818,839,295,5609,713,1840,16630
"04/05/2024 11:00",1217,1764,588,1103,798,1790,829,292,5618,711,1828,16538
"04/05/2024 12:00",1211,1724,592,1075,816,1793,813,292,5616,706,1810,16448
"04/05/2024 13:00",1208,1704,602,1068,849,1806,800,296,5599,703,1810,16445
"04/05/2024 14:00",1192,1670,601,1046,841,1808,785,293,5573,693,1768,16270
"04/05/2024 15:00",1185,1650,598,1025,859,1873,770,292,5587,693,1727,16259
"04/05/2024 16:00",1208,1648,612,1025,912,1971,774,301,5629,702,1716,16498
"04/05/2024 17:00",1239,1670,630,1032,978,2082,796,314,5669,704,1709,16823
"04/05/2024 18:00",1255,1668,639,1045,1042,2176,821,323,5588,703,1716,16976
"04/05/2024 19:00",1259,1695,642,1065,1071,2237,831,328,5561,699,1732,17120
"04/05/2024 20:00",1241,1694,635,1065,1074,2223,831,325,5452,695,1754,16989
"04/05/2024 21:00",1197,1646,614,1029,1051,2142,808,314,5292,676,1717,16486
"04/05/2024 22:00",1142,1574,583,983,1009,2030,771,298,5058,659,1662,15769
"04/05/2024 23:00",1088,1514,551,937,959,1903,734,276,4792,650,1597,15001
"04/06/2024 00:00",1051,1481,521,915,903,1797,712,267,4553,644,1512,14356
"04/06/2024 01:00",1024,1454,503,889,878,1715,693,258,4369,640,1491,13914
"04/06/2024 02:00",1008,1433,484,875,861,1658,678,254,4242,635,1469,13597
"04/06/2024 03:00",1002,1430,475,869,851,1626,673,252,4147,635,1461,13421
"04/06/2024 04:00",1009,1451,472,877,859,1633,684,256,4143,642,1467,13493
"04/06/2024 05:00",1035,1485,483,899,879,1683,708,266,4210,646,1486,13780
"04/06/2024 06:00",1083,1538,506,934,920,1737,746,279,4341,661,1540,14285
"04/06/2024 07:00",1128,1590,530,957,942,1806,764,297,4522,682,1576,14794
"04/06/2024 08:00",1153,1605,538,954,917,1813,763,302,4690,699,1608,15042
"04/06/2024 09:00",1143,1610,538,935,857,1752,751,299,4825,703,1608,15021
"04/06/2024 10:00",1133,1584,530,913,804,1686,745,291,4922,700,1591,14899
"04/06/2024 11:00",1109,1555,522,901,780,1634,729,285,4952,696,1575,14738
"04/06/2024 12:00",1064,1536,519,891,770,1591,713,281,4958,688,1545,14556
"04/06/2024 13:00",1053,1503,512,877,757,1571,698,272,4946,680,1519,14388
"04/06/2024 14:00",1039,1470,506,854,745,1567,685,268,4918,674,1498,14224
"04/06/2024 15:00",1039,1439,507,838,745,1608,671,268,4901,668,1470,14154
"04/06/2024 16:00",1087,1453,521,848,808,1721,662,278,4948,675,1476,14477
"04/06/2024 17:00",1133,1498,554,883,888,1886,690,291,5025,679,1520,15047
"04/06/2024 18:00",1176,1553,569,946,956,1994,731,295,5070,681,1571,15542
"04/06/2024 19:00",1199,1605,580,987,992,2064,769,303,5100,682,1604,15885
"04/06/2024 20:00",1206,1623,590,1005,1012,2102,780,307,5114,686,1648,16073
"04/06/2024 21:00",1167,1570,571,976,993,2045,758,300,5017,673,1627,15697
"04/06/2024 22:00",1115,1512,553,937,958,1953,723,286,4872,653,1580,15142
"04/06/2024 23:00",1063,1460,531,893,917,1840,690,268,4685,641,1519,14507
"04/07/2024 00:00",1030,1448,510,883,879,1756,680,264,4484,637,1468,14039
"04/07/2024 01:00",1001,1423,490,858,851,1678,664,252,4307,634,1448,13606
"04/07/2024 02:00",985,1403,470,844,832,1620,654,247,4173,634,1428,13290
"04/07/2024 03:00",981,1396,462,840,822,1585,651,245,4075,633,1422,13112
"04/07/2024 04:00",987,1412,460,845,830,1588,661,248,4059,637,1429,13156
"04/07/2024 05:00",1013,1443,468,863,849,1625,677,257,4109,647,1443,13394
"04/07/2024 06:00",1050,1490,484,896,878,1647,706,269,4187,657,1491,13755
"04/07/2024 07:00",1081,1525,498,894,897,1705,709,288,4320,676,1512,14105
"04/07/2024 08:00",1058,1477,500,838,864,1730,654,294,4457,689,1510,14071
"04/07/2024 09:00",1009,1428,504,774,786,1707,598,295,4580,689,1476,13846
"04/07/2024 10:00",977,1372,504,726,712,1675,574,289,4681,687,1419,13616
"04/07/2024 11:00",942,1324,497,695,677,1633,549,283,4723,683,1384,13390
"04/07/2024 12:00",909,1305,495,679,660,1588,528,276,4739,672,1346,13197
"04/07/2024 13:00",899,1270,486,651,647,1563,507,266,4731,658,1314,12992
"04/07/2024 14:00",880,1237,478,623,635,1523,491,258,4722,647,1299,12793
"04/07/2024 15:00",876,1213,477,612,643,1523,487,256,4725,642,1296,12750
"04/07/2024 16:00",937,1263,493,648,719,1604,500,266,4791,653,1335,13209
"04/07/2024 17:00",1035,1375,527,743,828,1781,571,280,4894,661,1413,14108
"04/07/2024 18:00",1136,1517,547,885,927,1915,673,289,4985,673,1497,15044
"04/07/2024 19:00",1213,1629,568,973,992,2023,749,306,5057,679,1558,15747
"04/07/2024 20:00",1241,1666,585,1011,1030,2094,768,318,5120,689,1627,16149
"04/07/2024 21:00",1179,1602,564,980,996,2022,740,303,5025,674,1605,15690
"04/07/2024 22:00",1102,1520,536,929,945,1903,697,279,4840,660,1549,14960
"04/07/2024 23:00",1038,1456,508,881,894,1774,665,255,4600,651,1491,14213
"04/08/2024 00:00",1017,1410,496,860,856,1693,661,249,4361,644,1492,13739
"04/08/2024 01:00",1003,1396,484,845,838,1637,660,247,4214,644,1485,13453
"04/08/2024 02:00",997,1395,473,841,829,1602,659,244,4117,643,1477,13277
"04/08/2024 03:00",1004,1399,469,846,827,1590,667,243,4073,644,1475,13237
"04/08/2024 04:00",1028,1441,475,871,845,1627,691,250,4125,651,1501,13505
"04/08/2024 05:00",1090,1538,500,928,891,1729,742,269,4339,666,1560,14252
"04/08/2024 06:00",1174,1674,546,998,944,1875,804,296,4728,688,1653,15380
"04/08/2024 07:00",1182,1699,569,1023,938,1920,775,300,5085,697,1709,15897
"04/08/2024 08:00",1058,1593,561,983,837,1831,649,287,5298,673,1714,15484
"04/08/2024 09:00",941,1503,548,929,723,1716,565,269,5400,653,1681,14928
"04/08/2024 10:00",892,1461,541,897,666,1634,538,261,5409,644,1627,14570
"04/08/2024 11:00",860,1426,532,854,653,1596,523,255,5400,635,1574,14308
"04/08/2024 12:00",865,1379,530,820,652,1592,509,251,5390,628,1548,14164
"04/08/2024 13:00",864,1323,532,808,679,1615,503,249,5361,626,1525,14085
"04/08/2024 14:00",895,1387,540,853,708,1678,525,252,5367,627,1555,14387
"04/08/2024 15:00",1129,1555,566,962,886,1926,706,272,5483,646,1635,15766
"04/08/2024 16:00",955,1335,554,796,779,1796,524,259,5403,629,1510,14540
"04/08/2024 17:00",1047,1415,577,844,863,1945,589,275,5463,646,1554,15218
"04/08/2024 18:00",1150,1537,593,949,952,2083,702,291,5429,658,1625,15969
"04/08/2024 19:00",1203,1627,599,1012,1003,2159,764,301,5397,667,1667,16399
"04/08/2024 20:00",1204,1631,592,1027,1014,2154,776,300,5309,671,1700,16378
"04/08/2024 21:00",1158,1565,570,988,981,2057,748,287,5149,658,1659,15820
"04/08/2024 22:00",1093,1479,535,935,926,1917,708,268,4884,642,1602,14989
"04/08/2024 23:00",1038,1413,502,892,876,1776,674,245,4582,633,1543,14174
"04/09/2024 00:00",1018,1371,474,866,828,1665,652,236,4319,626,1499,13554
"04/09/2024 01:00",1003,1357,460,848,809,1604,647,232,4150,626,1480,13216
"04/09/2024 02:00",995,1347,451,839,799,1567,642,229,4039,625,1467,13000
"04/09/2024 03:00",1000,1344,446,841,795,1553,646,228,3986,625,1460,12924
"04/09/2024 04:00",1021,1379,452,861,811,1588,664,234,4024,634,1484,13152
"04/09/2024 05:00",1076,1471,478,912,858,1688,712,252,4228,650,1541,13866
"04/09/2024 06:00",1158,1613,531,984,914,1832,779,281,4652,671,1639,15054
"04/09/2024 07:00",1176,1618,559,990,913,1885,757,287,5020,681,1680,15566
"04/09/2024 08:00",1074,1476,549,922,818,1801,636,277,5226,665,1674,15118
"04/09/2024 09:00",952,1363,534,856,707,1684,538,259,5312,648,1640,14493
"04/09/2024 10:00",866,1312,522,822,640,1593,494,249,5324,629,1606,14057
"04/09/2024 11:00",806,1279,511,786,603,1527,463,239,5316,620,1571,13721
"04/09/2024 12:00",796,1258,503,762,579,1463,449,232,5308,612,1555,13517
"04/09/2024 13:00",789,1234,502,758,587,1456,441,228,5297,603,1553,13448
"04/09/2024 14:00",791,1226,505,749,576,1474,433,226,5291,595,1528,13394
"04/09/2024 15:00",838,1219,512,743,624,1577,443,231,5332,596,1513,13628
"04/09/2024 16:00",923,1274,535,768,725,1721,476,247,5389,605,1533,14196
"04/09/2024 17:00",1042,1394,562,837,847,1911,576,266,5449,626,1576,15086
"04/09/2024 18:00",1142,1533,581,944,946,2061,699,286,5393,643,1633,15861
"04/09/2024 19:00",1189,1606,588,999,994,2145,752,295,5372,654,1658,16252
"04/09/2024 20:00",1196,1621,585,1017,1008,2151,768,296,5291,661,1691,16285
"04/09/2024 21:00",1158,1566,565,982,978,2066,745,284,5145,649,1656,15794
"04/09/2024 22:00",1098,1486,531,932,924,1933,705,265,4876,633,1600,14983
"04/09/2024 23:00",1044,1419,497,889,870,1790,671,242,4566,624,1542,14154
"04/10/2024 00:00",1012,1360,468,865,817,1666,657,232,4276,629,1502,13484
"04/10/2024 01:00",995,1346,453,848,797,1604,652,229,4103,630,1489,13146
"04/10/2024 02:00",986,1338,443,840,788,1568,648,225,3998,628,1473,12935
"04/10/2024 03:00",990,1334,438,840,785,1554,653,225,3946,630,1462,12857
"04/10/2024 04:00",1011,1366,445,860,802,1590,673,231,3994,637,1484,13093
"04/10/2024 05:00",1067,1448,472,911,848,1692,718,250,4207,648,1543,13804
"04/10/2024 06:00",1147,1576,527,975,909,1837,776,281,4634,671,1621,14954
"04/10/2024 07:00",1168,1592,562,1003,925,1914,760,292,5050,682,1684,15632
"04/10/2024 08:00",1098,1494,560,985,866,1874,674,286,5276,673,1702,15488
"04/10/2024 09:00",1027,1410,554,954,788,1782,615,274,5374,658,1693,15129
"04/10/2024 10:00",1002,1361,548,938,745,1696,598,267,5374,651,1677,14857
"04/10/2024 11:00",971,1343,540,920,737,1633,596,262,5360,649,1655,14666
"04/10/2024 12:00",979,1339,537,900,747,1584,601,258,5339,644,1649,14577
"04/10/2024 13:00",993,1330,539,901,774,1577,615,257,5344,638,1657,14625
"04/10/2024 14:00",986,1328,531,888,755,1561,610,250,5340,636,1636,14521
"04/10/2024 15:00",997,1341,529,882,762,1638,606,250,5380,630,1610,14625
"04/10/2024 16:00",1038,1394,544,898,818,1757,608,261,5447,636,1616,15017
"04/10/2024 17:00",1112,1489,572,934,900,1941,660,278,5522,652,1631,15691
"04/10/2024 18:00",1174,1560,588,980,969,2073,730,292,5466,660,1652,16144
"04/10/2024 19:00",1197,1597,589,1006,996,2127,756,299,5409,669,1658,16303
"04/10/2024 20:00",1191,1595,585,1014,1003,2127,764,300,5308,669,1688,16244
"04/10/2024 21:00",1148,1539,565,977,973,2041,741,287,5137,652,1650,15710
"04/10/2024 22:00",1085,1453,530,924,920,1911,701,264,4852,635,1585,14860
"04/10/2024 23:00",1030,1389,494,877,866,1772,665,240,4552,624,1513,14022
