"Time Stamp","Capitl","Centrl","Dunwod","Genese","Hud Vl","Longil","Mhk Vl","Millwd","N.Y.C.","North","West","NYISO"
"01/15/2024 00:00",1226,1756,579,1045,1059,2048,823,316,4978,692,1647,16169
"01/15/2024 01:00",1203,1738,567,1027,1036,1988,806,316,4840,686,1618,15825
"01/15/2024 02:00",1198,1737,554,1018,1024,1950,803,315,4732,686,1606,15623
"01/15/2024 03:00",1206,1740,548,1018,1023,1934,809,315,4669,689,1600,15551
"01/15/2024 04:00",1231,1782,553,1037,1039,1966,835,319,4686,695,1618,15761
"01/15/2024 05:00",1276,1859,569,1082,1076,2055,883,326,4820,704,1665,16315
"01/15/2024 06:00",1334,1968,594,1136,1123,2175,943,343,5081,724,1731,17152
"01/15/2024 07:00",1389,2039,616,1199,1164,2287,991,361,5340,748,1813,17947
"01/15/2024 08:00",1400,2054,647,1237,1175,2345,1021,372,5608,759,1870,18488
"01/15/2024 09:00",1358,2031,663,1245,1141,2361,1013,376,5801,761,1911,18661
"01/15/2024 10:00",1306,2002,657,1235,1077,2301,1013,371,5894,762,1932,18550
"01/15/2024 11:00",1273,1917,657,1217,1042,2260,997,364,5975,774,1939,18415
"01/15/2024 12:00",1262,1797,659,1190,1010,2273,953,361,6028,772,1940,18245
"01/15/2024 13:00",1252,1833,658,1215,989,2286,935,360,6041,771,1942,18282
"01/15/2024 14:00",1303,1931,670,1218,1054,2380,948,365,6080,768,1942,18659
"01/15/2024 15:00",1401,1997,681,1241,1175,2468,990,381,6126,776,1933,19169
"01/15/2024 16:00",1505,2091,711,1278,1287,2632,1054,404,6256,790,1951,19959
"01/15/2024 17:00",1602,2210,756,1363,1376,2813,1122,437,6422,807,2028,20936
"01/15/2024 18:00",1609,2199,761,1360,1377,2824,1117,441,6379,801,2045,20913
"01/15/2024 19:00",1574,2165,744,1329,1354,2758,1091,427,6244,796,2019,20501
"01/15/2024 20:00",1529,2099,721,1280,1312,2657,1052,413,6076,788,1965,19892
"01/15/2024 21:00",1457,1990,689,1216,1259,2516,997,393,5878,768,1891,19054
"01/15/2024 22:00",1377,1888,645,1148,1186,2340,938,364,5589,753,1814,18042
"01/15/2024 23:00",1310,1820,605,1100,1123,2183,889,335,5278,734,1751,17128
"01/16/2024 00:00",1291,1808,582,1080,1067,2066,857,325,5025,710,1690,16501
"01/16/2024 01:00",1264,1784,565,1059,1039,1992,842,317,4858,704,1658,16082
"01/16/2024 02:00",1252,1775,551,1046,1023,1944,833,312,4741,704,1640,15821
"01/16/2024 03:00",1253,1771,543,1045,1021,1922,832,309,4682,703,1631,15712
"01/16/2024 04:00",1276,1798,550,1063,1036,1955,847,313,4712,706,1649,15905
"01/16/2024 05:00",1330,1878,575,1110,1077,2062,891,327,4903,725,1702,16580
"01/16/2024 06:00",1423,2012,630,1190,1145,2249,968,352,5314,746,1800,17829
"01/16/2024 07:00",1501,2099,680,1256,1214,2422,1012,378,5763,772,1897,18994
"01/16/2024 08:00",1533,2127,706,1284,1267,2527,1031,390,6084,776,1942,19667
"01/16/2024 09:00",1553,2127,720,1295,1295,2592,1045,396,6308,780,1972,20083
"01/16/2024 10:00",1552,2121,714,1299,1279,2579,1050,395,6399,778,1994,20160
"01/16/2024 11:00",1539,2112,722,1292,1277,2570,1049,396,6486,778,2004,20225
"01/16/2024 12:00",1535,2064,726,1266,1282,2568,1029,398,6549,780,1986,20183
"01/16/2024 13:00",1526,2043,720,1263,1262,2519,1018,393,6536,774,1988,20042
"01/16/2024 14:00",1495,2047,717,1256,1236,2503,1000,385,6535,768,1976,19918
"01/16/2024 15:00",1510,2053,725,1265,1256,2523,1011,392,6556,770,1965,20026
"01/16/2024 16:00",1563,2101,753,1292,1315,2658,1053,410,6663,784,1991,20583
"01/16/2024 17:00",1629,2189,783,1354,1371,2805,1106,433,6735,799,2050,21254
"01/16/2024 18:00",1636,2188,794,1355,1380,2827,1106,437,6630,799,2067,21219
"01/16/2024 19:00",1599,2156,776,1327,1357,2767,1083,424,6462,795,2045,20791
"01/16/2024 20:00",1554,2099,746,1286,1320,2669,1049,407,6276,784,2005,20195
"01/16/2024 21:00",1487,2002,709,1227,1266,2531,999,388,6064,764,1935,19372
"01/16/2024 22:00",1404,1911,658,1162,1190,2347,947,360,5745,744,1857,18325
"01/16/2024 23:00",1334,1842,611,1114,1127,2179,902,329,5397,726,1787,17348
"01/17/2024 00:00",1301,1809,586,1095,1083,2067,868,324,5124,719,1738,16714
"01/17/2024 01:00",1280,1789,573,1077,1062,2006,852,323,4963,714,1708,16347
"01/17/2024 02:00",1272,1782,562,1066,1052,1968,848,320,4861,711,1692,16134
"01/17/2024 03:00",1275,1783,559,1068,1052,1959,852,320,4816,715,1686,16085
"01/17/2024 04:00",1302,1819,569,1090,1072,2002,874,327,4855,724,1704,16338
"01/17/2024 05:00",1360,1910,597,1144,1116,2122,931,342,5062,740,1760,17084
"01/17/2024 06:00",1466,2061,658,1232,1190,2311,1020,370,5496,768,1862,18434
"01/17/2024 07:00",1538,2141,707,1297,1259,2451,1062,393,5947,787,1961,19543
"01/17/2024 08:00",1512,2123,717,1317,1282,2429,1056,391,6211,787,1998,19823
"01/17/2024 09:00",1445,2075,712,1317,1268,2355,1031,381,6375,780,2027,19766
"01/17/2024 10:00",1399,2052,694,1321,1215,2243,1017,371,6419,775,2048,19554
"01/17/2024 11:00",1393,1992,686,1294,1190,2175,1005,366,6449,776,2031,19357
"01/17/2024 12:00",1412,1917,687,1263,1178,2175,986,363,6488,775,2016,19260
"01/17/2024 13:00",1416,1951,684,1282,1164,2178,982,362,6466,776,2022,19283
"01/17/2024 14:00",1428,2009,690,1294,1158,2264,992,362,6485,773,2012,19467
"01/17/2024 15:00",1480,2044,708,1305,1207,2406,1021,378,6537,782,1994,19862
"01/17/2024 16:00",1557,2106,739,1323,1293,2618,1076,402,6663,796,2009,20582
"01/17/2024 17:00",1647,2209,787,1382,1381,2852,1137,436,6816,809,2069,21525
"01/17/2024 18:00",1660,2212,805,1378,1400,2910,1137,448,6778,809,2084,21621
"01/17/2024 19:00",1625,2173,789,1349,1379,2856,1113,437,6621,805,2059,21206
"01/17/2024 20:00",1583,2114,765,1305,1346,2759,1076,425,6435,789,2015,20612
"01/17/2024 21:00",1513,2013,731,1242,1295,2616,1020,405,6222,768,1942,19767
"01/17/2024 22:00",1429,1910,680,1172,1220,2426,956,376,5903,751,1854,18677
"01/17/2024 23:00",1358,1839,633,1119,1160,2252,907,344,5539,732,1781,17664
"01/18/2024 00:00",1338,1832,604,1085,1118,2136,877,339,5230,725,1709,16993
"01/18/2024 01:00",1314,1811,586,1066,1092,2067,858,337,5048,720,1677,16576
"01/18/2024 02:00",1302,1801,573,1052,1077,2018,849,334,4930,716,1660,16312
"01/18/2024 03:00",1304,1796,567,1050,1076,2001,850,330,4868,717,1653,16212
"01/18/2024 04:00",1329,1827,573,1071,1091,2039,865,335,4892,723,1671,16416
"01/18/2024 05:00",1381,1904,601,1125,1132,2156,913,347,5088,739,1728,17114
"01/18/2024 06:00",1479,2051,659,1214,1199,2343,998,374,5518,772,1837,18444
"01/18/2024 07:00",1552,2135,712,1285,1274,2502,1044,397,5957,796,1932,19586
"01/18/2024 08:00",1566,2153,729,1304,1319,2540,1052,401,6225,795,1966,20050
"01/18/2024 09:00",1561,2138,733,1307,1335,2543,1048,401,6414,785,1993,20258
"01/18/2024 10:00",1543,2122,719,1314,1306,2494,1043,396,6462,776,2017,20192
"01/18/2024 11:00",1523,2109,717,1301,1287,2456,1035,394,6497,771,2015,20105
"01/18/2024 12:00",1520,2058,716,1272,1285,2455,1015,393,6532,768,1993,20007
"01/18/2024 13:00",1513,2045,709,1277,1270,2425,1004,390,6495,765,1988,19881
"01/18/2024 14:00",1490,2057,709,1278,1237,2448,999,383,6485,765,1971,19822
"01/18/2024 15:00",1519,2062,717,1282,1253,2514,1009,391,6512,774,1957,19990
"01/18/2024 16:00",1569,2092,742,1296,1308,2655,1048,408,6606,790,1974,20488
"01/18/2024 17:00",1635,2159,777,1346,1366,2814,1100,429,6692,810,2023,21151
"01/18/2024 18:00",1643,2150,790,1343,1377,2839,1099,434,6599,806,2041,21121
"01/18/2024 19:00",1612,2117,773,1318,1358,2778,1079,423,6432,801,2027,20718
"01/18/2024 20:00",1572,2070,747,1279,1325,2686,1046,409,6247,789,1986,20156
"01/18/2024 21:00",1505,1980,713,1219,1277,2552,995,388,6044,771,1915,19359
"01/18/2024 22:00",1422,1880,664,1150,1202,2367,938,361,5742,752,1833,18311
"01/18/2024 23:00",1350,1807,616,1097,1139,2199,888,332,5409,730,1761,17328
"01/19/2024 00:00",1301,1768,581,1063,1073,2074,867,324,5116,723,1699,16589
"01/19/2024 01:00",1273,1740,564,1043,1047,2005,850,318,4944,719,1669,16172
"01/19/2024 02:00",1261,1728,550,1028,1030,1959,839,313,4817,714,1652,15891
"01/19/2024 03:00",1262,1722,546,1026,1024,1942,842,312,4750,713,1645,15784
"01/19/2024 04:00",1286,1751,552,1044,1038,1974,858,316,4769,719,1660,15967
"01/19/2024 05:00",1335,1831,576,1091,1074,2081,904,329,4953,735,1712,16621
"01/19/2024 06:00",1432,1988,631,1170,1141,2260,982,352,5356,763,1807,17882
"01/19/2024 07:00",1510,2072,679,1237,1204,2423,1025,376,5762,787,1897,18972
"01/19/2024 08:00",1540,2105,700,1264,1243,2513,1038,384,6041,792,1933,19553
"01/19/2024 09:00",1539,2093,705,1273,1254,2532,1035,384,6226,787,1958,19786
"01/19/2024 10:00",1527,2078,695,1280,1221,2497,1023,382,6291,779,1976,19749
"01/19/2024 11:00",1511,2066,692,1269,1210,2462,1011,382,6322,777,1966,19668
"01/19/2024 12:00",1504,2012,695,1239,1202,2446,990,381,6370,772,1944,19555
"01/19/2024 13:00",1490,1993,690,1244,1194,2422,978,380,6338,771,1940,19440
"01/19/2024 14:00",1471,2014,690,1247,1177,2420,969,375,6329,770,1930,19392
"01/19/2024 15:00",1495,2020,700,1250,1207,2474,983,385,6361,779,1920,19574
"01/19/2024 16:00",1541,2044,724,1263,1265,2599,1023,402,6463,795,1941,20060
"01/19/2024 17:00",1600,2100,757,1304,1316,2723,1063,423,6539,809,1983,20617
"01/19/2024 18:00",1604,2092,770,1306,1324,2736,1065,428,6453,807,2003,20588
"01/19/2024 19:00",1573,2063,755,1282,1311,2678,1052,417,6300,801,1996,20228
"01/19/2024 20:00",1544,2039,733,1251,1290,2602,1030,408,6137,795,1962,19791
"01/19/2024 21:00",1501,1975,710,1205,1260,2507,1003,395,5979,777,1910,19222
"01/19/2024 22:00",1442,1905,676,1151,1210,2373,965,380,5746,765,1851,18464
"01/19/2024 23:00",1379,1841,639,1106,1163,2233,925,356,5483,752,1793,17670
"01/20/2024 00:00",1347,1825,596,1072,1099,2075,889,331,5191,743,1713,16881
"01/20/2024 01:00",1325,1795,581,1052,1070,1995,873,324,5033,743,1680,16471
"01/20/2024 02:00",1313,1777,567,1039,1055,1952,863,320,4920,737,1669,16212
"01/20/2024 03:00",1311,1779,560,1034,1049,1933,861,318,4848,743,1657,16093
"01/20/2024 04:00",1321,1805,559,1039,1054,1946,869,319,4826,741,1663,16142
"01/20/2024 05:00",1340,1836,564,1061,1066,1985,888,325,4867,760,1678,16370
"01/20/2024 06:00",1376,1898,582,1109,1107,2071,932,337,5004,769,1714,16899
"01/20/2024 07:00",1429,1962,607,1160,1150,2158,979,360,5199,789,1767,17560
"01/20/2024 08:00",1477,2027,637,1204,1191,2211,1021,382,5427,812,1820,18209
"01/20/2024 09:00",1496,2082,659,1250,1201,2220,1035,395,5623,821,1873,18655
"01/20/2024 10:00",1492,2105,665,1267,1188,2205,1036,396,5755,812,1897,18818
"01/20/2024 11:00",1487,2090,672,1265,1197,2213,1025,400,5839,803,1900,18891
"01/20/2024 12:00",1481,2052,670,1253,1181,2218,1011,394,5904,789,1893,18846
"01/20/2024 13:00",1468,2070,664,1264,1162,2233,998,393,5899,782,1888,18821
"01/20/2024 14:00",1473,2092,678,1272,1163,2276,1008,396,5943,775,1886,18962
"01/20/2024 15:00",1508,2107,688,1271,1219,2374,1030,406,5982,779,1884,19248
"01/20/2024 16:00",1571,2149,711,1293,1286,2533,1068,423,6078,796,1901,19809
"01/20/2024 17:00",1652,2225,752,1333,1365,2726,1115,451,6218,813,1950,20600
"01/20/2024 18:00",1648,2239,757,1337,1371,2759,1124,456,6265,812,1977,20745
"01/20/2024 19:00",1617,2211,744,1305,1351,2709,1101,444,6189,801,1948,20420
"01/20/2024 20:00",1583,2170,733,1270,1329,2643,1074,432,6091,795,1920,20040
"01/20/2024 21:00",1535,2085,713,1221,1294,2557,1039,415,5971,775,1866,19471
"01/20/2024 22:00",1485,2009,685,1172,1245,2438,1005,397,5797,762,1817,18812
"01/20/2024 23:00",1435,1946,655,1125,1198,2325,971,374,5591,750,1775,18145
