"Time Stamp","Capitl","Centrl","Dunwod","Genese","Hud Vl","Longil","Mhk Vl","Millwd","N.Y.C.","North","West","NYISO"
"11/05/2024 00:00",1085,1300,478,842,837,1625,673,214,4188,588,1473,13303
"11/05/2024 01:00",1058,1261,466,817,807,1555,658,210,4005,583,1443,12863
"11/05/2024 02:00",1045,1243,453,806,792,1513,648,205,3904,581,1428,12618
"11/05/2024 03:00",1043,1246,447,804,788,1492,646,204,3852,580,1430,12532
"11/05/2024 04:00",1066,1290,453,823,803,1530,664,211,3896,584,1450,12770
"11/05/2024 05:00",1129,1390,480,879,854,1644,719,226,4122,599,1509,13551
"11/05/2024 06:00",1231,1537,527,966,930,1796,800,250,4569,618,1609,14833
"11/05/2024 07:00",1258,1540,565,971,953,1889,810,262,4977,624,1640,15489
"11/05/2024 08:00",1223,1438,582,910,942,1912,767,263,5285,618,1643,15583
"11/05/2024 09:00",1170,1307,591,889,903,1882,695,260,5464,616,1652,15429
"11/05/2024 10:00",1133,1346,599,927,855,1866,666,258,5528,608,1677,15463
"11/05/2024 11:00",1098,1348,599,932,822,1858,634,256,5560,599,1669,15375
"11/05/2024 12:00",1095,1380,603,925,804,1887,618,255,5627,593,1666,15453
"11/05/2024 13:00",1083,1377,616,954,839,1918,641,258,5698,591,1708,15683
"11/05/2024 14:00",1142,1427,625,1006,922,1976,686,266,5744,593,1718,16105
"11/05/2024 15:00",1272,1541,638,1061,1012,2067,765,275,5787,605,1735,16758
"11/05/2024 16:00",1380,1655,654,1121,1104,2208,850,288,5895,626,1783,17564
"11/05/2024 17:00",1471,1761,682,1186,1184,2355,905,311,6012,638,1861,18366
"11/05/2024 18:00",1448,1747,668,1172,1160,2345,897,314,5857,632,1847,18087
"11/05/2024 19:00",1392,1668,637,1124,1111,2250,866,299,5647,628,1800,17422
"11/05/2024 20:00",1343,1588,610,1073,1059,2156,828,284,5456,620,1759,16776
"11/05/2024 21:00",1272,1506,581,1021,1001,2037,781,267,5273,605,1713,16057
"11/05/2024 22:00",1190,1422,549,961,933,1885,729,242,5005,595,1654,15165
"11/05/2024 23:00",1121,1359,517,917,869,1739,684,221,4713,586,1589,14315
"11/06/2024 00:00",1040,1270,470,868,801,1600,636,205,4298,581,1511,13280
"11/06/2024 01:00",1016,1228,456,844,772,1529,623,202,4111,577,1480,12838
"11/06/2024 02:00",1005,1212,444,833,759,1486,614,196,4012,574,1460,12595
"11/06/2024 03:00",1004,1213,438,829,754,1468,615,195,3959,575,1456,12506
"11/06/2024 04:00",1032,1254,444,847,767,1507,635,201,3999,577,1471,12734
"11/06/2024 05:00",1097,1350,475,902,820,1625,691,215,4242,589,1523,13529
"11/06/2024 06:00",1206,1502,531,988,902,1794,772,241,4733,609,1618,14896
"11/06/2024 07:00",1228,1553,572,1035,912,1868,788,249,5183,621,1679,15688
"11/06/2024 08:00",1199,1561,586,1043,879,1873,765,248,5503,618,1722,15997
"11/06/2024 09:00",1186,1545,598,1039,843,1857,734,247,5707,614,1742,16112
"11/06/2024 10:00",1197,1632,610,1058,822,1854,735,249,5802,613,1761,16333
"11/06/2024 11:00",1206,1645,620,1051,860,1893,727,256,5912,612,1752,16534
"11/06/2024 12:00",1232,1647,633,1034,914,1960,719,267,6031,610,1725,16772
"11/06/2024 13:00",1239,1597,657,1020,982,1994,726,277,6138,605,1726,16961
"11/06/2024 14:00",1273,1572,671,1018,1044,2122,733,291,6209,607,1693,17233
"11/06/2024 15:00",1352,1613,685,1040,1122,2255,775,305,6276,610,1684,17717
"11/06/2024 16:00",1423,1652,702,1088,1200,2420,840,317,6408,624,1722,18396
"11/06/2024 17:00",1496,1718,724,1144,1258,2556,882,330,6503,632,1794,19037
"11/06/2024 18:00",1459,1692,698,1129,1208,2490,866,325,6273,633,1786,18559
"11/06/2024 19:00",1391,1620,669,1091,1154,2381,832,311,6025,630,1740,17844
"11/06/2024 20:00",1332,1541,633,1045,1083,2255,795,293,5777,621,1698,17073
"11/06/2024 21:00",1257,1462,596,995,1013,2111,752,274,5546,605,1656,16267
"11/06/2024 22:00",1164,1379,559,931,935,1937,702,249,5232,593,1595,15276
"11/06/2024 23:00",1089,1313,521,880,863,1777,656,224,4896,583,1527,14329
"11/07/2024 00:00",1022,1249,493,835,810,1656,614,213,4605,581,1470,13548
"11/07/2024 01:00",1000,1211,475,811,773,1574,601,206,4376,580,1438,13045
"11/07/2024 02:00",991,1195,457,800,752,1518,593,198,4221,581,1420,12726
"11/07/2024 03:00",990,1201,446,798,742,1484,593,195,4121,581,1421,12572
"11/07/2024 04:00",1015,1236,445,818,751,1507,612,198,4112,587,1442,12723
"11/07/2024 05:00",1081,1339,467,873,796,1605,668,213,4290,599,1498,13429
"11/07/2024 06:00",1186,1492,513,960,869,1752,749,235,4697,620,1604,14677
"11/07/2024 07:00",1184,1511,548,976,855,1804,740,243,5074,629,1639,15203
"11/07/2024 08:00",1113,1455,552,949,783,1775,675,237,5318,620,1638,15115
"11/07/2024 09:00",1047,1377,555,921,713,1720,625,229,5438,612,1619,14856
"11/07/2024 10:00",1015,1432,556,930,657,1694,601,224,5465,608,1621,14803
"11/07/2024 11:00",1004,1423,555,916,660,1713,586,219,5551,604,1604,14835
"11/07/2024 12:00",999,1404,560,894,670,1760,583,221,5611,599,1575,14876
"11/07/2024 13:00",958,1334,574,878,713,1815,565,227,5641,593,1587,14885
"11/07/2024 14:00",998,1330,589,898,793,1908,592,239,5663,600,1584,15194
"11/07/2024 15:00",1154,1448,612,954,917,2029,689,254,5711,618,1607,15993
"11/07/2024 16:00",1302,1575,635,1041,1043,2206,805,273,5822,639,1674,17015
"11/07/2024 17:00",1406,1703,661,1122,1133,2342,866,296,5917,655,1767,17868
"11/07/2024 18:00",1394,1695,646,1114,1118,2316,862,302,5718,654,1764,17583
"11/07/2024 19:00",1353,1646,621,1085,1082,2227,841,292,5512,651,1747,17057
"11/07/2024 20:00",1308,1585,594,1045,1036,2131,810,281,5292,642,1711,16435
"11/07/2024 21:00",1238,1505,564,997,980,2018,768,266,5087,631,1667,15721
"11/07/2024 22:00",1154,1422,533,938,913,1861,721,243,4787,618,1609,14799
"11/07/2024 23:00",1089,1364,497,892,852,1711,681,223,4481,609,1546,13945
"11/08/2024 00:00",1030,1303,468,849,798,1609,639,210,4191,602,1486,13185
"11/08/2024 01:00",1010,1267,456,828,772,1537,630,205,4013,599,1457,12774
"11/08/2024 02:00",1003,1253,445,821,762,1494,623,202,3915,598,1442,12558
"11/08/2024 03:00",1007,1263,440,821,759,1478,628,203,3862,600,1445,12506
"11/08/2024 04:00",1035,1304,448,841,776,1519,648,211,3894,605,1465,12746
"11/08/2024 05:00",1102,1410,476,896,829,1636,706,229,4102,616,1516,13518
"11/08/2024 06:00",1196,1543,525,972,903,1791,776,253,4504,635,1607,14705
"11/08/2024 07:00",1160,1509,556,944,878,1811,730,260,4847,636,1622,14953
"11/08/2024 08:00",1052,1363,552,865,780,1734,632,250,5076,624,1598,14526
"11/08/2024 09:00",959,1213,543,816,680,1649,574,238,5198,614,1562,14046
"11/08/2024 10:00",913,1260,539,837,607,1594,552,228,5215,611,1558,13914
"11/08/2024 11:00",893,1248,535,837,598,1566,551,218,5246,610,1545,13847
"11/08/2024 12:00",901,1238,537,826,609,1592,557,218,5282,610,1515,13885
"11/08/2024 13:00",909,1171,554,827,653,1636,562,223,5316,609,1558,14018
"11/08/2024 14:00",983,1215,569,871,738,1740,589,235,5341,612,1562,14455
"11/08/2024 15:00",1146,1399,592,939,882,1879,686,254,5389,622,1587,15375
"11/08/2024 16:00",1274,1539,615,1015,1014,2059,795,272,5507,642,1649,16381
"11/08/2024 17:00",1364,1650,642,1079,1097,2203,846,298,5627,653,1727,17186
"11/08/2024 18:00",1343,1635,627,1063,1073,2187,833,303,5466,650,1714,16894
"11/08/2024 19:00",1292,1568,607,1027,1031,2116,806,289,5299,648,1682,16365
"11/08/2024 20:00",1254,1513,582,992,994,2044,778,276,5114,641,1650,15838
"11/08/2024 21:00",1199,1450,557,951,952,1950,746,264,4933,627,1614,15243
"11/08/2024 22:00",1133,1382,533,902,899,1834,707,245,4686,617,1565,14503
"11/08/2024 23:00",1076,1326,505,858,840,1719,667,227,4443,610,1506,13777
"11/09/2024 00:00",1022,1299,473,832,801,1621,629,219,4221,607,1459,13183
"11/09/2024 01:00",990,1267,452,808,772,1537,607,213,4026,605,1433,12710
"11/09/2024 02:00",980,1254,446,800,762,1490,600,207,3906,607,1415,12467
"11/09/2024 03:00",979,1256,440,797,760,1466,600,204,3834,609,1412,12357
"11/09/2024 04:00",995,1288,439,805,767,1481,611,209,3818,613,1425,12451
"11/09/2024 05:00",1028,1350,457,835,795,1536,637,217,3892,624,1451,12822
"11/09/2024 06:00",1078,1423,474,877,829,1617,672,233,4073,630,1487,13393
"11/09/2024 07:00",1094,1416,496,878,824,1622,658,242,4248,632,1496,13606
"11/09/2024 08:00",1046,1365,504,855,795,1617,627,251,4444,631,1504,13639
"11/09/2024 09:00",967,1291,509,830,744,1598,572,251,4610,623,1487,13482
"11/09/2024 10:00",920,1259,509,824,697,1565,528,251,4720,615,1470,13358
"11/09/2024 11:00",886,1226,509,802,663,1541,511,245,4765,610,1455,13213
"11/09/2024 12:00",884,1200,510,792,655,1552,493,239,4800,606,1431,13162
"11/09/2024 13:00",914,1190,517,789,687,1599,487,237,4812,602,1436,13270
"11/09/2024 14:00",957,1222,526,819,754,1670,527,245,4835,607,1442,13604
"11/09/2024 15:00",1071,1346,541,870,856,1781,624,256,4859,620,1476,14300
"11/09/2024 16:00",1219,1497,568,950,970,1960,733,275,4962,646,1531,15311
"11/09/2024 17:00",1331,1617,606,1034,1073,2130,804,300,5101,662,1629,16287
"11/09/2024 18:00",1313,1616,604,1038,1067,2125,814,302,5076,660,1641,16256
"11/09/2024 19:00",1269,1573,587,1008,1032,2055,793,291,4976,657,1628,15869
"11/09/2024 20:00",1238,1528,577,970,997,2002,766,286,4875,651,1602,15492
"11/09/2024 21:00",1193,1481,563,933,966,1938,738,278,4770,640,1569,15069
"11/09/2024 22:00",1139,1427,542,892,921,1844,703,264,4608,632,1524,14496
"11/09/2024 23:00",1092,1384,519,852,874,1741,668,248,4407,625,1474,13884
"11/10/2024 00:00",1052,1353,494,822,835,1633,643,238,4197,621,1454,13342
"11/10/2024 01:00",1021,1320,471,797,803,1549,622,230,3991,617,1425,12846
"11/10/2024 02:00",1014,1308,465,789,791,1505,615,225,3879,616,1409,12616
"11/10/2024 03:00",1013,1310,459,786,788,1485,616,223,3813,616,1405,12514
"11/10/2024 04:00",1026,1334,458,790,794,1498,626,227,3802,618,1413,12586
"11/10/2024 05:00",1052,1377,471,809,813,1540,647,232,3866,626,1429,12862
"11/10/2024 06:00",1085,1430,480,839,841,1589,675,243,4002,633,1454,13271
"11/10/2024 07:00",1101,1429,498,848,855,1594,682,252,4143,641,1465,13508
"11/10/2024 08:00",1085,1422,501,864,861,1603,685,263,4328,646,1495,13753
"11/10/2024 09:00",1064,1425,500,900,845,1583,683,266,4482,647,1522,13917
"11/10/2024 10:00",1042,1399,501,905,803,1571,644,264,4604,638,1525,13896
"11/10/2024 11:00",1022,1388,499,899,783,1575,618,256,4690,630,1532,13892
"11/10/2024 12:00",1031,1397,506,906,785,1613,611,253,4746,625,1530,14003
"11/10/2024 13:00",1054,1410,521,916,815,1689,613,255,4806,627,1530,14236
"11/10/2024 14:00",1080,1439,538,938,872,1772,650,264,4860,630,1540,14583
"11/10/2024 15:00",1150,1515,556,960,941,1887,699,274,4922,640,1554,15098
"11/10/2024 16:00",1276,1611,584,1013,1033,2055,774,291,5042,657,1587,15923
"11/10/2024 17:00",1382,1702,617,1074,1116,2207,830,313,5194,669,1660,16764
"11/10/2024 18:00",1355,1687,617,1066,1096,2175,827,313,5162,667,1660,16625
"11/10/2024 19:00",1305,1626,601,1027,1056,2110,806,300,5080,662,1631,16204
"11/10/2024 20:00",1258,1556,594,988,1013,2036,769,294,4990,652,1604,15754
"11/10/2024 21:00",1183,1480,566,936,960,1920,720,274,4854,639,1557,15089
"11/10/2024 22:00",1107,1402,528,885,895,1777,670,251,4639,629,1505,14288
"11/10/2024 23:00",1050,1356,492,844,838,1646,632,229,4373,623,1459,13542
