"Time Stamp","Capitl","Centrl","Dunwod","Genese","Hud Vl","Longil","Mhk Vl","Millwd","N.Y.C.","North","West","NYISO"
"03/09/2025 00:00",1253,1625,586,963,1028,1953,854,287,4841,672,1604,15666
"03/09/2025 01:00",1225,1600,570,946,1004,1878,837,279,4676,671,1572,15258
"03/09/2025 03:00",1210,1583,542,930,985,1808,827,270,4506,670,1542,14873
"03/09/2025 04:00",1212,1587,538,931,981,1804,829,273,4472,670,1538,14835
"03/09/2025 05:00",1224,1602,541,943,989,1823,839,278,4502,676,1543,14960
"03/09/2025 06:00",1258,1641,560,967,1018,1881,861,289,4582,678,1563,15298
"03/09/2025 07:00",1305,1714,580,1013,1067,1937,906,305,4704,687,1617,15835
"03/09/2025 08:00",1276,1721,586,1030,1059,1906,930,310,4826,693,1634,15971
"03/09/2025 09:00",1280,1705,595,1032,1031,1824,930,312,4946,695,1632,15982
"03/09/2025 10:00",1301,1683,602,1021,990,1823,932,312,5072,689,1601,16026
"03/09/2025 11:00",1313,1669,598,982,952,1839,921,303,5112,687,1568,15944
"03/09/2025 12:00",1318,1644,585,929,921,1776,905,289,5080,682,1561,15690
"03/09/2025 13:00",1305,1585,574,904,900,1707,881,278,5034,678,1561,15407
"03/09/2025 14:00",1260,1513,573,902,886,1759,850,276,5035,672,1522,15248
"03/09/2025 15:00",1214,1484,567,895,883,1838,816,267,5061,668,1500,15193
"03/09/2025 16:00",1241,1549,572,897,924,1857,827,275,5099,672,1516,15429
"03/09/2025 17:00",1342,1658,593,981,1022,1969,893,294,5145,683,1577,16157
"03/09/2025 18:00",1408,1748,610,1045,1113,2114,944,313,5229,692,1638,16854
"03/09/2025 19:00",1473,1848,648,1114,1186,2259,990,330,5395,702,1715,17660
"03/09/2025 20:00",1459,1841,659,1124,1188,2285,982,332,5426,698,1744,17738
"03/09/2025 21:00",1382,1764,637,1076,1135,2198,937,316,5325,688,1697,17155
"03/09/2025 22:00",1300,1681,606,1019,1069,2066,887,293,5115,677,1641,16354
"03/09/2025 23:00",1237,1609,570,967,1006,1922,845,271,4846,669,1592,15534
"03/10/2025 00:00",1180,1551,542,925,967,1815,802,265,4622,647,1546,14862
"03/10/2025 01:00",1159,1534,524,914,947,1746,790,260,4471,646,1522,14513
"03/10/2025 02:00",1153,1528,505,905,938,1709,786,253,4375,644,1503,14299
"03/10/2025 03:00",1158,1529,505,911,934,1698,791,257,4327,643,1504,14257
"03/10/2025 04:00",1195,1561,510,936,948,1743,805,267,4384,645,1532,14526
"03/10/2025 05:00",1265,1637,542,995,995,1858,853,285,4589,657,1595,15271
"03/10/2025 06:00",1389,1807,610,1092,1097,2067,949,322,5015,674,1700,16722
"03/10/2025 07:00",1464,1922,663,1172,1175,2219,1002,339,5436,691,1802,17885
"03/10/2025 08:00",1383,1834,665,1129,1124,2146,962,322,5650,687,1807,17709
"03/10/2025 09:00",1246,1623,650,999,953,2016,857,293,5732,680,1734,16783
"03/10/2025 10:00",1137,1464,620,862,795,1875,797,265,5688,670,1630,15803
"03/10/2025 11:00",1070,1356,587,817,714,1755,777,245,5632,663,1593,15209
"03/10/2025 12:00",1019,1307,568,802,658,1659,749,235,5561,654,1554,14766
"03/10/2025 13:00",970,1274,563,785,668,1635,702,234,5514,647,1524,14516
"03/10/2025 14:00",892,1269,546,798,680,1626,666,225,5463,636,1499,14300
"03/10/2025 15:00",920,1267,554,817,681,1642,638,224,5477,631,1496,14347
"03/10/2025 16:00",1025,1395,575,831,765,1783,693,240,5558,636,1523,15024
"03/10/2025 17:00",1241,1591,609,965,944,1993,812,276,5621,654,1610,16316
"03/10/2025 18:00",1365,1722,618,1053,1053,2124,898,297,5538,665,1669,17002
"03/10/2025 19:00",1426,1819,646,1118,1129,2275,948,315,5595,674,1727,17672
"03/10/2025 20:00",1415,1812,648,1128,1137,2289,952,314,5551,676,1761,17683
"03/10/2025 21:00",1349,1715,625,1077,1094,2189,907,300,5391,665,1723,17035
"03/10/2025 22:00",1265,1616,588,1013,1032,2054,856,279,5127,653,1661,16144
"03/10/2025 23:00",1199,1527,546,959,969,1905,810,255,4820,643,1598,15231
