"Time Stamp","Capitl","Centrl","Dunwod","Genese","Hud Vl","Longil","Mhk Vl","Millwd","N.Y.C.","North","West","NYISO"
"12/03/2023 00:00",1082,1443,505,902,880,1736,658,245,4411,654,1457,13973
"12/03/2023 01:00",1062,1397,482,875,843,1642,638,234,4250,650,1418,13491
"12/03/2023 02:00",1048,1371,464,856,818,1580,623,230,4117,645,1389,13141
"12/03/2023 03:00",1038,1367,452,847,813,1541,617,228,4039,644,1373,12959
"12/03/2023 04:00",1049,1379,450,850,814,1537,622,227,4008,646,1370,12952
"12/03/2023 05:00",1076,1422,456,871,835,1571,647,231,4061,655,1394,13219
"12/03/2023 06:00",1115,1482,475,909,873,1643,680,245,4183,670,1435,13710
"12/03/2023 07:00",1168,1544,493,950,918,1696,722,264,4307,687,1482,14231
"12/03/2023 08:00",1220,1595,514,987,963,1780,757,281,4475,704,1521,14797
"12/03/2023 09:00",1245,1616,540,1002,991,1867,765,295,4649,708,1550,15228
"12/03/2023 10:00",1273,1639,558,1024,1011,1938,766,305,4861,710,1567,15652
"12/03/2023 11:00",1298,1663,571,1048,1028,1932,783,309,5015,717,1584,15948
"12/03/2023 12:00",1323,1675,586,1053,1033,1977,792,314,5109,715,1585,16162
"12/03/2023 13:00",1326,1674,594,1059,1046,2082,794,315,5159,715,1591,16355
"12/03/2023 14:00",1299,1675,601,1060,1057,2124,794,319,5187,714,1580,16410
"12/03/2023 15:00",1323,1697,612,1072,1055,2189,807,321,5239,720,1619,16654
"12/03/2023 16:00",1408,1764,638,1139,1126,2347,850,342,5345,739,1675,17373
"12/03/2023 17:00",1455,1829,665,1184,1203,2480,891,360,5441,750,1747,18005
"12/03/2023 18:00",1438,1800,661,1161,1184,2429,874,355,5363,747,1724,17736
"12/03/2023 19:00",1404,1765,657,1130,1152,2364,855,347,5307,741,1699,17421
"12/03/2023 20:00",1357,1709,642,1098,1113,2286,825,332,5209,722,1663,16956
"12/03/2023 21:00",1272,1633,610,1050,1061,2162,776,308,5055,701,1616,16244
"12/03/2023 22:00",1175,1540,568,983,991,2006,723,278,4832,681,1544,15321
"12/03/2023 23:00",1103,1475,522,933,919,1844,674,253,4577,667,1473,14440
"12/04/2023 00:00",1064,1434,504,903,870,1717,639,239,4370,649,1466,13855
"12/04/2023 01:00",1045,1402,481,880,838,1627,625,229,4202,644,1435,13408
"12/04/2023 02:00",1033,1381,461,869,824,1581,618,226,4099,639,1425,13156
"12/04/2023 03:00",1035,1379,459,869,824,1564,618,226,4043,638,1426,13081
"12/04/2023 04:00",1062,1421,470,898,841,1609,637,233,4089,641,1446,13347
"12/04/2023 05:00",1127,1528,504,968,894,1735,690,256,4327,658,1521,14208
"12/04/2023 06:00",1244,1693,570,1072,975,1938,771,297,4768,689,1642,15659
"12/04/2023 07:00",1319,1786,620,1147,1033,2056,819,315,5208,715,1736,16754
"12/04/2023 08:00",1312,1802,628,1159,1019,2026,825,312,5460,718,1778,17039
"12/04/2023 09:00",1277,1773,624,1160,965,1961,818,302,5587,712,1785,16964
"12/04/2023 10:00",1268,1776,623,1168,934,1899,815,301,5625,712,1804,16925
"12/04/2023 11:00",1256,1773,618,1169,931,1891,815,294,5666,714,1816,16943
"12/04/2023 12:00",1251,1762,622,1163,949,1921,807,296,5695,714,1808,16988
