"Time Stamp","Capitl","Centrl","Dunwod","Genese","Hud Vl","Longil","Mhk Vl","Millwd","N.Y.C.","North","West","NYISO"
"03/01/2025 00:00",1217,1493,556,931,935,1816,816,253,4591,694,1597,14899
"03/01/2025 01:00",1184,1463,538,921,905,1737,793,244,4415,691,1568,14459
"03/01/2025 02:00",1164,1453,520,909,888,1691,779,237,4312,688,1553,14194
"03/01/2025 03:00",1154,1449,510,907,885,1664,771,234,4245,685,1548,14052
"03/01/2025 04:00",1157,1462,508,918,887,1670,774,237,4233,681,1560,14087
"03/01/2025 05:00",1175,1507,518,945,909,1709,791,245,4300,687,1589,14375
"03/01/2025 06:00",1215,1561,537,987,941,1778,825,255,4446,687,1629,14861
"03/01/2025 07:00",1242,1594,554,1014,934,1808,848,264,4594,702,1671,15225
"03/01/2025 08:00",1242,1591,561,1015,875,1800,844,263,4738,712,1711,15352
"03/01/2025 09:00",1239,1592,557,1004,801,1764,834,257,4834,714,1726,15322
"03/01/2025 10:00",1234,1596,545,1010,752,1688,835,250,4886,714,1741,15251
"03/01/2025 11:00",1218,1593,546,1016,719,1613,817,248,4912,711,1737,15130
"03/01/2025 12:00",1195,1595,540,1017,700,1548,809,245,4901,708,1733,14991
"03/01/2025 13:00",1192,1615,525,1018,706,1545,810,235,4882,705,1743,14976
"03/01/2025 14:00",1215,1654,536,1025,745,1614,822,245,4890,706,1751,15203
"03/01/2025 15:00",1276,1721,564,1058,856,1755,867,260,4948,714,1771,15790
"03/01/2025 16:00",1378,1821,598,1116,1008,1951,939,286,5067,731,1809,16704
"03/01/2025 17:00",1461,1902,625,1165,1114,2127,1003,308,5187,745,1833,17470
"03/01/2025 18:00",1503,1958,658,1212,1176,2267,1035,327,5353,754,1888,18131
"03/01/2025 19:00",1483,1951,658,1204,1172,2256,1026,325,5364,749,1895,18083
"03/01/2025 20:00",1450,1896,656,1174,1160,2226,1006,322,5322,743,1869,17824
"03/01/2025 21:00",1412,1833,645,1135,1132,2173,979,315,5248,736,1827,17435
"03/01/2025 22:00",1367,1776,624,1090,1094,2101,947,304,5121,730,1777,16931
"03/01/2025 23:00",1330,1730,599,1046,1052,2016,918,292,4966,723,1730,16402
