"Time Stamp","Capitl","Centrl","Dunwod","Genese","Hud Vl","Longil","Mhk Vl","Millwd","N.Y.C.","North","West","NYISO"
"12/24/2023 00:00",1174,1530,564,922,1004,1998,764,300,4766,688,1475,15185
"12/24/2023 01:00",1138,1494,536,892,962,1883,736,282,4587,681,1437,14628
"12/24/2023 02:00",1113,1467,508,875,934,1807,717,270,4454,672,1413,14230
"12/24/2023 03:00",1100,1455,494,867,921,1760,706,266,4370,668,1405,14012
"12/24/2023 04:00",1100,1460,486,864,918,1751,704,266,4336,673,1404,13962
"12/24/2023 05:00",1114,1476,491,873,927,1768,711,269,4371,674,1409,14083
"12/24/2023 06:00",1138,1522,510,900,957,1824,741,277,4479,684,1428,14460
"12/24/2023 07:00",1189,1579,536,937,1003,1884,782,295,4611,697,1465,14978
"12/24/2023 08:00",1253,1637,561,969,1055,1951,831,316,4775,713,1491,15552
"12/24/2023 09:00",1303,1679,582,997,1085,2011,867,338,4948,719,1522,16051
"12/24/2023 10:00",1327,1697,593,1002,1088,2042,875,341,5079,722,1529,16295
"12/24/2023 11:00",1334,1698,596,1004,1085,2059,881,343,5146,717,1538,16401
"12/24/2023 12:00",1342,1700,598,997,1071,2087,871,341,5191,712,1534,16444
"12/24/2023 13:00",1331,1655,602,995,1059,2105,867,335,5218,710,1536,16413
"12/24/2023 14:00",1343,1677,604,1005,1069,2128,865,335,5219,707,1547,16499
"12/24/2023 15:00",1360,1722,612,1046,1111,2192,883,339,5247,709,1570,16791
"12/24/2023 16:00",1418,1764,642,1094,1179,2360,920,357,5368,726,1616,17444
"12/24/2023 17:00",1429,1804,670,1109,1217,2476,920,376,5449,736,1651,17837
"12/24/2023 18:00",1402,1766,666,1091,1210,2454,912,377,5423,732,1637,17670
"12/24/2023 19:00",1366,1720,660,1069,1181,2388,892,367,5344,726,1621,17334
"12/24/2023 20:00",1337,1686,649,1051,1155,2335,876,359,5275,716,1610,17049
"12/24/2023 21:00",1293,1645,631,1019,1119,2265,847,346,5167,704,1580,16616
"12/24/2023 22:00",1230,1574,606,977,1070,2156,799,329,4998,690,1538,15967
"12/24/2023 23:00",1170,1513,570,934,1011,2030,759,307,4782,680,1486,15242
"12/25/2023 00:00",1139,1422,562,886,974,1936,717,298,4525,662,1449,14570
"12/25/2023 01:00",1104,1388,539,859,933,1832,687,280,4387,657,1406,14072
"12/25/2023 02:00",1083,1363,513,846,902,1755,674,268,4271,650,1382,13707
"12/25/2023 03:00",1076,1360,497,842,890,1707,676,259,4196,652,1375,13530
"12/25/2023 04:00",1084,1362,488,850,885,1695,683,256,4164,649,1378,13494
"12/25/2023 05:00",1110,1393,494,878,905,1718,703,252,4190,654,1401,13698
"12/25/2023 06:00",1146,1459,501,905,928,1775,731,258,4242,669,1430,14044
"12/25/2023 07:00",1211,1518,519,945,971,1825,777,272,4347,681,1482,14548
"12/25/2023 08:00",1255,1538,536,953,1015,1882,807,295,4444,691,1503,14919
"12/25/2023 09:00",1256,1518,549,928,1019,1909,802,303,4558,692,1512,15046
"12/25/2023 10:00",1235,1485,552,904,993,1900,776,309,4663,688,1495,15000
"12/25/2023 11:00",1199,1453,555,899,972,1876,749,308,4727,680,1483,14901
"12/25/2023 12:00",1188,1425,559,900,961,1903,723,309,4760,672,1462,14862
"12/25/2023 13:00",1199,1412,566,895,978,1976,700,303,4770,669,1450,14918
