"Time Stamp","Capitl","Centrl","Dunwod","Genese","Hud Vl","Longil","Mhk Vl","Millwd","N.Y.C.","North","West","NYISO"
"09/25/2024 00:00",1049,1308,492,877,819,1676,634,206,4372,569,1546,13548
"09/25/2024 01:00",1026,1264,473,850,783,1601,613,199,4204,566,1513,13092
"09/25/2024 02:00",1011,1239,457,834,765,1558,605,192,4096,565,1490,12812
"09/25/2024 03:00",1002,1234,447,828,754,1540,601,191,4038,563,1478,12676
"09/25/2024 04:00",1021,1261,451,836,760,1568,613,193,4062,564,1485,12814
"09/25/2024 05:00",1076,1326,474,878,796,1662,654,207,4275,578,1540,13466
"09/25/2024 06:00",1167,1472,530,963,864,1825,727,231,4767,603,1643,14792
"09/25/2024 07:00",1219,1540,572,1011,906,1924,761,248,5220,613,1699,15713
"09/25/2024 08:00",1218,1547,588,1016,922,1957,771,255,5514,614,1729,16131
"09/25/2024 09:00",1190,1520,601,997,903,1938,760,256,5662,610,1744,16181
"09/25/2024 10:00",1167,1510,606,996,886,1929,744,252,5719,608,1762,16179
"09/25/2024 11:00",1162,1492,599,1007,880,1928,732,257,5808,607,1789,16261
"09/25/2024 12:00",1158,1483,602,1021,863,1947,717,256,5825,607,1813,16292
"09/25/2024 13:00",1170,1485,602,1046,873,1981,714,260,5838,607,1856,16432
"09/25/2024 14:00",1175,1493,604,1069,887,2031,702,260,5830,605,1876,16532
"09/25/2024 15:00",1199,1519,618,1097,923,2117,715,262,5856,611,1900,16817
"09/25/2024 16:00",1252,1575,634,1142,981,2213,753,271,5885,621,1916,17243
"09/25/2024 17:00",1327,1635,651,1179,1045,2296,791,285,5868,627,1927,17631
"09/25/2024 18:00",1369,1683,658,1194,1081,2335,832,296,5734,636,1924,17742
"09/25/2024 19:00",1376,1709,656,1219,1098,2380,856,301,5664,638,1938,17835
"09/25/2024 20:00",1322,1649,632,1175,1058,2283,823,289,5498,626,1908,17263
