"Time Stamp","Capitl","Centrl","Dunwod","Genese","Hud Vl","Longil","Mhk Vl","Millwd","N.Y.C.","North","West","NYISO"
"06/16/2024 00:00",1115,1276,578,843,873,2151,592,243,5186,572,1433,14862
"06/16/2024 01:00",1072,1233,543,811,817,1992,569,221,4928,568,1392,14146
"06/16/2024 02:00",1046,1212,513,793,782,1881,554,207,4723,561,1373,13645
"06/16/2024 03:00",1029,1203,489,781,761,1806,545,199,4574,558,1357,13302
"06/16/2024 04:00",1027,1205,478,777,750,1769,547,194,4475,560,1352,13134
"06/16/2024 05:00",1015,1202,465,772,726,1709,544,189,4420,559,1341,12942
"06/16/2024 06:00",996,1181,471,741,714,1689,536,194,4467,563,1323,12875
"06/16/2024 07:00",990,1125,488,705,718,1744,496,209,4636,566,1350,13027
"06/16/2024 08:00",976,1069,510,687,703,1842,462,227,4838,573,1370,13257
"06/16/2024 09:00",943,1033,524,686,681,1926,437,243,5052,578,1400,13503
"06/16/2024 10:00",922,1028,543,699,679,2013,433,254,5249,585,1438,13843
"06/16/2024 11:00",912,1055,562,719,713,2107,445,265,5408,591,1488,14265
"06/16/2024 12:00",927,1078,580,754,753,2245,470,275,5521,589,1532,14724
"06/16/2024 13:00",959,1116,590,784,800,2380,476,288,5594,589,1576,15152
"06/16/2024 14:00",995,1170,608,818,854,2488,498,300,5669,590,1637,15627
"06/16/2024 15:00",1047,1232,634,853,920,2613,530,315,5755,597,1678,16174
"06/16/2024 16:00",1155,1329,659,929,1015,2757,589,333,5831,604,1746,16947
"06/16/2024 17:00",1274,1470,684,1014,1117,2862,637,350,5890,617,1820,17735
"06/16/2024 18:00",1370,1605,696,1096,1185,2851,701,353,5866,623,1884,18230
"06/16/2024 19:00",1407,1690,686,1153,1188,2755,754,339,5804,623,1902,18301
"06/16/2024 20:00",1409,1689,679,1164,1165,2659,785,332,5749,622,1875,18128
"06/16/2024 21:00",1373,1665,666,1163,1125,2572,778,318,5720,619,1864,17863
"06/16/2024 22:00",1278,1559,628,1101,1034,2380,719,290,5568,602,1783,16942
"06/16/2024 23:00",1192,1470,585,1031,942,2160,664,257,5318,585,1699,15903
"06/17/2024 00:00",1130,1402,559,997,881,2020,618,251,5090,583,1658,15189
"06/17/2024 01:00",1098,1347,533,957,837,1907,596,237,4926,574,1601,14613
"06/17/2024 02:00",1076,1319,513,928,804,1841,580,225,4799,568,1568,14221
"06/17/2024 03:00",1070,1296,498,913,788,1805,572,217,4723,565,1553,14000
"06/17/2024 04:00",1084,1317,497,923,786,1819,580,217,4733,570,1556,14082
"06/17/2024 05:00",1120,1372,514,954,804,1866,615,226,4912,581,1599,14563
"06/17/2024 06:00",1183,1496,569,1010,850,1999,674,247,5383,602,1688,15701
"06/17/2024 07:00",1246,1551,623,1076,905,2165,688,275,5900,620,1805,16854
"06/17/2024 08:00",1242,1553,658,1131,917,2306,662,294,6326,626,1899,17614
"06/17/2024 09:00",1226,1597,679,1180,906,2410,634,310,6641,631,1985,18199
"06/17/2024 10:00",1244,1648,703,1254,947,2526,626,328,6868,632,2072,18848
"06/17/2024 11:00",1286,1719,745,1346,1044,2696,646,350,7077,639,2164,19712
"06/17/2024 12:00",1342,1789,785,1402,1124,2834,663,369,7246,642,2233,20429
"06/17/2024 13:00",1411,1850,815,1452,1217,2991,694,395,7375,642,2283,21125
"06/17/2024 14:00",1494,1904,848,1458,1267,3074,720,414,7491,643,2317,21630
"06/17/2024 15:00",1587,1940,887,1494,1333,3189,739,443,7635,652,2353,22252
"06/17/2024 16:00",1665,2032,927,1563,1435,3341,792,464,7762,658,2411,23050
"06/17/2024 17:00",1766,2145,955,1638,1553,3476,857,477,7787,667,2466,23787
"06/17/2024 18:00",1844,2254,955,1713,1624,3455,930,485,7587,674,2498,24019
"06/17/2024 19:00",1877,2346,915,1752,1618,3347,1000,470,7307,680,2481,23793
"06/17/2024 20:00",1856,2326,890,1729,1570,3206,1041,448,7135,676,2404,23281
"06/17/2024 21:00",1810,2260,865,1667,1495,3084,1033,430,7031,671,2342,22688
"06/17/2024 22:00",1681,2099,807,1539,1367,2838,951,395,6747,652,2229,21305
"06/17/2024 23:00",1549,1935,738,1410,1238,2550,867,352,6330,634,2096,19699
"06/18/2024 00:00",1421,1768,680,1291,1104,2346,760,315,5960,610,1941,18196
"06/18/2024 01:00",1353,1673,639,1219,1028,2190,719,289,5668,599,1847,17224
"06/18/2024 02:00",1304,1614,604,1166,971,2081,689,270,5453,595,1788,16535
"06/18/2024 03:00",1275,1569,579,1133,934,2013,675,258,5316,595,1759,16106
"06/18/2024 04:00",1275,1574,571,1128,919,2005,676,255,5283,600,1754,16040
"06/18/2024 05:00",1294,1608,582,1145,929,2042,697,260,5438,605,1791,16391
"06/18/2024 06:00",1380,1729,642,1187,983,2188,737,282,5942,624,1878,17572
"06/18/2024 07:00",1480,1807,707,1259,1060,2375,742,312,6547,648,1999,18936
"06/18/2024 08:00",1539,1838,757,1331,1123,2571,745,342,7072,654,2106,20078
"06/18/2024 09:00",1596,1925,802,1407,1159,2725,765,373,7496,663,2203,21114
"06/18/2024 10:00",1673,2026,853,1506,1249,2917,798,412,7845,675,2306,22260
"06/18/2024 11:00",1764,2119,928,1607,1409,3150,850,455,8193,681,2406,23562
"06/18/2024 12:00",1854,2202,998,1674,1540,3376,876,495,8492,688,2474,24669
"06/18/2024 13:00",1932,2261,1058,1731,1682,3620,918,542,8721,689,2528,25682
"06/18/2024 14:00",1993,2325,1110,1761,1775,3792,942,571,8863,688,2577,26397
"06/18/2024 15:00",2058,2364,1149,1800,1852,3945,959,599,8987,693,2598,27004
"06/18/2024 16:00",2094,2431,1184,1833,1923,4066,1009,612,9057,692,2625,27526
"06/18/2024 17:00",2165,2515,1200,1869,2019,4125,1063,615,9003,696,2648,27918
"06/18/2024 18:00",2217,2585,1178,1901,2039,4047,1109,606,8677,712,2640,27711
"06/18/2024 19:00",2226,2623,1111,1904,1991,3863,1147,579,8299,712,2615,27070
"06/18/2024 20:00",2181,2568,1065,1861,1897,3637,1172,545,8033,704,2540,26203
"06/18/2024 21:00",2113,2476,1022,1785,1793,3442,1147,513,7851,693,2484,25319
"06/18/2024 22:00",1953,2290,940,1651,1628,3128,1053,468,7481,671,2370,23633
"06/18/2024 23:00",1802,2114,851,1516,1465,2793,963,415,7003,657,2231,21810
"06/19/2024 00:00",1655,1962,788,1384,1301,2590,866,360,6559,640,2072,20177
"06/19/2024 01:00",1569,1854,734,1303,1200,2407,822,330,6224,625,1973,19041
