"Time Stamp","Capitl","Centrl","Dunwod","Genese","Hud Vl","Longil","Mhk Vl","Millwd","N.Y.C.","North","West","NYISO"
"06/18/2024 00:00",1424,1738,661,1292,1105,2297,781,313,5819,604,1975,18009
"06/18/2024 01:00",1354,1652,621,1222,1027,2143,736,287,5532,595,1883,17052
"06/18/2024 02:00",1301,1592,587,1168,971,2037,705,268,5320,591,1823,16363
"06/18/2024 03:00",1269,1547,563,1134,933,1971,690,257,5181,591,1790,15926
"06/18/2024 04:00",1269,1554,556,1130,917,1965,691,254,5151,595,1783,15865
"06/18/2024 05:00",1286,1587,570,1147,926,2008,713,260,5309,601,1818,16225
"06/18/2024 06:00",1370,1688,630,1188,979,2155,745,283,5824,620,1904,17386
"06/18/2024 07:00",1461,1752,692,1260,1049,2339,731,310,6428,645,2021,18688
"06/18/2024 08:00",1498,1790,733,1339,1075,2516,704,334,6916,646,2127,19678
"06/18/2024 09:00",1541,1879,771,1421,1077,2646,710,359,7276,654,2227,20561
"06/18/2024 10:00",1613,1980,815,1524,1141,2816,744,391,7542,664,2336,21566
"06/18/2024 11:00",1693,2092,880,1635,1278,3029,814,428,7813,669,2441,22772
"06/18/2024 12:00",1771,2186,939,1710,1399,3218,858,461,8032,676,2509,23759
"06/18/2024 13:00",1853,2253,991,1766,1540,3411,893,503,8189,677,2552,24628
"06/18/2024 14:00",1936,2321,1039,1782,1634,3491,929,529,8282,680,2590,25213
"06/18/2024 15:00",2024,2359,1072,1808,1731,3585,964,553,8357,689,2607,25749
"06/18/2024 16:00",2066,2413,1107,1827,1824,3720,1018,566,8413,691,2630,26275
"06/18/2024 17:00",2126,2477,1122,1843,1908,3794,1069,570,8364,693,2646,26612
"06/18/2024 18:00",2166,2525,1098,1859,1918,3741,1108,559,8065,707,2642,26388
"06/18/2024 19:00",2168,2551,1030,1864,1866,3585,1145,533,7685,707,2622,25756
"06/18/2024 20:00",2128,2500,980,1828,1772,3395,1167,500,7415,700,2548,24933
"06/18/2024 21:00",2060,2411,941,1751,1672,3242,1145,469,7228,687,2493,24099
"06/18/2024 22:00",1904,2229,865,1616,1516,2961,1051,428,6871,663,2380,22484
"06/18/2024 23:00",1752,2051,781,1482,1363,2650,957,379,6421,649,2239,20724
"06/19/2024 00:00",1590,1901,724,1352,1217,2421,861,335,6064,634,2071,19170
"06/19/2024 01:00",1499,1800,674,1273,1123,2254,811,310,5769,621,1969,18103
"06/19/2024 02:00",1434,1731,635,1213,1053,2143,776,290,5552,616,1901,17344
"06/19/2024 03:00",1394,1679,609,1175,1005,2071,759,278,5415,617,1865,16867
"06/19/2024 04:00",1387,1677,600,1170,983,2059,756,273,5379,619,1851,16754
"06/19/2024 05:00",1401,1701,613,1185,989,2091,777,278,5535,621,1876,17067
"06/19/2024 06:00",1493,1796,672,1236,1040,2221,815,296,6047,642,1960,18218
"06/19/2024 07:00",1576,1870,735,1311,1105,2398,819,322,6648,665,2073,19522
"06/19/2024 08:00",1627,1904,779,1387,1153,2568,818,347,7137,666,2171,20557
"06/19/2024 09:00",1678,1970,817,1464,1184,2710,842,375,7511,673,2261,21485
"06/19/2024 10:00",1745,2040,866,1566,1271,2894,873,407,7798,690,2359,22509
"06/19/2024 11:00",1838,2133,930,1675,1424,3115,901,442,8073,699,2454,23684
"06/19/2024 12:00",1918,2224,990,1738,1532,3321,918,471,8275,704,2523,24614
"06/19/2024 13:00",1986,2270,1041,1801,1648,3536,963,510,8423,707,2579,25464
"06/19/2024 14:00",2018,2319,1089,1813,1730,3703,983,536,8525,709,2612,26037
"06/19/2024 15:00",2074,2359,1127,1828,1799,3854,1008,556,8643,713,2617,26578
"06/19/2024 16:00",2103,2422,1155,1834,1861,3985,1051,562,8733,718,2641,27065
"06/19/2024 17:00",2158,2496,1162,1852,1938,4034,1096,563,8684,716,2648,27347
"06/19/2024 18:00",2204,2548,1137,1866,1949,3953,1129,553,8356,729,2639,27063
"06/19/2024 19:00",2212,2581,1067,1868,1886,3777,1156,529,7939,730,2621,26366
"06/19/2024 20:00",2179,2520,1025,1834,1799,3572,1177,504,7694,721,2550,25575
"06/19/2024 21:00",2114,2436,986,1763,1702,3396,1158,476,7526,711,2495,24763
"06/19/2024 22:00",1955,2250,910,1627,1554,3099,1066,436,7198,683,2372,23150
"06/19/2024 23:00",1802,2073,825,1490,1405,2781,975,390,6768,663,2225,21397
"06/20/2024 00:00",1652,1899,766,1352,1254,2554,891,354,6354,648,2064,19788
"06/20/2024 01:00",1562,1794,716,1267,1162,2366,845,330,6033,636,1957,18668
"06/20/2024 02:00",1498,1719,676,1205,1093,2235,812,310,5794,632,1883,17857
"06/20/2024 03:00",1460,1673,649,1166,1046,2150,794,297,5639,637,1849,17360
"06/20/2024 04:00",1453,1671,637,1160,1022,2130,789,291,5589,637,1836,17215
"06/20/2024 05:00",1469,1711,648,1178,1030,2160,811,294,5729,643,1865,17538
"06/20/2024 06:00",1566,1837,701,1238,1086,2305,858,310,6244,666,1946,18757
"06/20/2024 07:00",1672,1943,767,1328,1172,2526,870,341,6866,687,2060,20232
"06/20/2024 08:00",1728,2008,816,1402,1229,2741,875,370,7390,692,2153,21404
"06/20/2024 09:00",1779,2091,863,1464,1266,2925,900,402,7801,693,2232,22416
"06/20/2024 10:00",1846,2177,917,1542,1354,3130,928,441,8130,706,2329,23500
"06/20/2024 11:00",1927,2274,992,1638,1510,3376,971,476,8467,715,2434,24780
"06/20/2024 12:00",2009,2364,1055,1706,1620,3609,995,512,8740,720,2502,25832
"06/20/2024 13:00",2072,2407,1113,1764,1732,3830,1031,551,8947,723,2559,26729
"06/20/2024 14:00",2111,2454,1166,1780,1808,3994,1047,573,9095,723,2594,27345
"06/20/2024 15:00",2167,2481,1204,1806,1880,4131,1066,592,9229,724,2608,27888
"06/20/2024 16:00",2176,2522,1238,1829,1953,4221,1104,603,9312,726,2634,28318
"06/20/2024 17:00",2222,2559,1251,1853,2040,4255,1144,602,9273,724,2651,28574
"06/20/2024 18:00",2249,2595,1227,1866,2046,4161,1162,593,8956,730,2641,28226
"06/20/2024 19:00",2257,2616,1150,1875,1983,3966,1179,567,8521,729,2629,27472
"06/20/2024 20:00",2226,2551,1102,1842,1888,3721,1193,537,8264,720,2553,26597
"06/20/2024 21:00",2161,2461,1058,1769,1790,3517,1177,506,8088,705,2492,25724
"06/20/2024 22:00",2006,2272,976,1631,1637,3203,1089,465,7731,678,2368,24056
"06/20/2024 23:00",1853,2088,888,1496,1485,2874,1000,416,7266,660,2218,22244
"06/21/2024 00:00",1682,1917,825,1353,1332,2677,906,379,6817,645,2023,20556
"06/21/2024 01:00",1584,1807,770,1261,1232,2485,855,354,6467,639,1910,19364
"06/21/2024 02:00",1517,1740,727,1194,1158,2349,821,333,6203,630,1837,18509
"06/21/2024 03:00",1475,1695,696,1151,1106,2258,801,319,6019,619,1798,17937
"06/21/2024 04:00",1468,1698,682,1140,1079,2230,796,312,5954,622,1782,17763
"06/21/2024 05:00",1480,1726,693,1146,1082,2254,809,312,6071,625,1800,17998
"06/21/2024 06:00",1550,1824,741,1183,1122,2381,834,325,6563,643,1859,19025
"06/21/2024 07:00",1634,1917,806,1268,1206,2614,845,354,7149,663,1962,20418
"06/21/2024 08:00",1705,1991,867,1356,1286,2902,863,393,7676,670,2069,21778
"06/21/2024 09:00",1785,2091,923,1418,1351,3153,901,430,8126,671,2159,23008
"06/21/2024 10:00",1881,2192,982,1490,1469,3441,942,471,8506,676,2242,24292
"06/21/2024 11:00",1964,2271,1064,1565,1640,3762,986,512,8920,682,2331,25697
"06/21/2024 12:00",2032,2320,1134,1591,1741,4004,1002,543,9206,681,2397,26651
"06/21/2024 13:00",2090,2328,1190,1621,1854,4218,1031,583,9390,688,2448,27441
"06/21/2024 14:00",2114,2328,1223,1609,1885,4340,1035,601,9475,688,2481,27779
"06/21/2024 15:00",2117,2330,1247,1621,1935,4426,1030,613,9543,692,2485,28039
"06/21/2024 16:00",2093,2340,1263,1639,1965,4475,1052,616,9553,695,2493,28184
"06/21/2024 17:00",2097,2361,1272,1661,2025,4491,1072,611,9459,695,2492,28236
"06/21/2024 18:00",2079,2380,1241,1664,2006,4382,1088,601,9116,696,2468,27721
"06/21/2024 19:00",2058,2398,1158,1660,1944,4162,1105,572,8662,689,2439,26847
"06/21/2024 20:00",2007,2308,1105,1601,1845,3875,1108,539,8400,681,2344,25813
"06/21/2024 21:00",1969,2248,1065,1546,1759,3656,1093,512,8208,670,2297,25023
"06/21/2024 22:00",1853,2120,1004,1446,1641,3388,1024,481,7908,647,2209,23721
"06/21/2024 23:00",1725,1974,935,1338,1517,3094,947,438,7537,631,2084,22220
"06/22/2024 00:00",1566,1866,867,1228,1347,2740,844,378,6983,618,1907,20344
"06/22/2024 01:00",1471,1757,819,1149,1245,2540,802,351,6658,608,1814,19214
"06/22/2024 02:00",1401,1682,776,1095,1170,2399,766,331,6410,600,1754,18384
"06/22/2024 03:00",1351,1626,742,1059,1116,2303,743,316,6229,593,1715,17793
"06/22/2024 04:00",1327,1604,716,1040,1079,2253,730,304,6112,590,1693,17448
"06/22/2024 05:00",1315,1604,703,1034,1056,2224,733,298,6066,589,1678,17300
"06/22/2024 06:00",1359,1628,711,1041,1061,2294,747,303,6218,596,1691,17649
"06/22/2024 07:00",1432,1682,756,1095,1117,2502,764,328,6586,616,1760,18638
"06/22/2024 08:00",1524,1776,818,1183,1193,2819,790,365,7024,636,1847,19975
"06/22/2024 09:00",1602,1865,882,1289,1275,3153,820,409,7496,646,1947,21384
"06/22/2024 10:00",1681,1963,955,1383,1388,3506,864,454,7962,656,2048,22860
